Q7 - ranking de custo-beneficio por deputado
Resumo executivo
 ano_dados | deputados_com_gasto | media_beneficio | maior_beneficio 
-----------+---------------------+-----------------+-----------------
      2023 |                 561 |          455.69 |         4712.50
      2024 |                 575 |          254.29 |         6949.20
      2025 |                 562 |          391.08 |        12292.90
      2026 |                 552 |           96.45 |         2516.20
(4 rows)


Tabela principal - top 30 por custo-beneficio
 ano_dados | id_deputado |           nome           | sigla_uf | sigla_partido | gasto_total | qtd_proposicoes | proposicoes_aprovadas | presenca_total | beneficio |    custo_beneficio     
 GLOBAL    |      220530 | Messias Donato                      | ES       | UNIAO         |  1651603.02 |            1665 |                     2 |            773 |    2646.8 |     0.00160256427721959482
 GLOBAL    |      220543 | Ricardo Ayres                       | TO       | REPUBLICANOS  |  1686040.68 |            1653 |                     3 |           1070 |    2694.5 |     0.00159812276890021420
 GLOBAL    |      178986 | Nilto Tatto                         | SP       | PT            |  1619585.45 |            1619 |                     2 |            707 |    2571.2 |     0.00158756674431719549
 GLOBAL    |      204491 | Gilberto Abramo                     | MG       | REPUBLICANOS  |  1543884.90 |            1463 |                     2 |            538 |    2320.3 |     0.00150289701000378979
 GLOBAL    |      204426 | Carlos Veras                        | PE       | PT            |  2000745.25 |            1850 |                     2 |            837 |    2930.7 |     0.00146480417734341741
 GLOBAL    |      141555 | Vinicius Carvalho                   | SP       | PL            |  1440493.79 |            1283 |                     3 |            578 |    2090.3 |     0.00145109962605253578
 GLOBAL    |      220623 | Duda Salabert                       | MG       | PSOL          |  1405242.33 |            1245 |                     2 |            812 |    2020.7 |     0.00143797262355454379
 GLOBAL    |      220621 | Sargento Gonçalves                  | RN       | PL            |  1408626.88 |            1288 |                     0 |            928 |    2024.8 |     0.00143742819958114103
 GLOBAL    |      220637 | Marina Silva                        | SP       | REDE          |    10159.14 |               5 |                     0 |             66 |      14.1 |     0.00138791275639473420
 GLOBAL    |      204416 | Sanderson                           | RS       | PL            |  1745119.60 |            1507 |                     2 |            741 |    2406.6 |     0.00137904588315895369
 GLOBAL    |      204436 | Isnaldo Bulhões Jr.                 | AL       | MDB           |  1091226.96 |             857 |                     5 |            213 |    1486.8 |     0.00136250299387764393
 GLOBAL    |      204526 | Luiz Philippe de Orleans e Bragança | SP       | PL            |  1408442.33 |            1206 |                     1 |            675 |    1912.5 |     0.00135788307356539050
 GLOBAL    |      220540 | Duda Ramos                          | RR       | PODE          |  1776660.43 |            1564 |                     0 |            531 |    2399.1 |     0.00135034245120211294
 GLOBAL    |      133439 | André Figueiredo                    | CE       | PDT           |  1695198.13 |            1256 |                     8 |           1059 |    2277.9 |     0.00134373673477329756
 GLOBAL    |      220615 | Pastor Henrique Vieira              | RJ       | PSOL          |  1655052.51 |            1425 |                     0 |            768 |    2214.3 |     0.00133790317021421876
 GLOBAL    |       73441 | Celso Russomanno                    | SP       | REPUBLICANOS  |   802310.73 |             650 |                     1 |            590 |    1070.0 |     0.00133364787480780670
 GLOBAL    |      178905 | Fabio Garcia                        | MT       | UNIAO         |   137218.42 |             113 |                     0 |            135 |     183.0 |     0.00133364019203835753
 GLOBAL    |      204412 | Dr. Zacharias Calil                 | GO       | MDB           |  1487575.14 |            1185 |                     3 |            927 |    1978.2 |     0.00132981517827731378
 GLOBAL    |      220644 | Rosangela Moro                      | SP       | PL            |  1220320.29 |             990 |                     1 |            791 |    1600.1 |     0.00131121314060917565
 GLOBAL    |      178962 | Carlos Gomes                        | RS       | REPUBLICANOS  |   322583.75 |             244 |                     1 |            195 |     421.5 |     0.00130663742361479771
 GLOBAL    |      178887 | Rubens Pereira Júnior               | MA       | PT            |  1759904.48 |            1394 |                     4 |            593 |    2294.3 |     0.00130365029811163388
 GLOBAL    |       73579 | Alberto Fraga                       | DF       | PL            |  1459230.07 |            1191 |                     0 |            690 |    1855.5 |     0.00127156096776432246
 GLOBAL    |      204501 | Alencar Santana                     | SP       | PT            |  1625951.26 |            1220 |                     4 |            764 |    2050.4 |     0.00126104641045636263
 GLOBAL    |      204455 | Luiz Lima                           | RJ       | NOVO          |  1576217.87 |            1214 |                     2 |            937 |    1986.7 |     0.00126042220292807618
 GLOBAL    |      204425 | Silvio Costa Filho                  | PE       | REPUBLICANOS  |   320706.28 |             260 |                     0 |            129 |     402.9 |     0.00125628971157035029
 GLOBAL    |      139285 | Lídice da Mata                      | BA       | PSB           |  1714354.80 |            1261 |                     5 |            774 |    2148.9 |     0.00125347448497825538
 GLOBAL    |      204476 | Chiquinho Brazão                    | RJ       | S.PART.       |   399039.18 |             296 |                     1 |            199 |     499.9 |     0.00125275919021285078
 GLOBAL    |      160553 | Antonio Brito                       | BA       | PSD           |  1731936.94 |            1348 |                     3 |            394 |    2169.4 |     0.00125258602082821791
 GLOBAL    |      220534 | Fred Linhares                       | DF       | REPUBLICANOS  |  1373116.96 |            1028 |                     2 |            704 |    1684.4 |     0.00122669812482689020
 GLOBAL    |      220614 | Dr. Daniel Soranz                   | RJ       | PSD           |   384916.96 |             228 |                     3 |            215 |     471.5 |     0.00122493952981443062
 GLOBAL    |      220659 | Dayany Bittencourt                  | CE       | UNIAO         |  1562341.51 |            1167 |                     1 |            968 |    1883.3 |     0.00120543427153772545
 GLOBAL    |      220558 | Zé Trovão                           | SC       | PL            |  1823881.40 |            1368 |                     2 |            695 |    2193.5 |     0.00120265495333194362
 GLOBAL    |      141450 | Hugo Leal                           | RJ       | PSD           |   973247.56 |             707 |                     1 |            732 |    1169.7 |     0.00120185248653487505
 GLOBAL    |      220556 | Ana Paula Lima                      | SC       | PT            |  1720830.71 |            1209 |                     4 |            768 |    2034.3 |     0.00118216160844781762
 GLOBAL    |      220550 | Mauricio Marcon                     | RS       | PL            |  1613429.31 |            1172 |                     2 |            759 |    1905.9 |     0.00118127270168409176
 GLOBAL    |      235088 | Ribeiro Neto                        | MA       | SOLIDARIEDADE |   143072.67 |             105 |                     0 |            114 |     168.9 |     0.00118051896284594395
 GLOBAL    |      165470 | Rodrigo Valadares                   | SE       | PL            |  1489962.83 |            1107 |                     1 |            576 |    1754.1 |     0.00117727769088038257
 GLOBAL    |      220646 | Felipe Becari                       | SP       | PODE          |  1147500.26 |             855 |                     0 |            564 |    1338.9 |     0.00116679712124858255
 GLOBAL    |      220595 | Coronel Fernanda                    | MT       | PL            |  1590508.76 |            1110 |                     2 |            794 |    1816.4 |     0.00114202451799133756
 GLOBAL    |      178832 | Leandre                             | PR       | PSD           |    49698.08 |              10 |                     1 |             56 |      56.6 |     0.00113887699484567613
 GLOBAL    |      178857 | Jorge Solla                         | BA       | PT            |  1657818.54 |            1163 |                     1 |            840 |    1864.5 |     0.00112467073748614248
 GLOBAL    |      141470 | José Guimarães                      | CE       | PT            |  1731468.95 |             881 |                    16 |            472 |    1944.7 |     0.00112315037471506492
 GLOBAL    |      160535 | Marcon                              | RS       | PT            |  1523519.59 |            1077 |                     1 |            520 |    1703.5 |     0.00111813462142616755
 GLOBAL    |      220569 | Silvye Alves                        | GO       | UNIAO         |  1299092.92 |             882 |                     2 |            548 |    1449.8 |     0.00111600946913019894
 GLOBAL    |      220666 | Coronel Meira                       | PE       | PL            |  1803845.44 |            1190 |                     3 |           1142 |    2007.2 |     0.00111273391582817650
 GLOBAL    |      161440 | Pezenti                             | SC       | MDB           |  1222362.32 |             823 |                     2 |            531 |    1359.6 |     0.00111227250525850633
 GLOBAL    |      178882 | André Fufuca                        | MA       | PP            |   178469.77 |             126 |                     0 |             87 |     197.7 |     0.00110775062914016194
 GLOBAL    |      220619 | Delegado Ramagem                    | RJ       | PL            |  1101562.70 |             715 |                     2 |            740 |    1218.5 |     0.00110615582753482848
 GLOBAL    |      220531 | Gilvan Maximo                       | DF       | REPUBLICANOS  |  1083952.43 |             752 |                     1 |            349 |    1198.9 |     0.00110604484737397563
 GLOBAL    |      220593 | Abilio Brunini                      | MT       | PL            |   871819.53 |             556 |                     2 |            576 |     963.6 |     0.00110527462031046724
 GLOBAL    |      220549 | Any Ortiz                           | RS       | PP            |   964179.75 |             628 |                     1 |            699 |    1047.9 |     0.00108683054171175032
 GLOBAL    |      220579 | Silvia Waiãpi                       | AP       | PL            |  1472791.83 |             989 |                     1 |            586 |    1578.1 |     0.00107150241320933998
 GLOBAL    |       98057 | Lafayette de Andrada                | MG       | PL            |  1531037.10 |            1018 |                     1 |            700 |    1633.0 |     0.00106659727579429656
 GLOBAL    |      160556 | Padre João                          | MG       | PT            |  1613172.92 |            1018 |                     2 |            946 |    1693.6 |     0.00104985645308253749
 GLOBAL    |      229225 | Missionária Michele Collins         | PE       | PP            |   180903.67 |             124 |                     0 |             31 |     189.1 |     0.00104530770437106113
 GLOBAL    |      204480 | Rogério Correia                     | MG       | PT            |  1621040.98 |            1085 |                     0 |            652 |    1692.7 |     0.00104420555734500925
 GLOBAL    |      204460 | Carlos Jordy                        | RJ       | PL            |  1460168.35 |             951 |                     1 |            581 |    1520.6 |     0.00104138676886127548
 GLOBAL    |      104552 | Socorro Neri                        | AC       | PP            |  1804495.96 |            1121 |                     2 |           1183 |    1871.8 |     0.00103729797211626897
 GLOBAL    |       74158 | Mário Heringer                      | MG       | PDT           |  1409343.74 |             947 |                     0 |            369 |    1457.4 |     0.00103409832437330016
 GLOBAL    |      220576 | Alfredo Gaspar                      | AL       | PL            |  1446135.88 |             894 |                     2 |            795 |    1492.5 |     0.00103206069404764371
 GLOBAL    |      160601 | Pr. Marco Feliciano                 | SP       | PL            |  1667027.49 |            1060 |                     1 |            916 |    1717.6 |     0.00103033693823489377
 GLOBAL    |      220657 | André Fernandes                     | CE       | PL            |   985665.93 |             611 |                     1 |            605 |    1013.0 |     0.00102773157635670739
 GLOBAL    |      204534 | Tabata Amaral                       | SP       | PSB           |  1713267.53 |             991 |                     5 |            881 |    1754.6 |     0.00102412493628476108
 GLOBAL    |      220606 | Reimont                             | RJ       | PT            |  1641238.87 |            1001 |                     2 |           1073 |    1680.8 |     0.00102410443155053962
 GLOBAL    |       74253 | Julio Lopes                         | RJ       | PP            |  1561948.57 |             973 |                     2 |            670 |    1598.5 |     0.00102340117382994243
 GLOBAL    |      220630 | Pedro Aihara                        | MG       | PP            |  1403604.20 |             884 |                     1 |            661 |    1428.1 |     0.00101745207089007001
 GLOBAL    |      178970 | João Daniel                         | SE       | PT            |  1587287.83 |            1011 |                     1 |            587 |    1611.2 |     0.00101506479766810787
 GLOBAL    |      137070 | Vicentinho Júnior                   | TO       | PSDB          |  1027416.00 |             612 |                     2 |            502 |    1040.2 |     0.00101244286637545065
 GLOBAL    |       72442 | Felipe Carreras                     | PE       | PSB           |  1435861.62 |             743 |                     8 |            503 |    1452.8 |     0.00101179666603248299
 GLOBAL    |      122974 | Pedro Lucas Fernandes               | MA       | UNIAO         |  1781717.33 |            1142 |                     0 |            454 |    1758.4 |     0.00098691300263661913
 GLOBAL    |      220557 | Daniela Reinehr                     | SC       | PL            |  1750338.10 |            1062 |                     1 |            958 |    1724.8 |     0.00098540961886163593
 GLOBAL    |      222565 | Soldado Noelio                      | CE       | UNIAO         |    72171.34 |              45 |                     0 |             36 |      71.1 |     0.00098515560331843638
 GLOBAL    |      229106 | Carla Ayres                         | SC       | PT            |   129327.56 |              82 |                     0 |             43 |     127.3 |     0.00098432228985067065
 GLOBAL    |       74398 | Maria do Rosário                    | RS       | PT            |  1811111.22 |            1100 |                     2 |            590 |    1781.0 |     0.00098337417400572451
 GLOBAL    |       74159 | Odair Cunha                         | MG       | PT            |  1686291.86 |             928 |                     6 |            465 |    1654.5 |     0.00098114688165546859
 GLOBAL    |      220639 | Guilherme Boulos                    | SP       | PSOL          |  1211737.28 |             761 |                     0 |            466 |    1188.1 |     0.00098049306529547395
 GLOBAL    |      220650 | Paulo Alexandre Barbosa             | SP       | PSD           |   880895.06 |             526 |                     0 |            695 |     858.5 |     0.00097457692633671938
 GLOBAL    |      171617 | Paulão                              | AL       | PT            |  1494140.65 |             896 |                     1 |            486 |    1428.6 |     0.00095613488596271040
 GLOBAL    |       98148 | Cobalchini                          | SC       | MDB           |  1498538.44 |             882 |                     1 |            724 |    1431.4 |     0.00095519738552719408
 GLOBAL    |      160161 | Marcelo Queiroz                     | RJ       | PSDB          |  1367406.85 |             772 |                     2 |            671 |    1297.1 |     0.00094858381029757164
 GLOBAL    |       92346 | Eduardo Bolsonaro                   | SP       | PL            |   824286.63 |             498 |                     0 |            288 |     775.8 |     0.00094117746396056430
 GLOBAL    |       74041 | Luiz Couto                          | PB       | PT            |  1842692.03 |            1053 |                     2 |            807 |    1732.2 |     0.00094003771210754084
 GLOBAL    |      220629 | Dandara                             | MG       | PT            |  1423684.90 |             828 |                     1 |            560 |    1334.0 |     0.00093700509150585217
 GLOBAL    |      160610 | Valmir Assunção                     | BA       | PT            |  1638218.61 |             982 |                     0 |            446 |    1517.6 |     0.00092637209145121358
 GLOBAL    |      160592 | Zeca Dirceu                         | PR       | PT            |  1573658.78 |             942 |                     0 |            442 |    1457.2 |     0.00092599489706402553
 GLOBAL    |      220667 | Pedro Campos                        | PE       | PSB           |  1635566.00 |             857 |                     4 |            847 |    1514.2 |     0.00092579571842408072
 GLOBAL    |      222142 | Coronel Telhada                     | SP       | PP            |   765528.23 |             428 |                     1 |            264 |     704.4 |     0.00092014895387985888
 GLOBAL    |      204361 | Carlos Chiodini                     | SC       | MDB           |   781532.55 |             430 |                     1 |            354 |     716.4 |     0.00091666047690528053
 GLOBAL    |      160548 | Jonas Donizette                     | SP       | PSB           |  1703318.52 |             878 |                     5 |            595 |    1556.5 |     0.00091380442455354739
 GLOBAL    |      150418 | Márcio Marinho                      | BA       | REPUBLICANOS  |  1641459.36 |             892 |                     2 |            862 |    1496.2 |     0.00091150596625188454
 GLOBAL    |      220704 | Carol Dartora                       | PR       | PT            |  1637237.86 |             922 |                     1 |            562 |    1475.2 |     0.00090102973797588580
 GLOBAL    |      220641 | Rodrigo Gambale                     | SP       | PODE          |  1517561.00 |             793 |                     3 |            570 |    1354.5 |     0.00089255061246302455
 GLOBAL    |       73433 | Arlindo Chinaglia                   | SP       | PT            |  1479250.18 |             823 |                     1 |            482 |    1318.7 |     0.00089146516108586852
 GLOBAL    |      204553 | Pastor Sargento Isidório            | BA       | AVANTE        |   622571.92 |             325 |                     0 |            597 |     547.2 |     0.00087893459762849568
 GLOBAL    |      204518 | Dr. Frederico                       | MG       | PL            |  1663534.61 |             931 |                     0 |            626 |    1459.1 |     0.00087710829172348870
 GLOBAL    |      204531 | Guilherme Derrite                   | SP       | PP            |    64848.18 |              34 |                     0 |             50 |      56.0 |     0.00086355546138688858
 GLOBAL    |      220533 | Prof. Reginaldo Veras               | DF       | PV            |  1218268.42 |             651 |                     0 |            711 |    1047.6 |     0.00085990901742327032
 GLOBAL    |       73701 | Benedita da Silva                   | RJ       | PT            |  1412172.35 |             692 |                     3 |            650 |    1211.0 |     0.00085754405260802621
 GLOBAL    |      204541 | Eduardo Bismarck                    | CE       | PV            |   938732.53 |             488 |                     1 |            351 |     803.1 |     0.00085551525523463004
 GLOBAL    |      220554 | Alexandre Lindenmeyer               | RS       | PT            |  1620038.10 |             874 |                     0 |            746 |    1385.6 |     0.00085528852685625110
 GLOBAL    |      178854 | Elmar Nascimento                    | BA       | UNIAO         |  1443980.50 |             778 |                     1 |            292 |    1232.2 |     0.00085333562329962212
 GLOBAL    |      220538 | Albuquerque                         | RR       | REPUBLICANOS  |  2067636.28 |            1085 |                     1 |            817 |    1745.2 |     0.00084405560923897118
 GLOBAL    |      204560 | Adolfo Viana                        | BA       | PSDB          |  1464556.82 |             756 |                     2 |            291 |    1235.1 |     0.00084332678878242498
 GLOBAL    |      220613 | Roberto Monteiro Pai                | RJ       | PL            |  1495385.48 |             756 |                     0 |           1269 |    1260.9 |     0.00084319395691872038
 GLOBAL    |      220656 | Fernanda Pessoa                     | CE       | PSD           |  1696389.20 |             856 |                     2 |            743 |    1430.3 |     0.00084314377856213657
 GLOBAL    |      178835 | Afonso Motta                        | RS       | PDT           |  1832144.85 |             843 |                     6 |            505 |    1531.0 |     0.00083563261933138092
 GLOBAL    |      234253 | Lucas Abrahao                       | AP       | REDE          |    84345.50 |              44 |                     0 |             37 |      69.7 |     0.00082636299506197722
 GLOBAL    |      220548 | Camila Jara                         | MS       | PT            |  1794980.21 |             879 |                     3 |            527 |    1479.2 |     0.00082407593786228986
 GLOBAL    |      220668 | Maria Arraes                        | PE       | PSB           |  1714934.68 |             731 |                     7 |            612 |    1409.7 |     0.00082201381570987882
 GLOBAL    |       74057 | Alice Portugal                      | BA       | PCDOB         |  1675310.31 |             782 |                     3 |            883 |    1369.3 |     0.00081734111694209057
 GLOBAL    |      220563 | Icaro de Valmir                     | SE       | REPUBLICANOS  |  1465184.33 |             724 |                     1 |            715 |    1193.5 |     0.00081457327625118677
 GLOBAL    |      220596 | Amália Barros                       | MT       | PL            |   689194.99 |             331 |                     1 |            287 |     561.2 |     0.00081428334236730305
 GLOBAL    |       74374 | Geraldo Resende                     | MS       | UNIAO         |  1957811.36 |             969 |                     1 |           1035 |    1593.0 |     0.00081366368208222063
 GLOBAL    |      204395 | Pedro Lupion                        | PR       | REPUBLICANOS  |  1587200.83 |             792 |                     1 |            533 |    1277.3 |     0.00080475008320150639
 GLOBAL    |      214694 | Jorge Goetten                       | SC       | REPUBLICANOS  |  1400782.51 |             648 |                     2 |            804 |    1124.4 |     0.00080269420268532622
 GLOBAL    |       74848 | Jandira Feghali                     | RJ       | PCDOB         |  1360360.40 |             634 |                     2 |            614 |    1084.4 |     0.00079714169862633461
 GLOBAL    |      160629 | Romero Rodrigues                    | PB       | PODE          |  1603679.41 |             715 |                     4 |            616 |    1278.1 |     0.00079697974048316802
 GLOBAL    |      220632 | Ana Pimentel                        | MG       | PT            |  1628901.97 |             767 |                     2 |            721 |    1294.6 |     0.00079476851513661071
 GLOBAL    |      220625 | Delegada Ione                       | MG       | PL            |  1625963.56 |             784 |                     1 |            765 |    1288.5 |     0.00079245318388316156
 GLOBAL    |      233592 | Paulo Lemos                         | AP       | PT            |    83989.33 |              34 |                     0 |            155 |      66.5 |     0.00079176723995774225
 GLOBAL    |      225386 | Renan Ferreirinha                   | RJ       | PSD           |    51059.62 |              24 |                     0 |             43 |      40.3 |     0.00078927340234807858
 GLOBAL    |      227433 | Douglas Viegas                      | SP       | UNIAO         |   801898.27 |             340 |                     2 |            417 |     623.7 |     0.00077777945574068890
 GLOBAL    |      220564 | Yandra Moura                        | SE       | UNIAO         |  1478153.17 |             708 |                     1 |            506 |    1148.6 |     0.00077705073013509148
 GLOBAL    |      220655 | Mario Frias                         | SP       | PL            |  1521915.02 |             727 |                     1 |            467 |    1173.2 |     0.00077087089921748719
 GLOBAL    |      220682 | Tadeu Veneri                        | PR       | PT            |  1618983.86 |             780 |                     0 |            752 |    1245.2 |     0.00076912440621860183
 GLOBAL    |      204496 | Celso Sabino                        | PA       | PDT           |   473180.31 |             210 |                     1 |            115 |     362.5 |     0.00076609273957320836
 GLOBAL    |      204479 | Nicoletti                           | RR       | PL            |  1954084.14 |             946 |                     0 |            699 |    1488.9 |     0.00076194262545931108
 GLOBAL    |      220616 | Luciano Vieira                      | RJ       | PSDB          |  1353207.35 |             654 |                     0 |            500 |    1031.0 |     0.00076189358563563817
 GLOBAL    |      234788 | Heloísa Helena                      | RJ       | REDE          |   238837.86 |             117 |                     0 |             64 |     181.9 |     0.00076160454628089533
 GLOBAL    |      204494 | Fred Costa                          | MG       | PRD           |  1387276.41 |             635 |                     1 |            652 |    1053.7 |     0.00075954582115326246
 GLOBAL    |      154178 | Milton Vieira                       | SP       | REPUBLICANOS  |   282699.73 |              88 |                     2 |            103 |     214.3 |     0.00075804812406435620
 GLOBAL    |      204388 | Bibo Nunes                          | RS       | PL            |  1920652.79 |             874 |                     2 |            665 |    1449.5 |     0.00075469132554666479
 GLOBAL    |      178993 | Carlos Henrique Gaguim              | TO       | UNIAO         |  1698097.09 |             649 |                     0 |           3066 |    1280.1 |     0.00075384382173342044
 GLOBAL    |       69871 | Bacelar                             | BA       | PV            |  1764881.14 |             798 |                     2 |            590 |    1328.0 |     0.00075245860466274800
 GLOBAL    |      213274 | Ricardo Silva                       | SP       | PSD           |   789558.83 |             349 |                     1 |            321 |     591.6 |     0.00074927918924040150
 GLOBAL    |      220566 | Lêda Borges                         | GO       | REPUBLICANOS  |  1472564.46 |             694 |                     0 |            619 |    1102.9 |     0.00074896551557410261
 GLOBAL    |      220687 | Márcio Honaiser                     | MA       | SOLIDARIEDADE |  1447650.35 |             675 |                     0 |            691 |    1081.6 |     0.00074714173902558722
 GLOBAL    |      160665 | Augusto Coutinho                    | PE       | REPUBLICANOS  |  1782775.21 |             843 |                     0 |            659 |    1330.4 |     0.00074625224343342759
 GLOBAL    |      141533 | Rodrigo Rollemberg                  | DF       | PSB           |   284492.33 |             127 |                     0 |            203 |     210.8 |     0.00074096900960387930
 GLOBAL    |      220588 | Roberto Duarte                      | AC       | REPUBLICANOS  |  1765770.59 |             771 |                     2 |            738 |    1302.3 |     0.00073752502583022407
 GLOBAL    |      204360 | Silvia Cristina                     | RO       | PP            |  1955097.88 |             910 |                     0 |            755 |    1440.5 |     0.00073679175591965759
 GLOBAL    |      204398 | Felipe Francischini                 | PR       | PODE          |  1622388.00 |             698 |                     2 |            752 |    1194.2 |     0.00073607546406901432
 GLOBAL    |      226179 | Gisela Simona                       | MT       | UNIAO         |  1130117.75 |             494 |                     0 |            865 |     827.5 |     0.00073222458456209541
 GLOBAL    |      204514 | Coronel Tadeu                       | SP       | PL            |    44639.68 |              20 |                     0 |             25 |      32.5 |     0.00072805181399149815
 GLOBAL    |      123756 | Antônia Lúcia                       | AC       | MDB           |  1848109.24 |             784 |                     1 |           1324 |    1344.4 |     0.00072744617628771771
 GLOBAL    |      178992 | Vitor Lippi                         | SP       | PSD           |  1703741.91 |             747 |                     1 |            723 |    1228.8 |     0.00072123599988216525
 GLOBAL    |      178946 | Soraya Santos                       | RJ       | PL            |   996982.75 |             374 |                     2 |            853 |     718.3 |     0.00072047384972307695
 GLOBAL    |      204504 | Cezinha de Madureira                | SP       | PL            |  1729366.72 |             735 |                     2 |            696 |    1244.1 |     0.00071939628860210748
 GLOBAL    |      204404 | Lucas Redecker                      | RS       | PSD           |  1387468.97 |             584 |                     1 |            834 |     995.4 |     0.00071742144979285555
 GLOBAL    |      224333 | Welter                              | PR       | PT            |  1563761.72 |             678 |                     1 |            651 |    1118.1 |     0.00071500663157299950
 GLOBAL    |      220712 | Fausto Jr.                          | AM       | UNIAO         |  1264414.25 |             548 |                     1 |            447 |     902.7 |     0.00071392741737923311
 GLOBAL    |      204422 | Ossesio Silva                       | PE       | REPUBLICANOS  |  1255170.09 |             555 |                     0 |            614 |     893.9 |     0.00071217439542396999
 GLOBAL    |      220553 | Denise Pessôa                       | RS       | PT            |  1816372.85 |             783 |                     1 |            807 |    1291.2 |     0.00071086726494507997
 GLOBAL    |      204394 | Gervásio Maia                       | PB       | PCDOB         |  1468182.22 |             512 |                     6 |            574 |    1041.4 |     0.00070931249937082061
 GLOBAL    |      220658 | Luiz Gastão                         | CE       | PSD           |  1786557.96 |             733 |                     1 |           1307 |    1266.2 |     0.00070873715174625513
 GLOBAL    |      220611 | General Pazuello                    | RJ       | PL            |  1527576.41 |             674 |                     0 |            665 |    1077.5 |     0.00070536569754962372
 GLOBAL    |      220640 | Juliana Cardoso                     | SP       | PT            |  1725594.38 |             714 |                     1 |            916 |    1198.6 |     0.00069460124226876539
 GLOBAL    |      220676 | Andreia Siqueira                    | PA       | PSB           |  1400617.01 |             555 |                     2 |            656 |     970.1 |     0.00069262331749062508
 GLOBAL    |      220539 | Defensor Stélio Dener               | RR       | UNIAO         |  1910414.03 |             759 |                     3 |            749 |    1321.4 |     0.00069168252496554373
 GLOBAL    |      160758 | Domingos Sávio                      | MG       | PL            |  1664375.97 |             690 |                     1 |            801 |    1151.1 |     0.00069161056200541035
 GLOBAL    |      178884 | Hildo Rocha                         | MA       | MDB           |   733922.33 |             301 |                     0 |            550 |     506.5 |     0.00069012752343970785
 GLOBAL    |      178954 | Lucio Mosquini                      | RO       | PL            |  1857034.52 |             779 |                     2 |            404 |    1280.9 |     0.00068975562177487148
 GLOBAL    |       74156 | Leonardo Monteiro                   | MG       | PT            |  1642190.80 |             674 |                     1 |            850 |    1132.0 |     0.00068932306769712752
 GLOBAL    |      204517 | Zé Vitor                            | MG       | PL            |  1567072.93 |             608 |                     3 |            585 |    1078.5 |     0.00068822578665818699
 GLOBAL    |       66828 | Fausto Pinato                       | SP       | UNIAO         |  1632028.35 |             704 |                     0 |            623 |    1118.3 |     0.00068522093994261803
 GLOBAL    |      220610 | Dr. Fernando Máximo                 | RO       | PL            |  1886754.95 |             788 |                     1 |            738 |    1291.8 |     0.00068466760879572623
 GLOBAL    |      220697 | Jadyel Alencar                      | PI       | REPUBLICANOS  |  1741857.77 |             749 |                     0 |            680 |    1191.5 |     0.00068403977668050360
 GLOBAL    |      143942 | Caio Vianna                         | RJ       | PSD           |   544250.81 |             226 |                     0 |            319 |     370.9 |     0.00068148727238458313
 GLOBAL    |      220605 | Bandeira de Mello                   | RJ       | PV            |  1414015.47 |             481 |                     4 |            924 |     957.9 |     0.00067743247533211217
 GLOBAL    |      234673 | Vanderlan Alves                     | CE       | SOLIDARIEDADE |   192921.82 |              82 |                     0 |             75 |     130.5 |     0.00067643981380644242
 GLOBAL    |      220607 | Max Lemos                           | RJ       | UNIAO         |  1651068.16 |             651 |                     1 |           1037 |    1116.2 |     0.00067604719601642612
 GLOBAL    |      220698 | Beto Preto                          | PR       | PSD           |   353337.20 |             126 |                     1 |            138 |     238.8 |     0.00067584166060069531
 GLOBAL    |      220700 | Florentino Neto                     | PI       | PT            |  1571827.75 |             617 |                     2 |            635 |    1061.0 |     0.00067501035021172008
 GLOBAL    |      226708 | Allan Garcês                        | MA       | PP            |  1302604.62 |             549 |                     0 |            553 |     878.8 |     0.00067464830579212900
 GLOBAL    |      220599 | Marcelo Crivella                    | RJ       | REPUBLICANOS  |  1691477.69 |             662 |                     2 |            743 |    1139.3 |     0.00067355307535862326
 GLOBAL    |      178972 | Alex Manente                        | SP       | CIDADANIA     |  1125909.95 |             471 |                     0 |            479 |     754.4 |     0.00067003582302474545
 GLOBAL    |      141408 | Cleber Verde                        | MA       | MDB           |  1919355.15 |             792 |                     1 |            563 |    1280.3 |     0.00066704695063860380
 GLOBAL    |      178910 | Joaquim Passarinho                  | PA       | PL            |  1515401.10 |             632 |                     0 |            602 |    1008.2 |     0.00066530240739563935
 GLOBAL    |      160517 | Paulo Folletto                      | ES       | PSB           |  1714829.92 |             626 |                     4 |            560 |    1139.0 |     0.00066420581231752709
 GLOBAL    |      204540 | Maria Rosas                         | SP       | REPUBLICANOS  |  1608577.24 |             628 |                     1 |            895 |    1067.5 |     0.00066362992926593938
 GLOBAL    |      220594 | Coronel Assis                       | MT       | PL            |  1630487.76 |             667 |                     0 |            779 |    1078.4 |     0.00066139717602050567
 GLOBAL    |      178989 | Renata Abreu                        | SP       | PODE          |  1526267.42 |             621 |                     1 |            335 |    1001.0 |     0.00065584837026790495
 GLOBAL    |      178881 | Aluisio Mendes                      | MA       | REPUBLICANOS  |  1507253.24 |             563 |                     2 |            718 |     988.3 |     0.00065569605277478123
 GLOBAL    |      160674 | Hugo Motta                          | PB       | REPUBLICANOS  |  1821202.54 |             653 |                     5 |            330 |    1192.5 |     0.00065478713861227099
 GLOBAL    |       80815 | Leo Prates                          | BA       | REPUBLICANOS  |  1678511.77 |             657 |                     0 |           1059 |    1091.4 |     0.00065021885428899912
 GLOBAL    |      204410 | Luisa Canziani                      | PR       | UNIAO         |  1639467.87 |             622 |                     2 |            558 |    1060.8 |     0.00064703921279042815
