id_deputado;tema;qtd_proposicoes
141470;Economia;13
141470;Defesa e Segurança;10
141470;Trabalho e Emprego;10
141470;Meio Ambiente e Desenvolvimento Sustentável;9
141470;Previdência e Assistência Social;8
141470;Saúde;8
141470;Viação, Transporte e Mobilidade;7
141470;Processo Legislativo e Atuação Parlamentar;6
141470;Cidades e Desenvolvimento Urbano;5
141470;Educação;5
141470;Relações Internacionais e Comércio Exterior;5
141470;Direito e Justiça;4
141470;Homenagens e Datas Comemorativas;4
141470;Arte, Cultura e Religião;3
141470;Comunicações;3
141470;Direito Civil e Processual Civil;3
141470;Direito Constitucional;3
141470;Direito Penal e Processual Penal;3
141470;Direito e Defesa do Consumidor;3
141470;Energia, Recursos Hídricos e Minerais;3
141470;Esporte e Lazer;3
141470;Ciência, Tecnologia e Inovação;2
141470;Política, Partidos e Eleições;2
141470;Agricultura, Pecuária, Pesca e Extrativismo;1
141470;Turismo;1
141480;Defesa e Segurança;7
141480;Finanças Públicas e Orçamento;7
141480;Administração Pública;6
141480;Direitos Humanos e Minorias;5
141480;Processo Legislativo e Atuação Parlamentar;5
141480;Trabalho e Emprego;5
141480;Direito Constitucional;4
141480;Saúde;3
141480;Cidades e Desenvolvimento Urbano;2
141480;Direito Penal e Processual Penal;2
141480;Direito e Defesa do Consumidor;2
141480;Estrutura Fundiária;2
141480;Indústria, Comércio e Serviços;2
141480;Previdência e Assistência Social;2
141480;Viação, Transporte e Mobilidade;2
141480;Agricultura, Pecuária, Pesca e Extrativismo;1
141480;Arte, Cultura e Religião;1
141480;Direito e Justiça;1
141480;Economia;1
141480;Homenagens e Datas Comemorativas;1
141480;Meio Ambiente e Desenvolvimento Sustentável;1
141485;Administração Pública;13
141485;Processo Legislativo e Atuação Parlamentar;13
141485;Finanças Públicas e Orçamento;12
141485;Direitos Humanos e Minorias;10
141485;Defesa e Segurança;8
141485;Saúde;6
141485;Agricultura, Pecuária, Pesca e Extrativismo;5
141485;Comunicações;5
141485;Direito Constitucional;5
141485;Economia;5
141485;Homenagens e Datas Comemorativas;4
141485;Trabalho e Emprego;4
141485;Cidades e Desenvolvimento Urbano;3
141485;Ciência, Tecnologia e Inovação;3
141485;Direito Penal e Processual Penal;3
141485;Indústria, Comércio e Serviços;3
141485;Previdência e Assistência Social;3
141485;Relações Internacionais e Comércio Exterior;3
141485;Viação, Transporte e Mobilidade;3
141485;Arte, Cultura e Religião;2
141485;Direito e Defesa do Consumidor;2
141485;Meio Ambiente e Desenvolvimento Sustentável;2
141485;Direito Civil e Processual Civil;1
141485;Direito e Justiça;1
141485;Educação;1
141485;Energia, Recursos Hídricos e Minerais;1
141485;Esporte e Lazer;1
141485;Estrutura Fundiária;1
141487;Processo Legislativo e Atuação Parlamentar;10
141487;Finanças Públicas e Orçamento;7
141487;Defesa e Segurança;4
141487;Direito e Defesa do Consumidor;3
141487;Direito e Justiça;3
141487;Direitos Humanos e Minorias;3
141487;Trabalho e Emprego;3
141487;Arte, Cultura e Religião;2
141487;Cidades e Desenvolvimento Urbano;2
141487;Direito Constitucional;2
141487;Economia;2
141487;Energia, Recursos Hídricos e Minerais;2
141487;Política, Partidos e Eleições;2
141487;Previdência e Assistência Social;2
141487;Relações Internacionais e Comércio Exterior;2
141487;Viação, Transporte e Mobilidade;2
141487;Administração Pública;1
141487;Agricultura, Pecuária, Pesca e Extrativismo;1
141487;Comunicações;1
141487;Direito Civil e Processual Civil;1
141487;Esporte e Lazer;1
141487;Homenagens e Datas Comemorativas;1
141487;Indústria, Comércio e Serviços;1
141487;Saúde;1
141488;Administração Pública;4
141488;Defesa e Segurança;3
141488;Direito e Defesa do Consumidor;3
141488;Indústria, Comércio e Serviços;3
141488;Ciência, Tecnologia e Inovação;2
141488;Direitos Humanos e Minorias;2
141488;Energia, Recursos Hídricos e Minerais;2
141488;Finanças Públicas e Orçamento;2
141488;Saúde;2
141488;Viação, Transporte e Mobilidade;2
141488;Agricultura, Pecuária, Pesca e Extrativismo;1
141488;Comunicações;1
141488;Direito Civil e Processual Civil;1
141488;Economia;1
141488;Esporte e Lazer;1
141488;Trabalho e Emprego;1
141516;Administração Pública;8
141516;Finanças Públicas e Orçamento;8
141516;Economia;4
141516;Previdência e Assistência Social;4
141516;Direito Constitucional;3
141516;Direitos Humanos e Minorias;3
141516;Processo Legislativo e Atuação Parlamentar;3
141516;Defesa e Segurança;2
141516;Direito e Defesa do Consumidor;2
141516;Indústria, Comércio e Serviços;2
141516;Meio Ambiente e Desenvolvimento Sustentável;2
141516;Trabalho e Emprego;2
141516;Agricultura, Pecuária, Pesca e Extrativismo;1
141516;Cidades e Desenvolvimento Urbano;1
141516;Ciência, Tecnologia e Inovação;1
141516;Direito Civil e Processual Civil;1
141516;Direito Penal e Processual Penal;1
141516;Direito e Justiça;1
141516;Energia, Recursos Hídricos e Minerais;1
141516;Homenagens e Datas Comemorativas;1
141516;Política, Partidos e Eleições;1
141516;Saúde;1
141518;Administração Pública;10
141518;Direito Constitucional;4
141518;Economia;4
141518;Finanças Públicas e Orçamento;4
141518;Indústria, Comércio e Serviços;4
141518;Previdência e Assistência Social;4
141518;Comunicações;3
141518;Política, Partidos e Eleições;3
141518;Processo Legislativo e Atuação Parlamentar;3
141518;Trabalho e Emprego;3
141518;Defesa e Segurança;2
141518;Direito e Defesa do Consumidor;2
141518;Direitos Humanos e Minorias;2
141518;Direito Civil e Processual Civil;1
141518;Direito Penal e Processual Penal;1
141518;Direito e Justiça;1
141518;Educação;1
141518;Energia, Recursos Hídricos e Minerais;1
141518;Relações Internacionais e Comércio Exterior;1
141518;Saúde;1
141531;Finanças Públicas e Orçamento;11
141531;Processo Legislativo e Atuação Parlamentar;9
141531;Administração Pública;6
141531;Direitos Humanos e Minorias;6
141531;Trabalho e Emprego;5
141531;Direito e Justiça;4
141531;Saúde;4
141531;Defesa e Segurança;3
141531;Direito e Defesa do Consumidor;3
141531;Economia;3
141531;Direito Constitucional;2
141531;Direito Penal e Processual Penal;2
141531;Meio Ambiente e Desenvolvimento Sustentável;2
141531;Previdência e Assistência Social;2
141531;Agricultura, Pecuária, Pesca e Extrativismo;1
141531;Arte, Cultura e Religião;1
141531;Comunicações;1
141531;Energia, Recursos Hídricos e Minerais;1
141531;Indústria, Comércio e Serviços;1
141531;Política, Partidos e Eleições;1
141531;Relações Internacionais e Comércio Exterior;1
141531;Viação, Transporte e Mobilidade;1
141533;Direitos Humanos e Minorias;7
141533;Finanças Públicas e Orçamento;7
141533;Administração Pública;6
141533;Economia;5
141533;Saúde;5
141533;Meio Ambiente e Desenvolvimento Sustentável;4
141533;Direito Penal e Processual Penal;3
141533;Energia, Recursos Hídricos e Minerais;3
141533;Comunicações;2
141533;Defesa e Segurança;2
141533;Indústria, Comércio e Serviços;2
141533;Trabalho e Emprego;2
141533;Cidades e Desenvolvimento Urbano;1
141533;Direito Constitucional;1
141533;Direito e Justiça;1
141533;Educação;1
141533;Política, Partidos e Eleições;1
141533;Previdência e Assistência Social;1
141533;Processo Legislativo e Atuação Parlamentar;1
141533;Viação, Transporte e Mobilidade;1
141555;Direitos Humanos e Minorias;17
141555;Finanças Públicas e Orçamento;14
141555;Administração Pública;11
141555;Indústria, Comércio e Serviços;10
141555;Processo Legislativo e Atuação Parlamentar;10
141555;Saúde;10
141555;Defesa e Segurança;8
141555;Direito Penal e Processual Penal;8
141555;Direito e Defesa do Consumidor;7
141555;Economia;7
141555;Trabalho e Emprego;6
141555;Direito e Justiça;5
141555;Direito Civil e Processual Civil;4
141555;Direito Constitucional;4
141555;Previdência e Assistência Social;4
141555;Política, Partidos e Eleições;3
141555;Relações Internacionais e Comércio Exterior;3
141555;Agricultura, Pecuária, Pesca e Extrativismo;2
141555;Cidades e Desenvolvimento Urbano;2
141555;Comunicações;2
141555;Energia, Recursos Hídricos e Minerais;2
141555;Homenagens e Datas Comemorativas;2
141555;Arte, Cultura e Religião;1
141555;Ciência, Tecnologia e Inovação;1
141555;Educação;1
141555;Esporte e Lazer;1
141555;Estrutura Fundiária;1
141555;Meio Ambiente e Desenvolvimento Sustentável;1
141555;Viação, Transporte e Mobilidade;1
143084;Finanças Públicas e Orçamento;4
143084;Administração Pública;3
143084;Direito Penal e Processual Penal;2
143084;Direito e Defesa do Consumidor;2
143084;Economia;2
143084;Indústria, Comércio e Serviços;2
143084;Meio Ambiente e Desenvolvimento Sustentável;2
143084;Educação;1
143084;Processo Legislativo e Atuação Parlamentar;1
143084;Saúde;1
143084;Viação, Transporte e Mobilidade;1
143632;Finanças Públicas e Orçamento;27
143632;Direitos Humanos e Minorias;26
143632;Saúde;18
143632;Administração Pública;16
143632;Processo Legislativo e Atuação Parlamentar;14
143632;Defesa e Segurança;13
143632;Economia;13
143632;Trabalho e Emprego;12
143632;Agricultura, Pecuária, Pesca e Extrativismo;11
143632;Direito Penal e Processual Penal;10
143632;Indústria, Comércio e Serviços;10
143632;Meio Ambiente e Desenvolvimento Sustentável;10
143632;Energia, Recursos Hídricos e Minerais;8
143632;Direito Constitucional;6
143632;Direito e Justiça;6
143632;Educação;6
143632;Previdência e Assistência Social;6
143632;Comunicações;5
143632;Direito e Defesa do Consumidor;5
143632;Ciência, Tecnologia e Inovação;4
143632;Direito Civil e Processual Civil;4
143632;Política, Partidos e Eleições;4
143632;Viação, Transporte e Mobilidade;4
143632;Cidades e Desenvolvimento Urbano;3
143632;Esporte e Lazer;3
143632;Estrutura Fundiária;3
143632;Turismo;3
143632;Arte, Cultura e Religião;2
143632;Homenagens e Datas Comemorativas;2
143632;Relações Internacionais e Comércio Exterior;1
143942;Finanças Públicas e Orçamento;10
143942;Defesa e Segurança;9
143942;Economia;8
143942;Administração Pública;7
143942;Ciência, Tecnologia e Inovação;5
143942;Comunicações;5
143942;Direitos Humanos e Minorias;5
143942;Esporte e Lazer;5
143942;Direito Penal e Processual Penal;4
143942;Saúde;4
143942;Trabalho e Emprego;4
143942;Indústria, Comércio e Serviços;3
143942;Meio Ambiente e Desenvolvimento Sustentável;3
143942;Arte, Cultura e Religião;2
143942;Energia, Recursos Hídricos e Minerais;2
143942;Processo Legislativo e Atuação Parlamentar;2
143942;Direito Constitucional;1
143942;Direito e Justiça;1
143942;Educação;1
143942;Viação, Transporte e Mobilidade;1
150418;Administração Pública;14
150418;Finanças Públicas e Orçamento;13
150418;Indústria, Comércio e Serviços;12
150418;Direito e Defesa do Consumidor;10
150418;Direitos Humanos e Minorias;10
150418;Processo Legislativo e Atuação Parlamentar;10
150418;Economia;9
150418;Direito Penal e Processual Penal;7
150418;Direito Constitucional;6
150418;Trabalho e Emprego;6
150418;Homenagens e Datas Comemorativas;5
150418;Arte, Cultura e Religião;4
150418;Defesa e Segurança;4
150418;Política, Partidos e Eleições;4
150418;Saúde;4
150418;Direito e Justiça;3
150418;Agricultura, Pecuária, Pesca e Extrativismo;2
150418;Cidades e Desenvolvimento Urbano;2
150418;Ciência, Tecnologia e Inovação;2
150418;Comunicações;2
150418;Direito Civil e Processual Civil;2
150418;Educação;2
150418;Esporte e Lazer;2
150418;Estrutura Fundiária;2
150418;Meio Ambiente e Desenvolvimento Sustentável;2
150418;Relações Internacionais e Comércio Exterior;2
150418;Viação, Transporte e Mobilidade;2
150418;Energia, Recursos Hídricos e Minerais;1
150418;Previdência e Assistência Social;1
152605;Direitos Humanos e Minorias;22
152605;Administração Pública;18
152605;Finanças Públicas e Orçamento;17
152605;Defesa e Segurança;12
152605;Trabalho e Emprego;11
152605;Saúde;10
152605;Educação;9
152605;Meio Ambiente e Desenvolvimento Sustentável;7
152605;Previdência e Assistência Social;7
152605;Relações Internacionais e Comércio Exterior;6
152605;Direito e Justiça;5
152605;Direito e Defesa do Consumidor;4
152605;Economia;4
152605;Indústria, Comércio e Serviços;4
152605;Processo Legislativo e Atuação Parlamentar;4
152605;Viação, Transporte e Mobilidade;4
152605;Comunicações;3
152605;Direito Penal e Processual Penal;3
152605;Energia, Recursos Hídricos e Minerais;3
152605;Agricultura, Pecuária, Pesca e Extrativismo;2
152605;Arte, Cultura e Religião;2
152605;Ciência, Tecnologia e Inovação;2
152605;Homenagens e Datas Comemorativas;2
152605;Cidades e Desenvolvimento Urbano;1
152605;Direito Constitucional;1
152605;Esporte e Lazer;1
153423;Direitos Humanos e Minorias;23
153423;Saúde;15
153423;Administração Pública;14
153423;Finanças Públicas e Orçamento;13
153423;Defesa e Segurança;8
153423;Direito Penal e Processual Penal;7
153423;Meio Ambiente e Desenvolvimento Sustentável;7
153423;Trabalho e Emprego;7
153423;Indústria, Comércio e Serviços;6
153423;Previdência e Assistência Social;6
153423;Direito e Justiça;5
153423;Educação;5
153423;Cidades e Desenvolvimento Urbano;4
153423;Processo Legislativo e Atuação Parlamentar;4
153423;Direito Constitucional;3
153423;Direito e Defesa do Consumidor;3
153423;Economia;3
153423;Política, Partidos e Eleições;3
153423;Turismo;3
153423;Comunicações;2
153423;Direito Civil e Processual Civil;2
153423;Arte, Cultura e Religião;1
153423;Energia, Recursos Hídricos e Minerais;1
153423;Homenagens e Datas Comemorativas;1
153423;Viação, Transporte e Mobilidade;1
154178;Direitos Humanos e Minorias;8
154178;Arte, Cultura e Religião;4
154178;Defesa e Segurança;4
154178;Educação;4
154178;Finanças Públicas e Orçamento;4
154178;Processo Legislativo e Atuação Parlamentar;3
154178;Saúde;3
154178;Cidades e Desenvolvimento Urbano;2
154178;Direito Civil e Processual Civil;2
154178;Política, Partidos e Eleições;2
154178;Viação, Transporte e Mobilidade;2
154178;Administração Pública;1
154178;Direito Constitucional;1
154178;Direito Penal e Processual Penal;1
154178;Economia;1
154178;Estrutura Fundiária;1
154178;Homenagens e Datas Comemorativas;1
154178;Indústria, Comércio e Serviços;1
156190;Administração Pública;254
156190;Finanças Públicas e Orçamento;134
156190;Defesa e Segurança;97
156190;Relações Internacionais e Comércio Exterior;75
156190;Direitos Humanos e Minorias;68
156190;Economia;55
156190;Energia, Recursos Hídricos e Minerais;36
156190;Indústria, Comércio e Serviços;33
156190;Previdência e Assistência Social;33
156190;Saúde;31
156190;Meio Ambiente e Desenvolvimento Sustentável;27
156190;Comunicações;26
156190;Educação;25
156190;Processo Legislativo e Atuação Parlamentar;23
156190;Agricultura, Pecuária, Pesca e Extrativismo;22
156190;Viação, Transporte e Mobilidade;22
156190;Trabalho e Emprego;20
156190;Cidades e Desenvolvimento Urbano;14
156190;Direito Penal e Processual Penal;14
156190;Direito e Justiça;14
156190;Política, Partidos e Eleições;14
156190;Ciência, Tecnologia e Inovação;13
156190;Direito Constitucional;13
156190;Estrutura Fundiária;12
156190;Direito e Defesa do Consumidor;11
156190;Arte, Cultura e Religião;10
156190;Direito Civil e Processual Civil;9
156190;Turismo;6
156190;Esporte e Lazer;3
157130;Direitos Humanos e Minorias;38
157130;Administração Pública;22
157130;Trabalho e Emprego;22
157130;Previdência e Assistência Social;14
157130;Finanças Públicas e Orçamento;13
157130;Defesa e Segurança;12
157130;Meio Ambiente e Desenvolvimento Sustentável;12
157130;Educação;11
157130;Indústria, Comércio e Serviços;11
157130;Saúde;11
157130;Cidades e Desenvolvimento Urbano;10
157130;Direito Penal e Processual Penal;10
157130;Energia, Recursos Hídricos e Minerais;9
157130;Comunicações;7
157130;Direito e Defesa do Consumidor;7
157130;Processo Legislativo e Atuação Parlamentar;7
157130;Arte, Cultura e Religião;6
157130;Economia;6
157130;Relações Internacionais e Comércio Exterior;6
157130;Direito e Justiça;5
157130;Direito Constitucional;4
157130;Viação, Transporte e Mobilidade;4
157130;Agricultura, Pecuária, Pesca e Extrativismo;3
