uriproposicao;codtema;tema;relevancia
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618665;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618665;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618665;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618665;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618698;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618698;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618698;76;Direito e Justiça;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618707;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618707;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618707;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618708;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618708;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618709;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618709;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618710;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618710;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618710;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618721;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618721;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618722;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618722;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618722;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618725;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618725;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618769;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618769;54;Energia, Recursos Hídricos e Minerais;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618769;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618736;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618737;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618738;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618738;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618738;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618751;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618751;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618752;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618752;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618753;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618753;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618759;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618759;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618759;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618761;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618761;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618761;53;Processo Legislativo e Atuação Parlamentar;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618767;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618767;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618767;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618767;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618768;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618768;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618768;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618777;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618777;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618777;74;Política, Partidos e Eleições;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618785;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618785;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618785;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618797;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618797;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618797;54;Energia, Recursos Hídricos e Minerais;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618810;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618810;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618811;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618811;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618814;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618814;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618819;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618819;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618819;68;Direito Constitucional;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618832;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618832;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618832;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618832;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618838;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618838;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618844;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618844;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618844;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618844;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618847;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618847;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618848;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618848;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618851;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618851;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618929;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618929;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618861;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618866;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618932;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618992;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618993;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618993;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618995;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619000;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619003;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619006;76;Direito e Justiça;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619010;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619011;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619013;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619014;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619017;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619017;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619035;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619035;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619043;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619043;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619055;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619055;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619055;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619057;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619057;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619057;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619062;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619062;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619067;46;Educação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619068;74;Política, Partidos e Eleições;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619068;61;Viação, Transporte e Mobilidade;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619069;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619069;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619069;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619069;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619071;67;Direito e Defesa do Consumidor;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619071;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619072;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619072;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619072;53;Processo Legislativo e Atuação Parlamentar;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619081;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619081;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619081;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619085;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619085;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619086;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619086;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619091;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619091;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619091;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619091;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619098;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619103;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619103;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619107;52;Previdência e Assistência Social;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619107;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619107;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619109;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619128;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619128;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619128;72;Homenagens e Datas Comemorativas;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619128;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619130;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619130;39;Esporte e Lazer;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619131;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619131;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619139;64;Agricultura, Pecuária, Pesca e Extrativismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619139;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619139;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619139;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619140;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619140;62;Ciência, Tecnologia e Inovação;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619140;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619140;40;Economia;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619140;54;Energia, Recursos Hídricos e Minerais;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619140;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619140;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619140;55;Relações Internacionais e Comércio Exterior;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619142;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619142;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619143;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619143;58;Trabalho e Emprego;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619144;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619145;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619145;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619146;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619147;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619168;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619168;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619168;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619176;42;Direito Civil e Processual Civil;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619176;43;Direito Penal e Processual Penal;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619176;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619177;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619177;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619180;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619179;37;Comunicações;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619181;66;Indústria, Comércio e Serviços;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619182;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619182;57;Defesa e Segurança;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619182;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619184;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619187;34;Administração Pública;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619187;44;Direitos Humanos e Minorias;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619187;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619187;56;Saúde;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619205;35;Arte, Cultura e Religião;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619205;70;Finanças Públicas e Orçamento;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619212;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619212;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619212;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619213;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619213;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619214;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619214;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619214;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619215;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619215;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619216;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619216;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619216;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619217;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619217;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619218;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619218;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619219;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619219;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619220;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619220;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619221;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619221;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619221;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619222;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619222;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619223;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619223;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619226;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619226;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619226;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619227;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619227;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619228;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619228;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619228;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619229;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619229;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619229;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619230;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619230;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619231;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619231;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619232;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619232;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619233;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619233;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619234;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619234;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619235;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619235;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619236;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619236;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619237;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619237;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619238;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619238;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619239;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619239;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619240;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619240;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619241;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619241;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619242;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619242;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619243;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619243;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619244;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619244;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619245;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619245;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619246;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619246;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619247;41;Cidades e Desenvolvimento Urbano;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619247;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619247;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619248;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619248;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619249;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619249;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619250;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619250;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619251;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619251;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619252;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619252;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619253;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619253;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619254;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619254;60;Turismo;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619255;48;Meio Ambiente e Desenvolvimento Sustentável;0
https://dadosabertos.camara.leg.br/api/v2/proposicoes/2619255;60;Turismo;0
