idproposicao;uriproposicao;idautor;nomeautor;tipoautor;ordemassinatura;pesoautoria
2606400;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606400;178947;Sóstenes Cavalcante;Deputado(a);1;1
2606399;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606399;178963;Covatti Filho;Deputado(a);1;1
2606399;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606399;204567;Raimundo Costa;Deputado(a);2;0
2606398;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606398;74856;Laura Carneiro;Deputado(a);1;1
2606398;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606398;160665;Augusto Coutinho;Deputado(a);2;0
2606397;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606397;220559;Julia Zanatta;Deputado(a);1;1
2606396;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606396;220559;Julia Zanatta;Deputado(a);1;1
2606395;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606395;220563;Icaro de Valmir;Deputado(a);1;1
2606394;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606394;220563;Icaro de Valmir;Deputado(a);1;1
2606393;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606393;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606392;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606392;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606391;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606391;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606390;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606390;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606389;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606389;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606388;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606388;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606386;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606386;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606385;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606385;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606384;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606384;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606383;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606383;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606382;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606382;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606381;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606381;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606380;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606380;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606379;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606379;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606378;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606378;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606377;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606377;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606376;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606376;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606375;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606375;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606374;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606374;204398;Felipe Francischini;Deputado(a);1;1
2606373;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606373;220574;Cabo Gilberto Silva;Deputado(a);1;1
2606372;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606372;220566;Lêda Borges;Deputado(a);1;1
2606370;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606370;;Comissão de Constituição e Justiça e de Cidadania;COMISSÃO PERMANENTE;1;1
2606368;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606368;204535;Sâmia Bomfim;Deputado(a);1;1
2606367;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606367;122974;Pedro Lucas Fernandes;Deputado(a);1;1
2606366;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606366;160604;Pedro Uczai;Deputado(a);1;1
2606365;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606365;220641;Rodrigo Gambale;Deputado(a);1;1
2606364;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606364;220653;Fábio Teruel;Deputado(a);1;1
2606363;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606363;235088;Ribeiro Neto;Deputado(a);1;1
2606362;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606362;178887;Rubens Pereira Júnior;Deputado(a);1;1
2606361;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606361;74856;Laura Carneiro;Deputado(a);1;1
2606361;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606361;139285;Lídice da Mata;Deputado(a);2;0
2606361;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606361;160665;Augusto Coutinho;Deputado(a);3;0
2606360;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606360;74856;Laura Carneiro;Deputado(a);1;1
2606360;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606360;139285;Lídice da Mata;Deputado(a);2;0
2606360;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606360;160665;Augusto Coutinho;Deputado(a);3;0
2606359;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606359;74856;Laura Carneiro;Deputado(a);1;1
2606359;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606359;139285;Lídice da Mata;Deputado(a);2;0
2606359;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606359;160665;Augusto Coutinho;Deputado(a);3;0
2606358;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606358;74856;Laura Carneiro;Deputado(a);1;1
2606358;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606358;139285;Lídice da Mata;Deputado(a);2;0
2606358;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606358;160665;Augusto Coutinho;Deputado(a);3;0
2606357;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606357;74856;Laura Carneiro;Deputado(a);1;1
2606357;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606357;139285;Lídice da Mata;Deputado(a);2;0
2606357;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606357;160665;Augusto Coutinho;Deputado(a);3;0
2606354;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606354;98057;Lafayette de Andrada;Deputado(a);1;1
2606353;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606353;74044;Wilson Santiago;Deputado(a);1;1
2606352;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606352;160548;Jonas Donizette;Deputado(a);1;1
2606350;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606350;74856;Laura Carneiro;Deputado(a);2;0
2606350;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606350;220648;Marangoni;Deputado(a);5;1
2606350;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606350;74084;Raimundo Santos;Deputado(a);4;0
2606350;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606350;204511;David Soares;Deputado(a);1;1
2606350;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606350;122974;Pedro Lucas Fernandes;Deputado(a);3;0
2606349;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606349;98057;Lafayette de Andrada;Deputado(a);1;1
2606348;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606348;220668;Maria Arraes;Deputado(a);1;1
2606347;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606347;133439;André Figueiredo;Deputado(a);1;1
2606346;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606346;220584;Murilo Galdino;Deputado(a);2;1
2606346;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606346;160588;Diego Andrade;Deputado(a);1;1
2606345;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606345;220618;Sargento Portugal;Deputado(a);1;1
2606344;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606344;122974;Pedro Lucas Fernandes;Deputado(a);1;1
2606343;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606343;178929;Diego Garcia;Deputado(a);1;1
2606342;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606342;204528;Adriana Ventura;Deputado(a);1;1
2606341;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606341;220616;Luciano Vieira;Deputado(a);1;1
2606339;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606339;220585;Mersinho Lucena;Deputado(a);3;0
2606339;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606339;220707;Amanda Gentil;Deputado(a);1;1
2606339;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606339;160665;Augusto Coutinho;Deputado(a);4;0
2606339;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606339;204450;Doutor Luizinho;Deputado(a);2;0
2606338;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606338;220588;Roberto Duarte;Deputado(a);1;1
2606338;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606338;74084;Raimundo Santos;Deputado(a);2;0
2606338;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606338;160665;Augusto Coutinho;Deputado(a);5;0
2606338;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606338;178954;Lucio Mosquini;Deputado(a);3;0
2606338;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606338;226837;Saulo Pedroso;Deputado(a);4;0
2606337;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606337;220559;Julia Zanatta;Deputado(a);1;1
2606336;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606336;160604;Pedro Uczai;Deputado(a);1;1
2606335;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606335;220559;Julia Zanatta;Deputado(a);1;1
2606334;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606334;204365;Gilson Marques;Deputado(a);1;1
2606333;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606333;143632;Domingos Neto;Deputado(a);1;1
2606331;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2606331;178887;Rubens Pereira Júnior;Deputado(a);1;1
