id_votacao;id_proposicao;uri_proposicao;titulo_proposicao;ementa_proposicao;sigla_tipo_proposicao;numero_proposicao;ano_proposicao
2625048-2;2625048;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625048;REQ 28/2026 CPOVOS;Requer a realização de audiência pública para debater a visão das juventudes para o futuro do Brasil.;REQ;28;2026
2625138-3;2625138;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625138;REQ 29/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Gláucia, do Kilombo Família Souza, pela sua trajetória de defesa dos territórios quilombolas e de fortalecimento da cultura e da valorização das identidades negras e populares em Minas Gerais.;REQ;29;2026
2625139-3;2625139;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625139;REQ 30/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Makota Cássia Kidoialê, do Kilombo Manzo, pela sua trajetória na defesa dos territórios quilombolas, das religiões de matriz africana e da justiça climática e racial em Minas Gerais.;REQ;30;2026
2625140-3;2625140;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625140;REQ 31/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Rainha Belinha, pela sua histórica contribuição à preservação do Congado e das tradições afro-mineiras, fortalecendo a ancestralidade e a memória dos povos tradicionais de Minas Gerais.;REQ;31;2026
2625141-3;2625141;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625141;REQ 32/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Mãe Ione, do Kilombo Souza, pela sua atuação na preservação da memória ancestral afro-brasileira e no fortalecimento das redes comunitárias de resistência e cuidado nos territórios periféricos de Minas Gerais.;REQ;32;2026
2625142-3;2625142;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625142;REQ 33/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Claudia Mayorga, brigadista florestal, pela sua atuação em defesa da justiça climática, da preservação ambiental e do enfrentamento aos incêndios florestais em Minas Gerais.;REQ;33;2026
2625143-3;2625143;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625143;REQ 34/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos ao Pajé Deda Xakriabá, pela sua trajetória de preservação dos saberes ancestrais, da espiritualidade indígena e do cuidado com o povo Xakriabá.;REQ;34;2026
2625144-3;2625144;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625144;REQ 35/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Wasady Xakriabá, pela sua atuação no fortalecimento da juventude indígena e da luta em defesa dos direitos dos povos originários e da justiça climática.;REQ;35;2026
2625145-3;2625145;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625145;REQ 36/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Shirley Krenak, pela sua histórica atuação na defesa dos direitos das mulheres indígenas, do Rio Watu e da comunicação social.;REQ;36;2026
2625146-3;2625146;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625146;REQ 37/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos a Camilo Gan, do Bloco Afro Magia Negra, pela sua contribuição à valorização da cultura afro-brasileira, da educação antirracista e das tradições negras de Belo Horizonte.;REQ;37;2026
2625147-3;2625147;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625147;REQ 38/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Daru Tikuna, pela sua contribuição à valorização da arte indígena, da ancestralidade dos povos originários e das expressões comprometidas com a defesa dos territórios tradicionais.;REQ;38;2026
2625148-3;2625148;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625148;REQ 39/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos a Eloy Terena, pela sua atuação na advocacia indígena e no Ministério dos Povos Indígenas, em defesa dos direitos dos povos indígenas, da justiça climática e da proteção dos territórios tradicionais.;REQ;39;2026
2625149-3;2625149;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625149;REQ 40/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos a Sérgio Pererê, pela sua contribuição à música brasileira, às culturas afro-mineiras e à valorização da ancestralidade negra e indígena por meio da arte e da cultura popular.;REQ;40;2026
2625150-3;2625150;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625150;REQ 41/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos a Renegado, pela sua contribuição à música brasileira, à cultura periférica e ao fortalecimento das expressões artísticas negras e populares de Minas Gerais.;REQ;41;2026
2625152-3;2625152;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625152;REQ 42/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Pajé Analice Tuxá, pela sua contribuição à preservação da espiritualidade indígena, da ancestralidade dos povos originários e da retomada dos territórios tradicionais.;REQ;42;2026
2625153-3;2625153;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625153;REQ 43/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Mãe Efigênia do Kilombo Manzo, pela sua trajetória de defesa das tradições de matriz africana, da ancestralidade afro-brasileira e dos territórios tradicionais em Minas Gerais.;REQ;43;2026
2625165-3;2625165;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625165;REQ 44/2026 CPOVOS;REQUER aprovação de Moção de Aplausos a Davi Kopenawa, por sua trajetória em defesa dos povos indígenas, dos territórios tradicionais e da floresta, e por sua contribuição literária à valorização das cosmologias indígenas.;REQ;44;2026
2625166-3;2625166;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625166;REQ 45/2026 CPOVOS;REQUER a aprovação de Moção de Aplausos à Maria Gadú, por sua atuação em defesa dos povos indígenas, pela valorização das culturas originárias e por sua contribuição ao fortalecimento dos debates sobre direitos indígenas, justiça socioambiental e preservação dos territórios tradicionais por meio da arte e da atuação pública.;REQ;45;2026
2625177-2;2625177;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625177;REQ 240/2026 CSPCCO;requer a aprovação de Moção de Aplausos e Louvor ao Batalhão de Operações Policiais Especiais – BOPE, da Polícia Militar do Estado de Mato Grosso do Sul, pela atuação firme e eficaz no combate ao crime organizado.;REQ;240;2026
2625178-2;2625178;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625178;REQ 241/2026 CSPCCO;Requer o convite do Diretor-Geral da Polícia Federal para prestar esclarecimentos acerca da substituição do delegado responsável pelo inquérito relacionado às fraudes no INSS.;REQ;241;2026
2625179-2;2625179;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625179;REQ 242/2026 CSPCCO;Requer a realização de audiência pública com o tema: “medidas a serem adotadas para prevenir a violência nas escolas”.;REQ;242;2026
2625292-2;2625292;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625292;REQ 243/2026 CSPCCO;Requer a aprovação de MOÇÃO DE PESAR pelo falecimento do Comandante Felipe Monteiro Marques, copiloto da Polícia Civil do Rio de Janeiro.;REQ;243;2026
2625318-2;2625318;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625318;REQ 244/2026 CSPCCO;Requer o CONVITE ao Diretor-Geral do Departamento Penitenciário de Minas Gerais, Sr. Leonardo Mattos Alves Badaró, para que compareça a esta Comissão com a finalidade de esclarecer quanto a não soltura da Senhora JAQUELINE FREITAS GIMENEZ após a expedição de alvará de soltura pelo Ministro Alexandre de Moraes, em 13 de maio de 2026, por falta de disponibilização de tornozeleira eletrônica.;REQ;244;2026
2625319-2;2625319;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625319;REQ 245/2026 CSPCCO;Requer a concessão de Moção de Pesar pelo falecimento do policial civil Felipe Marques Monteiro, de 45 anos, copiloto de helicóptero do Serviço Aeropolicial da Coordenadoria de Recursos Especiais (CORE) da Polícia Civil do Estado do Rio de Janeiro.;REQ;245;2026
2625332-2;2625332;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625332;REQ 18/2026 PL308020;Requer o aditamento aos requerimentos, aprovados nesta comissão, para fins de inclusão de convidado na realização de audiências públicas destinadas a debater o projeto de lei nº 3.080, de 2020.;REQ;18;2026
2625350-2;2625350;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625350;REQ 46/2026 CPOVOS;Requer a realização de audiência pública para debater políticas públicas para os territórios indígenas - ´´Terras Seguras, Povos Protegidos;REQ;46;2026
2625356-2;2625356;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625356;REQ 246/2026 CSPCCO;Requer aprovação de MOÇÃO DE APLAUSOS E LOUVOR aos bombeiros militares integrantes da equipe do 6º Batalhão de Bombeiros Militares de Cariacica, no Estado do Espírito Santo, pela atuação em ocorrência de obstrução de vias aéreas de recém-nascida, com a realização bem-sucedida da manobra de Heimlich, que resultou no salvamento da bebê.;REQ;246;2026
2625367-2;2625367;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625367;REQ 19/2026 PL308020;Requer o aditamento aos requerimentos, aprovados nesta comissão, para fins de inclusão de convidado na realização de audiências públicas destinadas a debater o projeto de lei nº 3.080, de 2020.;REQ;19;2026
2625510-2;2625510;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625510;REQ 247/2026 CSPCCO;Requer Moção de Aplauso e Louvor em favor das equipes da Polícia Militar do Paraná e da Polícia Federal que atuaram em operação integrada de combate ao tráfico internacional de drogas no município de Planaltina do Paraná/PR.;REQ;247;2026
2625638-2;2625638;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625638;REQ 20/2026 PL308020;Requer, nos termos regimentais, a realização de Seminário Regional da Comissão Especial do Projeto de Lei nº 3080/2020 no município de Cubatão, no Estado de São Paulo.;REQ;20;2026
1228863-61;2090616;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2090616;PRL 1 CCJC => PEC 32/2015;Parecer do Relator, Dep. Pastor Eurico (PHS-PE), pela admissibilidade.;PRL;1;
1228863-61;2299564;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2299564;PRL 2 CCJC => PEC 32/2015;Parecer do Relator, Dep. Pastor Eurico (PATRIOTA-PE), pela admissibilidade.;PRL;2;
1228863-61;2618374;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618374;PRL 3 CCJC => PEC 32/2015;Parecer do Relator, Dep. Coronel Assis (PL-MT).;PRL;3;
1228863-61;2620823;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620823;REQ 23/2026 CCJC;Requer a realização de Audiência Pública para debater a proposta de redução da maioridade penal, no âmbito da PEC Nº 32, de 2015, que tramita nesta Comissão de Constituição e Justiça e de Cidadania.;REQ;23;2026
1228863-61;2622951;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2622951;REQ 24/2026 CCJC;Requer aditamento ao Requerimento 23 de 2026 da Comissão de Constituição, Justiça e Cidadania, para incluir convidados.;REQ;24;2026
1228863-61;2623373;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623373;REQ 25/2026 CCJC;Requer aditamento ao Requerimento nº 23/2026 da Comissão de Constituição e Justiça e de Cidadania, de minha autoria, para inclusão de convidados.;REQ;25;2026
1228863-61;2623510;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623510;REQ 26/2026 CCJC;Requer o aditamento do Requerimento n.º 23/2026, que requer a realização de Audiência Pública para debater a proposta de redução da maioridade penal, no âmbito da PEC n.º 32, de 2015, que tramita nesta Comissão de Constituição e Justiça e de Cidadania.;REQ;26;2026
1228863-61;2625600;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625600;PRL 4 CCJC => PEC 32/2015;Parecer do Relator, Dep. Coronel Assis (PL-MT), pela admissibilidade desta, com emendas supressivas saneadoras, e das Propostas de Emenda à Constituição n°s 8/2026 e 9/2026, apensadas.;PRL;4;
1228863-61;2625601;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625601;EMR 1 CCJC => PEC 32/2015;;EMR;1;
1228863-61;2625602;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625602;EMR 2 CCJC => PEC 32/2015;;EMR;2;
1228863-61;2625753;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625753;RPD 1 CCJC => PEC 32/2015;Requerimento de Retirada de Matéria da Pauta - PEC 32/2015;RPD;1;
1228863-61;2625757;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625757;RPD 2 CCJC => PEC 32/2015;Votação Nominal do Requerimento de Retirada de Pauta - PEC 32/2015-Requerimento de Retirada de Matéria da Pauta - PEC 32/2015;RPD;2;
1228863-61;2625759;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625759;RPD 3 CCJC => PEC 32/2015;Requerimento de Retirada de Matéria da Pauta;RPD;3;
1228863-61;2625760;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625760;RPD 4 CCJC => PEC 32/2015;Votação Nominal do Requerimento de Retirada de Pauta - PEC 32/2015-Requerimento de Retirada de Matéria da Pauta;RPD;4;
1228863-61;2625765;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625765;RPD 5 CCJC => PEC 32/2015;Requerimento de Adiamento da Discussão;RPD;5;
1228863-61;2625766;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625766;RPD 6 CCJC => PEC 32/2015;Requerimento de Adiamento da Votação;RPD;6;
1228863-61;2625768;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625768;RPD 7 CCJC => PEC 32/2015;Requerimento de Votação Nominal;RPD;7;
1228863-61;2625769;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625769;RPD 8 CCJC => PEC 32/2015;Votação Nominal do Requerimento de Adiamento da Discussão - PEC 32/2015-Requerimento de Adiamento da Discussão;RPD;8;
1228863-61;2625770;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625770;RPD 9 CCJC => PEC 32/2015;Votação Nominal do Requerimento de Adiamento da Votação - PEC 32/2015-Requerimento de Adiamento da Votação;RPD;9;
1228863-61;2625781;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625781;RPDR 1/2026 CCJC;Requerimento Procedimental Genérico - PEC 32/2015;RPDR;1;2026
1228863-61;2625782;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625782;RPDR 2/2026 CCJC;Votação Nominal do Requerimento Procedimental Genérico - PEC 32/2015-Requerimento Procedimental Genérico - PEC 32/2015;RPDR;2;2026
1228863-64;2090616;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2090616;PRL 1 CCJC => PEC 32/2015;Parecer do Relator, Dep. Pastor Eurico (PHS-PE), pela admissibilidade.;PRL;1;
1228863-64;2299564;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2299564;PRL 2 CCJC => PEC 32/2015;Parecer do Relator, Dep. Pastor Eurico (PATRIOTA-PE), pela admissibilidade.;PRL;2;
1228863-64;2618374;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2618374;PRL 3 CCJC => PEC 32/2015;Parecer do Relator, Dep. Coronel Assis (PL-MT).;PRL;3;
1228863-64;2620823;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2620823;REQ 23/2026 CCJC;Requer a realização de Audiência Pública para debater a proposta de redução da maioridade penal, no âmbito da PEC Nº 32, de 2015, que tramita nesta Comissão de Constituição e Justiça e de Cidadania.;REQ;23;2026
1228863-64;2622951;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2622951;REQ 24/2026 CCJC;Requer aditamento ao Requerimento 23 de 2026 da Comissão de Constituição, Justiça e Cidadania, para incluir convidados.;REQ;24;2026
1228863-64;2623373;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623373;REQ 25/2026 CCJC;Requer aditamento ao Requerimento nº 23/2026 da Comissão de Constituição e Justiça e de Cidadania, de minha autoria, para inclusão de convidados.;REQ;25;2026
1228863-64;2623510;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2623510;REQ 26/2026 CCJC;Requer o aditamento do Requerimento n.º 23/2026, que requer a realização de Audiência Pública para debater a proposta de redução da maioridade penal, no âmbito da PEC n.º 32, de 2015, que tramita nesta Comissão de Constituição e Justiça e de Cidadania.;REQ;26;2026
1228863-64;2625600;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625600;PRL 4 CCJC => PEC 32/2015;Parecer do Relator, Dep. Coronel Assis (PL-MT), pela admissibilidade desta, com emendas supressivas saneadoras, e das Propostas de Emenda à Constituição n°s 8/2026 e 9/2026, apensadas.;PRL;4;
1228863-64;2625601;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625601;EMR 1 CCJC => PEC 32/2015;;EMR;1;
1228863-64;2625602;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625602;EMR 2 CCJC => PEC 32/2015;;EMR;2;
1228863-64;2625753;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2625753;RPD 1 CCJC => PEC 32/2015;Requerimento de Retirada de Matéria da Pauta - PEC 32/2015;RPD;1;
