id_evento;id_deputado;nome_deputado;sigla_partido;sigla_uf
81154;220597;;;
81154;220598;;;
81154;220599;;;
81154;220602;;;
81154;220603;;;
81154;220604;;;
81154;220605;;;
81154;220606;;;
81154;220607;;;
81154;220608;;;
81154;220609;;;
81154;220610;;;
81154;220611;;;
81154;220612;;;
81154;220613;;;
81154;220615;;;
81154;220617;;;
81154;220618;;;
81154;220620;;;
81154;220621;;;
81154;220623;;;
81154;220624;;;
81154;220625;;;
81154;220626;;;
81154;220628;;;
81154;220629;;;
81154;220630;;;
81154;220631;;;
81154;220632;;;
81154;220633;;;
81154;220635;;;
81154;220638;;;
81154;220640;;;
81154;220641;;;
81154;220642;;;
81154;220644;;;
81154;220645;;;
81154;220646;;;
81154;220647;;;
81154;220648;;;
81154;220649;;;
81154;220650;;;
81154;220651;;;
81154;220652;;;
81154;220653;;;
81154;220654;;;
81154;220655;;;
81154;220657;;;
81154;220658;;;
81154;220661;;;
81154;220662;;;
81154;220663;;;
81154;220664;;;
81154;220665;;;
81154;220666;;;
81154;220667;;;
81154;220668;;;
81154;220669;;;
81154;220670;;;
81154;220671;;;
81154;220672;;;
81154;220673;;;
81154;220674;;;
81154;220675;;;
81154;220676;;;
81154;220677;;;
81154;220681;;;
81154;220682;;;
81154;220683;;;
81154;220684;;;
81154;220685;;;
81154;220686;;;
81154;220687;;;
81154;220688;;;
81154;220690;;;
81154;220691;;;
81154;220692;;;
81154;220693;;;
81154;220694;;;
81154;220695;;;
81154;220696;;;
81154;220697;;;
81154;220699;;;
81154;220700;;;
81154;220701;;;
81154;220702;;;
81154;220703;;;
81154;220704;;;
81154;220706;;;
81154;220707;;;
81154;220708;;;
81154;220712;;;
81154;220714;;;
81154;220715;;;
81154;221148;;;
81154;221328;;;
81154;221329;;;
81154;221338;;;
81154;222429;;;
81154;222565;;;
81154;223128;;;
81154;224117;;;
81154;224333;;;
81154;226179;;;
81154;226708;;;
81154;226837;;;
81154;227310;;;
81154;227433;;;
81154;227991;;;
81154;229585;;;
81154;230765;;;
81154;230767;;;
81154;230768;;;
81154;230957;;;
81154;231911;;;
81154;233594;;;
81154;234310;;;
81154;234673;;;
81154;234788;;;
81154;234840;;;
81154;235088;;;
81156;66828;;;
81156;74262;;;
81156;74299;;;
81156;74856;;;
81156;141411;;;
81156;141456;;;
81156;141485;;;
81156;160512;;;
81156;160548;;;
81156;178934;;;
81156;204462;;;
81156;204494;;;
81156;204525;;;
81156;204559;;;
81156;214694;;;
81156;220529;;;
81156;220594;;;
81156;220666;;;
81156;220673;;;
81157;73579;;;
81157;73692;;;
81157;74585;;;
81157;123756;;;
81157;160599;;;
81157;178871;;;
81157;178993;;;
81157;191923;;;
81157;204378;;;
81157;204387;;;
81157;204416;;;
81157;204473;;;
81157;204520;;;
81157;204531;;;
81157;204536;;;
81157;220526;;;
81157;220530;;;
81157;220538;;;
81157;220546;;;
81157;220547;;;
81157;220552;;;
81157;220568;;;
81157;220574;;;
81157;220583;;;
81157;220590;;;
81157;220613;;;
81157;220615;;;
81157;220618;;;
81157;220621;;;
81157;220642;;;
81157;220649;;;
81157;220652;;;
81157;220654;;;
81157;220663;;;
81157;220666;;;
81157;220667;;;
81157;220673;;;
81157;220690;;;
81157;220694;;;
81157;222565;;;
81157;230767;;;
81158;62881;;;
81158;66385;;;
81158;66828;;;
81158;69871;;;
81158;72442;;;
81158;73768;;;
81158;73801;;;
81158;74041;;;
81158;74160;;;
81158;74398;;;
81158;74554;;;
81158;74574;;;
81158;74856;;;
81158;91228;;;
81158;92102;;;
81158;98057;;;
81158;139285;;;
81158;141470;;;
81158;141485;;;
81158;141531;;;
81158;143632;;;
81158;157130;;;
81158;160512;;;
81158;160575;;;
81158;160600;;;
81158;160601;;;
81158;160642;;;
81158;160758;;;
81158;162067;;;
81158;178835;;;
81158;178860;;;
81158;178873;;;
81158;178884;;;
81158;178908;;;
81158;178929;;;
81158;178934;;;
81158;178946;;;
81158;178986;;;
81158;178987;;;
81158;191923;;;
81158;204364;;;
81158;204367;;;
81158;204374;;;
81158;204394;;;
81158;204395;;;
81158;204404;;;
81158;204460;;;
81158;204462;;;
81158;204472;;;
81158;204485;;;
81158;204494;;;
81158;204501;;;
81158;204512;;;
81158;204534;;;
81158;204535;;;
81158;204557;;;
81158;205476;;;
81158;209787;;;
81158;220529;;;
81158;220543;;;
81158;220546;;;
81158;220547;;;
81158;220555;;;
81158;220559;;;
81158;220574;;;
81158;220576;;;
81158;220583;;;
81158;220588;;;
81158;220599;;;
81158;220626;;;
81158;220648;;;
81158;220654;;;
81158;220658;;;
81158;220668;;;
81158;220673;;;
81158;220684;;;
81158;220690;;;
81158;226179;;;
81158;235088;;;
81159;81055;;;
81159;98057;;;
81159;128760;;;
81159;160512;;;
81159;160556;;;
81159;178857;;;
81159;178871;;;
81159;178884;;;
81159;204520;;;
81159;204528;;;
81159;209787;;;
81159;220554;;;
81159;220578;;;
81159;220614;;;
81159;220629;;;
81159;220638;;;
81159;220658;;;
81159;220667;;;
81160;66828;;;
81160;73433;;;
81160;73441;;;
81160;73692;;;
81160;73768;;;
81160;73778;;;
81160;74090;;;
81160;74273;;;
81160;74537;;;
81160;74554;;;
81160;92776;;;
81160;141555;;;
81160;150418;;;
81160;156190;;;
81160;160548;;;
81160;160600;;;
81160;160601;;;
81160;160640;;;
81160;160642;;;
81160;162332;;;
81160;178871;;;
81160;178876;;;
81160;191923;;;
81160;204387;;;
81160;204404;;;
81160;204411;;;
81160;204473;;;
81160;204501;;;
81160;204526;;;
81160;204535;;;
81160;205865;;;
81160;213762;;;
81160;220537;;;
81160;220538;;;
81160;220557;;;
81160;220566;;;
81160;220568;;;
81160;220576;;;
81160;220583;;;
81160;220590;;;
81160;220599;;;
81160;220611;;;
81160;220642;;;
81160;220655;;;
81160;220663;;;
81160;220706;;;
81160;221328;;;
81161;66828;;;
81161;73433;;;
81161;73441;;;
81161;73768;;;
81161;73778;;;
81161;74273;;;
81161;74537;;;
81161;74554;;;
81161;92776;;;
81161;141555;;;
81161;150418;;;
81161;156190;;;
81161;160548;;;
81161;160600;;;
81161;160601;;;
81161;160640;;;
81161;160642;;;
81161;162332;;;
81161;178871;;;
81161;178876;;;
81161;191923;;;
81161;204387;;;
81161;204404;;;
81161;204411;;;
81161;204473;;;
81161;204501;;;
81161;204526;;;
81161;204535;;;
81161;213762;;;
81161;220537;;;
81161;220538;;;
81161;220557;;;
81161;220566;;;
81161;220568;;;
81161;220576;;;
81161;220583;;;
81161;220590;;;
81161;220599;;;
81161;220611;;;
81161;220642;;;
81161;220655;;;
81161;220706;;;
81161;221328;;;
81166;74376;;;
81166;220697;;;
81166;230768;;;
81168;73768;;;
81168;74273;;;
81168;74537;;;
81168;74554;;;
81168;74646;;;
81168;150418;;;
81168;156190;;;
81168;160600;;;
81168;160601;;;
81168;160640;;;
81168;165470;;;
81168;178871;;;
81168;178876;;;
81168;204387;;;
81168;204404;;;
81168;204473;;;
81168;204526;;;
81168;204535;;;
81168;205865;;;
81168;213762;;;
81168;220538;;;
81168;220557;;;
81168;220566;;;
81168;220568;;;
81168;220583;;;
81168;220590;;;
81168;220599;;;
81168;220611;;;
81168;220613;;;
81168;220633;;;
81168;220642;;;
81168;220655;;;
81168;220663;;;
81168;220706;;;
81169;74156;;;
81169;74161;;;
81169;107970;;;
81169;160632;;;
81169;204494;;;
81169;204508;;;
81169;206018;;;
81169;220632;;;
81169;220694;;;
81172;178934;;;
81172;204364;;;
81172;220553;;;
81172;220677;;;
81172;220708;;;
81173;62881;;;
81173;74065;;;
81173;74253;;;
81173;160512;;;
81173;160559;;;
81173;178910;;;
81173;198197;;;
81173;204492;;;
81173;204494;;;
81173;204520;;;
81173;204557;;;
81173;220605;;;
81173;220607;;;
81173;220612;;;
81173;220658;;;
81173;220663;;;
81173;220673;;;
81174;74273;;;
81174;74374;;;
81174;74856;;;
81174;153423;;;
81174;160518;;;
81174;160598;;;
81174;178871;;;
81174;178895;;;
81174;178929;;;
81174;178989;;;
81174;204388;;;
81174;204486;;;
81174;204518;;;
81174;204540;;;
81174;220534;;;
81174;220544;;;
81174;220545;;;
81174;220563;;;
81174;220620;;;
81174;220626;;;
81174;220672;;;
81175;73778;;;
81175;74253;;;
81175;74537;;;
81175;98057;;;
81175;178992;;;
81175;220534;;;
81175;220549;;;
81175;220658;;;
81178;62881;;;
81178;66385;;;
81178;66828;;;
81178;69871;;;
81178;72442;;;
81178;73433;;;
81178;73441;;;
81178;73486;;;
81178;73531;;;
81178;73579;;;
81178;73604;;;
81178;73692;;;
81178;73701;;;
81178;73768;;;
81178;73778;;;
81178;73788;;;
81178;73801;;;
81178;73808;;;
81178;74041;;;
81178;74043;;;
81178;74044;;;
81178;74057;;;
81178;74060;;;
81178;74065;;;
81178;74075;;;
81178;74079;;;
81178;74084;;;
81178;74095;;;
81178;74156;;;
81178;74158;;;
81178;74159;;;
81178;74160;;;
81178;74161;;;
81178;74171;;;
81178;74253;;;
81178;74262;;;
81178;74273;;;
81178;74283;;;
81178;74299;;;
81178;74317;;;
81178;74356;;;
81178;74371;;;
81178;74374;;;
81178;74376;;;
81178;74383;;;
81178;74398;;;
81178;74400;;;
81178;74428;;;
81178;74454;;;
81178;74467;;;
81178;74478;;;
81178;74537;;;
81178;74550;;;
81178;74554;;;
81178;74574;;;
81178;74585;;;
81178;74784;;;
81178;74848;;;
81178;74856;;;
81178;74858;;;
81178;80815;;;
81178;81055;;;
81178;88256;;;
81178;91228;;;
81178;92102;;;
81178;92699;;;
81178;92776;;;
81178;98057;;;
81178;98148;;;
81178;98615;;;
81178;104552;;;
81178;107970;;;
81178;109429;;;
81178;121948;;;
81178;122158;;;
81178;122974;;;
81178;123086;;;
81178;123756;;;
81178;128760;;;
81178;129618;;;
81178;133439;;;
81178;133810;;;
81178;136811;;;
81178;137070;;;
81178;138286;;;
81178;139285;;;
81178;141391;;;
81178;141398;;;
81178;141408;;;
81178;141411;;;
81178;141421;;;
81178;141431;;;
81178;141450;;;
81178;141456;;;
81178;141458;;;
81178;141459;;;
81178;141464;;;
81178;141470;;;
81178;141485;;;
81178;141487;;;
81178;141516;;;
81178;141518;;;
81178;141531;;;
81178;141533;;;
81178;141555;;;
81178;143084;;;
81178;143632;;;
81178;143942;;;
81178;150418;;;
81178;153423;;;
81178;156190;;;
81178;157130;;;
81178;160161;;;
81178;160510;;;
81178;160512;;;
81178;160517;;;
81178;160518;;;
81178;160527;;;
81178;160535;;;
81178;160538;;;
81178;160548;;;
81178;160552;;;
81178;160553;;;
81178;160556;;;
81178;160558;;;
81178;160559;;;
81178;160561;;;
81178;160569;;;
81178;160575;;;
81178;160588;;;
81178;160591;;;
81178;160592;;;
81178;160598;;;
81178;160599;;;
81178;160600;;;
81178;160601;;;
81178;160604;;;
81178;160610;;;
81178;160629;;;
81178;160632;;;
81178;160635;;;
81178;160640;;;
81178;160641;;;
81178;160642;;;
81178;160665;;;
81178;160666;;;
81178;160673;;;
81178;160674;;;
81178;160758;;;
81178;160976;;;
81178;161440;;;
81178;161550;;;
81178;162067;;;
81178;162332;;;
81178;165470;;;
81178;166402;;;
81178;171617;;;
81178;171623;;;
81178;171786;;;
81178;175765;;;
81178;178829;;;
81178;178831;;;
81178;178835;;;
81178;178843;;;
81178;178854;;;
81178;178857;;;
81178;178858;;;
81178;178860;;;
81178;178866;;;
81178;178871;;;
81178;178873;;;
81178;178876;;;
81178;178881;;;
81178;178884;;;
81178;178887;;;
81178;178895;;;
81178;178896;;;
81178;178908;;;
81178;178910;;;
81178;178927;;;
81178;178929;;;
81178;178931;;;
81178;178933;;;
81178;178934;;;
81178;178937;;;
81178;178946;;;
81178;178947;;;
81178;178954;;;
81178;178962;;;
81178;178963;;;
81178;178964;;;
81178;178966;;;
81178;178970;;;
81178;178972;;;
81178;178975;;;
81178;178983;;;
81178;178985;;;
81178;178986;;;
81178;178987;;;
81178;178992;;;
81178;178993;;;
81178;178997;;;
81178;179000;;;
81178;179001;;;
81178;180214;;;
81178;188097;;;
81178;191923;;;
81178;198197;;;
81178;198783;;;
81178;204351;;;
81178;204355;;;
81178;204356;;;
81178;204358;;;
81178;204360;;;
81178;204361;;;
81178;204362;;;
81178;204364;;;
81178;204365;;;
81178;204367;;;
81178;204368;;;
81178;204372;;;
81178;204374;;;
81178;204378;;;
81178;204379;;;
81178;204387;;;
81178;204388;;;
81178;204390;;;
81178;204391;;;
81178;204394;;;
81178;204395;;;
81178;204396;;;
81178;204398;;;
81178;204404;;;
81178;204406;;;
81178;204407;;;
81178;204408;;;
81178;204409;;;
81178;204410;;;
81178;204411;;;
81178;204412;;;
81178;204416;;;
81178;204419;;;
81178;204422;;;
81178;204423;;;
81178;204426;;;
81178;204427;;;
81178;204431;;;
81178;204436;;;
81178;204441;;;
81178;204444;;;
81178;204445;;;
81178;204453;;;
81178;204455;;;
81178;204456;;;
81178;204457;;;
81178;204459;;;
81178;204460;;;
81178;204462;;;
81178;204464;;;
81178;204472;;;
81178;204473;;;
81178;204474;;;
81178;204479;;;
81178;204480;;;
81178;204481;;;
81178;204482;;;
81178;204485;;;
81178;204486;;;
81178;204488;;;
81178;204489;;;
81178;204491;;;
81178;204492;;;
81178;204494;;;
81178;204495;;;
81178;204496;;;
81178;204497;;;
81178;204498;;;
81178;204501;;;
81178;204504;;;
81178;204506;;;
81178;204508;;;
81178;204511;;;
81178;204512;;;
81178;204515;;;
81178;204517;;;
81178;204518;;;
81178;204520;;;
81178;204524;;;
81178;204525;;;
81178;204526;;;
81178;204528;;;
81178;204531;;;
81178;204534;;;
81178;204535;;;
81178;204536;;;
81178;204540;;;
81178;204549;;;
81178;204553;;;
81178;204557;;;
81178;204559;;;
81178;204560;;;
81178;204567;;;
81178;204570;;;
81178;204571;;;
81178;204574;;;
81178;205476;;;
81178;205550;;;
81178;205865;;;
81178;206018;;;
81178;209189;;;
81178;209787;;;
81178;210989;;;
81178;213762;;;
81178;214694;;;
81178;215043;;;
81178;218086;;;
81178;220526;;;
81178;220527;;;
81178;220528;;;
81178;220529;;;
81178;220530;;;
81178;220532;;;
81178;220533;;;
81178;220534;;;
81178;220536;;;
81178;220537;;;
81178;220538;;;
81178;220539;;;
81178;220542;;;
81178;220543;;;
81178;220544;;;
81178;220545;;;
81178;220546;;;
81178;220547;;;
81178;220548;;;
81178;220549;;;
81178;220550;;;
81178;220552;;;
81178;220553;;;
81178;220554;;;
81178;220555;;;
81178;220556;;;
81178;220557;;;
81178;220559;;;
81178;220560;;;
81178;220561;;;
81178;220563;;;
81178;220565;;;
81178;220566;;;
81178;220567;;;
81178;220568;;;
81178;220569;;;
81178;220570;;;
81178;220571;;;
81178;220572;;;
81178;220573;;;
81178;220574;;;
81178;220576;;;
81178;220578;;;
81178;220581;;;
81178;220582;;;
81178;220583;;;
81178;220584;;;
81178;220585;;;
81178;220586;;;
81178;220588;;;
81178;220589;;;
81178;220590;;;
81178;220591;;;
81178;220592;;;
81178;220594;;;
81178;220595;;;
81178;220597;;;
81178;220598;;;
81178;220599;;;
81178;220602;;;
81178;220603;;;
81178;220604;;;
81178;220605;;;
81178;220606;;;
81178;220607;;;
81178;220608;;;
81178;220609;;;
81178;220610;;;
81178;220611;;;
81178;220612;;;
81178;220613;;;
81178;220615;;;
81178;220616;;;
81178;220617;;;
81178;220618;;;
81178;220620;;;
81178;220621;;;
81178;220623;;;
81178;220624;;;
81178;220626;;;
81178;220628;;;
81178;220629;;;
81178;220630;;;
81178;220631;;;
81178;220632;;;
81178;220633;;;
81178;220635;;;
81178;220638;;;
81178;220640;;;
81178;220641;;;
81178;220642;;;
81178;220644;;;
81178;220645;;;
81178;220646;;;
81178;220647;;;
81178;220648;;;
81178;220649;;;
81178;220650;;;
81178;220651;;;
81178;220652;;;
81178;220653;;;
81178;220654;;;
81178;220655;;;
81178;220657;;;
81178;220658;;;
81178;220661;;;
81178;220662;;;
81178;220663;;;
81178;220664;;;
81178;220665;;;
81178;220666;;;
81178;220667;;;
81178;220668;;;
81178;220669;;;
81178;220670;;;
81178;220671;;;
81178;220672;;;
81178;220673;;;
81178;220674;;;
81178;220675;;;
81178;220676;;;
81178;220677;;;
81178;220681;;;
81178;220682;;;
81178;220684;;;
81178;220685;;;
81178;220686;;;
81178;220687;;;
81178;220688;;;
81178;220690;;;
81178;220691;;;
81178;220692;;;
81178;220694;;;
81178;220695;;;
81178;220696;;;
81178;220697;;;
81178;220699;;;
81178;220700;;;
81178;220701;;;
81178;220702;;;
81178;220703;;;
81178;220704;;;
81178;220706;;;
81178;220707;;;
81178;220708;;;
81178;220712;;;
81178;220714;;;
81178;220715;;;
81178;221148;;;
81178;221328;;;
81178;221329;;;
81178;221338;;;
81178;222429;;;
81178;222565;;;
81178;223128;;;
81178;224117;;;
81178;224333;;;
81178;225730;;;
81178;226179;;;
81178;226708;;;
81178;226837;;;
81178;227310;;;
81178;227433;;;
81178;227991;;;
81178;229585;;;
81178;230765;;;
81178;230767;;;
81178;230768;;;
81178;230957;;;
81178;231911;;;
81178;233594;;;
81178;234310;;;
81178;234673;;;
81178;234788;;;
81178;234840;;;
81178;235088;;;
81180;74041;;;
81180;74057;;;
81180;74784;;;
81180;98615;;;
81180;160575;;;
81180;160642;;;
81180;178908;;;
81180;178987;;;
81180;180214;;;
81180;204351;;;
81180;204419;;;
81180;204453;;;
81180;204462;;;
81180;204464;;;
81180;206018;;;
81180;220530;;;
81180;220555;;;
81180;220594;;;
81180;220598;;;
81180;220606;;;
81180;220615;;;
81180;220623;;;
81180;220654;;;
81180;220665;;;
81180;220667;;;
81180;220682;;;
81183;74374;;;
81183;74585;;;
81183;141533;;;
81183;160512;;;
81183;160518;;;
81183;160575;;;
81183;160598;;;
81183;178946;;;
81183;178993;;;
81183;204360;;;
81183;204409;;;
81183;204494;;;
81183;204540;;;
81183;220530;;;
81183;220536;;;
81183;220547;;;
81183;220584;;;
81183;220607;;;
81183;220610;;;
81183;220641;;;
81183;220650;;;
81183;220658;;;
81183;220674;;;
81183;220676;;;
81183;220686;;;
81183;220687;;;
81183;220688;;;
81183;220708;;;
81183;222565;;;
81187;74856;;;
81187;133439;;;
81187;136811;;;
81187;141450;;;
81187;160545;;;
81187;160552;;;
81187;160598;;;
81187;171623;;;
81187;204351;;;
81187;204372;;;
81187;204408;;;
81187;204409;;;
81187;204410;;;
81187;204422;;;
81187;204455;;;
81187;204479;;;
81187;204494;;;
81187;204495;;;
81187;220527;;;
81187;220534;;;
81187;220537;;;
81187;220583;;;
81187;220605;;;
81187;220621;;;
81187;220663;;;
81187;220693;;;
81187;226837;;;
81188;74171;;;
81188;74585;;;
81188;104552;;;
81188;178993;;;
81188;204492;;;
81188;204495;;;
81188;206018;;;
81188;220539;;;
81188;220573;;;
81188;220591;;;
81188;220592;;;
81188;220598;;;
81188;220629;;;
81188;220640;;;
81188;220671;;;
81188;221148;;;
81190;73579;;;
81190;74262;;;
81190;74585;;;
81190;77003;;;
81190;123756;;;
81190;160599;;;
81190;160601;;;
81190;160666;;;
81190;178829;;;
81190;178871;;;
81190;178881;;;
81190;204367;;;
81190;204387;;;
81190;204416;;;
81190;204520;;;
81190;204531;;;
81190;204536;;;
81190;204572;;;
81190;220526;;;
81190;220530;;;
81190;220534;;;
81190;220538;;;
81190;220546;;;
81190;220547;;;
81190;220552;;;
81190;220568;;;
81190;220574;;;
81190;220576;;;
81190;220583;;;
81190;220590;;;
81190;220594;;;
81190;220610;;;
81190;220611;;;
81190;220613;;;
81190;220618;;;
81190;220621;;;
81190;220625;;;
81190;220652;;;
81190;220654;;;
81190;220657;;;
81190;220658;;;
81190;220663;;;
81190;220666;;;
81190;220667;;;
81190;220673;;;
81190;220690;;;
81190;220694;;;
81190;220701;;;
81190;222565;;;
81190;226708;;;
81190;234788;;;
81190;235088;;;
81192;73531;;;
81192;74075;;;
81192;74171;;;
81192;74299;;;
81192;92776;;;
81192;98148;;;
81192;104552;;;
81192;160559;;;
81192;178876;;;
81192;178884;;;
81192;178962;;;
81192;178966;;;
81192;178986;;;
81192;178993;;;
81192;204362;;;
81192;204378;;;
81192;204379;;;
81192;204445;;;
81192;204494;;;
81192;204517;;;
81192;204534;;;
81192;204535;;;
81192;206018;;;
81192;220529;;;
81192;220572;;;
81192;220582;;;
81192;220605;;;
81192;220623;;;
81192;220642;;;
81192;220651;;;
81192;220684;;;
81192;220701;;;
81195;74299;;;
81195;141450;;;
81195;141485;;;
81195;198197;;;
81195;204494;;;
81195;204525;;;
81195;220543;;;
81195;220612;;;
81195;220650;;;
81195;220663;;;
81196;62881;;;
81196;66385;;;
81196;66828;;;
81196;69871;;;
81196;72442;;;
81196;73433;;;
81196;73441;;;
81196;73486;;;
81196;73531;;;
81196;73579;;;
81196;73604;;;
81196;73692;;;
81196;73701;;;
81196;73768;;;
81196;73778;;;
81196;73788;;;
81196;73801;;;
81196;73808;;;
81196;74041;;;
81196;74044;;;
81196;74057;;;
81196;74060;;;
81196;74065;;;
81196;74075;;;
81196;74079;;;
81196;74084;;;
81196;74090;;;
81196;74156;;;
81196;74158;;;
81196;74159;;;
81196;74160;;;
81196;74161;;;
81196;74171;;;
81196;74253;;;
81196;74262;;;
81196;74273;;;
81196;74283;;;
81196;74299;;;
81196;74317;;;
81196;74356;;;
81196;74371;;;
81196;74374;;;
81196;74376;;;
81196;74383;;;
81196;74398;;;
81196;74400;;;
81196;74428;;;
81196;74454;;;
81196;74467;;;
81196;74478;;;
81196;74537;;;
81196;74550;;;
81196;74554;;;
81196;74574;;;
81196;74585;;;
81196;74646;;;
81196;74784;;;
81196;74848;;;
81196;74856;;;
81196;74858;;;
81196;77003;;;
81196;80815;;;
81196;81055;;;
81196;88256;;;
81196;91228;;;
81196;92102;;;
81196;92699;;;
81196;92776;;;
81196;98057;;;
81196;98148;;;
81196;98615;;;
81196;104552;;;
81196;107970;;;
81196;109429;;;
81196;121948;;;
81196;122158;;;
81196;122974;;;
81196;123086;;;
81196;123756;;;
81196;128760;;;
81196;129618;;;
81196;133439;;;
81196;133810;;;
81196;136811;;;
81196;137070;;;
81196;138286;;;
81196;139285;;;
81196;141391;;;
81196;141398;;;
81196;141408;;;
81196;141411;;;
81196;141421;;;
81196;141431;;;
81196;141450;;;
81196;141456;;;
81196;141458;;;
81196;141459;;;
81196;141464;;;
81196;141470;;;
81196;141485;;;
81196;141487;;;
81196;141516;;;
81196;141518;;;
81196;141531;;;
81196;141533;;;
81196;141555;;;
81196;143084;;;
81196;143632;;;
81196;143942;;;
81196;150418;;;
81196;153423;;;
81196;156190;;;
81196;157130;;;
81196;160161;;;
81196;160510;;;
81196;160512;;;
81196;160517;;;
81196;160518;;;
81196;160527;;;
81196;160535;;;
81196;160538;;;
81196;160541;;;
81196;160548;;;
81196;160552;;;
81196;160553;;;
81196;160556;;;
81196;160558;;;
81196;160559;;;
81196;160561;;;
81196;160569;;;
81196;160575;;;
81196;160588;;;
81196;160591;;;
81196;160592;;;
81196;160598;;;
81196;160599;;;
81196;160600;;;
81196;160601;;;
81196;160604;;;
81196;160610;;;
81196;160629;;;
81196;160632;;;
81196;160635;;;
81196;160640;;;
81196;160641;;;
81196;160642;;;
81196;160665;;;
81196;160666;;;
81196;160673;;;
81196;160674;;;
81196;160758;;;
81196;160976;;;
81196;161440;;;
81196;161550;;;
81196;162067;;;
81196;162332;;;
81196;165470;;;
81196;166402;;;
81196;171617;;;
81196;171623;;;
81196;171786;;;
81196;175765;;;
81196;178829;;;
81196;178831;;;
81196;178835;;;
81196;178843;;;
81196;178854;;;
81196;178857;;;
81196;178858;;;
81196;178860;;;
81196;178866;;;
81196;178871;;;
81196;178873;;;
81196;178876;;;
81196;178881;;;
81196;178884;;;
81196;178886;;;
81196;178887;;;
81196;178895;;;
81196;178896;;;
81196;178908;;;
81196;178910;;;
81196;178927;;;
81196;178929;;;
81196;178931;;;
81196;178933;;;
81196;178934;;;
81196;178937;;;
81196;178943;;;
81196;178946;;;
81196;178947;;;
81196;178954;;;
81196;178962;;;
81196;178963;;;
81196;178964;;;
81196;178966;;;
81196;178970;;;
81196;178972;;;
81196;178975;;;
81196;178983;;;
81196;178985;;;
81196;178986;;;
81196;178987;;;
81196;178989;;;
81196;178992;;;
81196;178993;;;
81196;178997;;;
81196;179000;;;
81196;179001;;;
81196;180214;;;
81196;188097;;;
81196;191923;;;
81196;198197;;;
81196;198783;;;
81196;204351;;;
81196;204355;;;
81196;204356;;;
81196;204358;;;
81196;204360;;;
81196;204361;;;
81196;204362;;;
81196;204364;;;
81196;204365;;;
81196;204367;;;
81196;204368;;;
81196;204372;;;
81196;204374;;;
81196;204378;;;
81196;204379;;;
81196;204387;;;
81196;204388;;;
81196;204390;;;
81196;204391;;;
81196;204394;;;
81196;204395;;;
81196;204396;;;
81196;204398;;;
81196;204404;;;
81196;204406;;;
81196;204407;;;
81196;204408;;;
81196;204409;;;
81196;204410;;;
81196;204411;;;
81196;204412;;;
81196;204416;;;
81196;204419;;;
81196;204422;;;
81196;204423;;;
81196;204426;;;
81196;204427;;;
81196;204431;;;
81196;204436;;;
81196;204441;;;
81196;204444;;;
81196;204445;;;
81196;204449;;;
81196;204450;;;
81196;204453;;;
81196;204455;;;
81196;204456;;;
81196;204457;;;
81196;204459;;;
81196;204460;;;
81196;204462;;;
81196;204464;;;
81196;204472;;;
81196;204473;;;
81196;204474;;;
81196;204479;;;
81196;204480;;;
81196;204481;;;
81196;204482;;;
81196;204485;;;
81196;204486;;;
81196;204488;;;
81196;204489;;;
81196;204491;;;
81196;204492;;;
81196;204494;;;
81196;204495;;;
81196;204496;;;
81196;204497;;;
81196;204498;;;
81196;204501;;;
81196;204504;;;
81196;204506;;;
81196;204508;;;
81196;204511;;;
81196;204512;;;
81196;204515;;;
81196;204518;;;
81196;204520;;;
81196;204524;;;
81196;204525;;;
81196;204526;;;
81196;204528;;;
81196;204531;;;
81196;204534;;;
81196;204535;;;
81196;204536;;;
81196;204540;;;
81196;204549;;;
81196;204550;;;
81196;204553;;;
81196;204557;;;
81196;204559;;;
81196;204560;;;
81196;204567;;;
81196;204570;;;
81196;204571;;;
81196;204572;;;
81196;204574;;;
81196;205476;;;
81196;205550;;;
81196;205865;;;
81196;206018;;;
81196;209189;;;
81196;209787;;;
81196;210989;;;
81196;213762;;;
81196;214694;;;
81196;215043;;;
81196;218086;;;
81196;220526;;;
81196;220527;;;
81196;220528;;;
81196;220529;;;
81196;220530;;;
81196;220532;;;
81196;220533;;;
81196;220534;;;
81196;220536;;;
81196;220537;;;
81196;220538;;;
81196;220539;;;
81196;220540;;;
81196;220542;;;
81196;220543;;;
81196;220544;;;
81196;220545;;;
81196;220546;;;
81196;220547;;;
81196;220548;;;
81196;220549;;;
81196;220550;;;
81196;220551;;;
81196;220552;;;
81196;220553;;;
81196;220554;;;
81196;220555;;;
81196;220556;;;
81196;220557;;;
81196;220558;;;
81196;220559;;;
81196;220560;;;
81196;220561;;;
81196;220563;;;
81196;220565;;;
81196;220566;;;
81196;220567;;;
81196;220568;;;
81196;220569;;;
81196;220570;;;
81196;220571;;;
81196;220572;;;
81196;220573;;;
81196;220574;;;
81196;220576;;;
81196;220578;;;
81196;220581;;;
81196;220582;;;
81196;220583;;;
81196;220584;;;
81196;220585;;;
81196;220586;;;
81196;220588;;;
81196;220589;;;
81196;220590;;;
81196;220591;;;
81196;220592;;;
81196;220594;;;
81196;220595;;;
81196;220597;;;
81196;220598;;;
81196;220599;;;
81196;220602;;;
81196;220603;;;
81196;220604;;;
81196;220605;;;
81196;220606;;;
81196;220607;;;
81196;220608;;;
81196;220609;;;
81196;220610;;;
81196;220611;;;
81196;220612;;;
81196;220613;;;
81196;220615;;;
81196;220617;;;
81196;220618;;;
81196;220620;;;
81196;220621;;;
