ano_dados;uri_proposicao;cod_tema;tema;relevancia
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2364371;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2364810;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380203;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2361097;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406602;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406605;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406604;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406603;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351235;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351411;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351565;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351939;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406601;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406600;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406599;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406597;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406594;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406592;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406591;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406590;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406589;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406586;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406585;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406583;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406584;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406582;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2406581;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349659;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2405972;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349202;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349843;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354485;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353333;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399443;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399399;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403304;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403303;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2403292;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401261;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2401055;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2400323;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2395474;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398636;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398631;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398632;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398634;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399689;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399531;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399530;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399529;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399394;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391668;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2399187;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398601;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398637;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398638;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398639;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398641;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398644;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398652;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398651;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398649;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398650;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398653;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398630;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398628;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398619;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398617;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398616;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398614;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398613;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398611;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398610;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398609;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398608;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398606;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398062;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2397879;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2395741;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2395543;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2392228;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391433;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389185;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2388128;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385349;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389775;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389774;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384548;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389140;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389099;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2379031;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2377220;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386558;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386557;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386556;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386555;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386554;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386553;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386552;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386550;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386549;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386548;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386546;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386213;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386211;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386212;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386214;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386215;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2386216;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2375345;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385433;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385431;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385429;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385428;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385426;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385423;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385422;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385420;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385412;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2385408;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384798;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384884;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384883;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384882;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384881;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384880;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384879;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384878;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384877;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384876;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384875;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384874;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384873;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384872;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384871;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384870;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384869;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384868;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384867;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384866;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384864;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384863;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384862;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384861;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384860;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384859;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384857;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2384856;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383127;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383126;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383124;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383122;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383121;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383119;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383118;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383117;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383116;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383114;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383102;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383103;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383099;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383096;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383086;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383091;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383084;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383082;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383081;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2383079;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2369214;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2356259;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381401;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381400;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381399;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381397;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381395;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381394;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381392;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381389;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380987;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380991;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2380996;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381023;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381033;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381030;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381029;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381027;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381007;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381020;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381016;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381019;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381014;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381010;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381001;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381003;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381005;37;Comunicações;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2378835;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2377458;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2379171;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376274;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376295;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347065;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348627;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347082;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346893;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348281;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346952;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346854;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347202;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2346903;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354445;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354410;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354403;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355145;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355210;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353455;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353538;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352569;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349721;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2352188;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351872;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351870;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2353461;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351337;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351249;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350374;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349362;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2350522;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349540;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349877;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348775;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2349101;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2348924;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2347175;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2363832;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2364105;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368277;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368762;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2369756;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368437;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368279;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368284;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368281;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368273;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368267;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368266;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368262;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368260;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362691;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2368289;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2362211;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2361839;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2365063;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2365074;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2361123;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360701;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2359812;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360056;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2361376;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2359494;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2351335;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360693;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360691;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360686;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360685;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360692;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360677;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360673;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360672;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2360676;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2358711;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357984;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357106;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357653;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357500;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357725;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357373;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2356580;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2356077;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2357695;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2356521;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355713;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2355296;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2354393;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2356998;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2356410;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2381316;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2376632;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2398734;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2387369;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2394035;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2391704;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389410;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2389217;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2374058;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439777;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2439730;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2432397;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2408834;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2371849;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2371633;39;Esporte e Lazer;0
2023;https://dadosabertos.camara.leg.br/api/v2/proposicoes/2369380;39;Esporte e Lazer;0
