Q10 - Alinhamento interno dos partidos
(Qual partido convence mais seus deputados a seguir a orientacao partidaria)

Q10 - Ranking de alinhamento interno - consolidado (2023-2026)
 posicao | sigla_partido | ideologia_score | ideologia_faixa | campo_ideologico | qtd_deputados | total_votos_com_diretriz | votos_alinhados | votos_contrarios | pct_alinhamento 
---------+---------------+-----------------+-----------------+------------------+---------------+--------------------------+-----------------+------------------+-----------------
 PL            |           8.796 | Extrema direita | direita          |      220526 | Gilvan da Federal                   |                      602 |             552 |                     91.69
 PL            |           8.796 | Extrema direita | direita          |      220550 | Mauricio Marcon                     |                      104 |              95 |                     91.35
 PL            |           8.796 | Extrema direita | direita          |      204570 | Pastor Gil                          |                      450 |             411 |                     91.33
 PL            |           8.796 | Extrema direita | direita          |      204485 | Luiz Carlos Motta                   |                      550 |             502 |                     91.27
 PL            |           8.796 | Extrema direita | direita          |      204416 | Sanderson                           |                      601 |             548 |                     91.18
 PL            |           8.796 | Extrema direita | direita          |      220568 | Gustavo Gayer                       |                      581 |             527 |                     90.71
 PL            |           8.796 | Extrema direita | direita          |      220574 | Cabo Gilberto Silva                 |                      688 |             623 |                     90.55
 PL            |           8.796 | Extrema direita | direita          |      220654 | Delegado Paulo Bilynskyj            |                      770 |             696 |                     90.39
 PL            |           8.796 | Extrema direita | direita          |      220559 | Julia Zanatta                       |                      797 |             719 |                     90.21
 PL            |           8.796 | Extrema direita | direita          |      204427 | Fernando Rodolfo                    |                      500 |             451 |                     90.20
 PL            |           8.796 | Extrema direita | direita          |      214694 | Jorge Goetten                       |                      371 |             333 |                     89.76
 PL            |           8.796 | Extrema direita | direita          |      220558 | Zé Trovão                           |                      625 |             561 |                     89.76
 PL            |           8.796 | Extrema direita | direita          |      204525 | Rosana Valle                        |                      584 |             524 |                     89.73
 PL            |           8.796 | Extrema direita | direita          |      227323 | Luciano Galego                      |                       58 |              52 |                     89.66
 PL            |           8.796 | Extrema direita | direita          |      204396 | Vermelho                            |                      303 |             271 |                     89.44
 PL            |           8.796 | Extrema direita | direita          |      220633 | Ricardo Salles                      |                      272 |             243 |                     89.34
 PL            |           8.796 | Extrema direita | direita          |      204367 | Daniel Freitas                      |                      585 |             522 |                     89.23
 PL            |           8.796 | Extrema direita | direita          |      160561 | Missionário José Olimpio            |                       82 |              73 |                     89.02
 PL            |           8.796 | Extrema direita | direita          |      220644 | Rosangela Moro                      |                       35 |              31 |                     88.57
 PL            |           8.796 | Extrema direita | direita          |      128760 | Paulo Marinho Jr                    |                      122 |             108 |                     88.52
 PL            |           8.796 | Extrema direita | direita          |      204520 | Junio Amaral                        |                      476 |             421 |                     88.45
 PL            |           8.796 | Extrema direita | direita          |      204369 | Caroline de Toni                    |                      674 |             593 |                     87.98
 PL            |           8.796 | Extrema direita | direita          |      204526 | Luiz Philippe de Orleans e Bragança |                      591 |             518 |                     87.65
 PL            |           8.796 | Extrema direita | direita          |      220620 | Rosângela Reis                      |                      621 |             544 |                     87.60
 PL            |           8.796 | Extrema direita | direita          |      160591 | Vinicius Gurgel                     |                      481 |             415 |                     86.28
 PL            |           8.796 | Extrema direita | direita          |      204504 | Cezinha de Madureira                |                       43 |              37 |                     86.05
 PL            |           8.796 | Extrema direita | direita          |      220661 | Matheus Noronha                     |                      491 |             421 |                     85.74
 PL            |           8.796 | Extrema direita | direita          |      220576 | Alfredo Gaspar                      |                       21 |              18 |                     85.71
 PL            |           8.796 | Extrema direita | direita          |      204517 | Zé Vitor                            |                      301 |             256 |                     85.05
 PL            |           8.796 | Extrema direita | direita          |      204479 | Nicoletti                           |                       59 |              50 |                     84.75
 PL            |           8.796 | Extrema direita | direita          |      220571 | Daniel Agrobom                      |                      612 |             512 |                     83.66
 PL            |           8.796 | Extrema direita | direita          |      204387 | Sargento Fahur                      |                       63 |              51 |                     80.95
 PL            |           8.796 | Extrema direita | direita          |      204563 | Josimar Maranhãozinho               |                      295 |             237 |                     80.34
 PL            |           8.796 | Extrema direita | direita          |      220689 | Detinha                             |                      302 |             242 |                     80.13
 PL            |           8.796 | Extrema direita | direita          |      220660 | Yury do Paredão                     |                       65 |              52 |                     80.00
 PL            |           8.796 | Extrema direita | direita          |      230177 | Tadeu Oliveira                      |                       75 |              56 |                     74.67
 PL            |           8.796 | Extrema direita | direita          |      220631 | Samuel Viana                        |                      180 |             134 |                     74.44
 PL            |           8.796 | Extrema direita | direita          |      220638 | Antonio Carlos Rodrigues            |                      585 |             422 |                     72.14
 PL            |           8.796 | Extrema direita | direita          |      220616 | Luciano Vieira                      |                      237 |             163 |                     68.78
 PL            |           8.796 | Extrema direita | direita          |       74052 | Bosco Costa                         |                       54 |              37 |                     68.52
 PL            |           8.796 | Extrema direita | direita          |      141459 | João Maia                           |                      141 |              95 |                     67.38
 PL            |           8.796 | Extrema direita | direita          |      220624 | Robinson Faria                      |                      506 |             338 |                     66.80
 PL            |           8.796 | Extrema direita | direita          |      220563 | Icaro de Valmir                     |                      495 |             328 |                     66.26
 PL            |           8.796 | Extrema direita | direita          |      204550 | Júnior Mano                         |                      161 |             102 |                     63.35
 PL            |           8.796 | Extrema direita | direita          |      160976 | Tiririca                            |                      357 |             196 |                     54.90
 PL            |           8.796 | Extrema direita | direita          |      204574 | Junior Lourenço                     |                      306 |             165 |                     53.92
 PL            |           8.796 | Extrema direita | direita          |      141458 | João Carlos Bacelar                 |                      394 |             174 |                     44.16
 PL            |           8.796 | Extrema direita | direita          |      227324 | Henrique Júnior                     |                       59 |              26 |                     44.07
 PODE          |           7.437 | Direita         | direita          |      220635 | Bruno Ganem                         |                        2 |               2 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      228941 | Daniel José                         |                        3 |               3 |                    100.00
 PODE          |           7.437 | Direita         | direita          |       73778 | Luiz Carlos Hauly                   |                        3 |               3 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      220622 | Nely Aquino                         |                        2 |               2 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      233594 | Rafael Fera                         |                        1 |               1 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      220641 | Rodrigo Gambale                     |                        1 |               1 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      160629 | Romero Rodrigues                    |                        1 |               1 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      160635 | Ruy Carneiro                        |                        1 |               1 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      233598 | Samuel Santos                       |                        1 |               1 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      220618 | Sargento Portugal                   |                        3 |               3 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      143084 | Tiago Dimas                         |                        1 |               1 |                    100.00
 PODE          |           7.437 | Direita         | direita          |      220528 | Dr. Victor Linhalis                 |                       45 |              42 |                     93.33
 PODE          |           7.437 | Direita         | direita          |      220529 | Gilson Daniel                       |                       32 |              27 |                     84.38
 PODE          |           7.437 | Direita         | direita          |      220550 | Mauricio Marcon                     |                       37 |              29 |                     78.38
 PODE          |           7.437 | Direita         | direita          |      220705 | Deltan Dallagnol                    |                        6 |               2 |                     33.33
 PP            |           8.153 | Direita         | direita          |      121948 | Adriano do Baldy                    |                       11 |              11 |                    100.00
 PP            |           8.153 | Direita         | direita          |      136811 | Afonso Hamm                         |                        4 |               4 |                    100.00
 PP            |           8.153 | Direita         | direita          |      204549 | AJ Albuquerque                      |                        8 |               8 |                    100.00
 PP            |           8.153 | Direita         | direita          |      178882 | André Fufuca                        |                        2 |               2 |                    100.00
 PP            |           8.153 | Direita         | direita          |      220549 | Any Ortiz                           |                        1 |               1 |                    100.00
 PP            |           8.153 | Direita         | direita          |      220612 | Bebeto                              |                        8 |               8 |                    100.00
 PP            |           8.153 | Direita         | direita          |       74537 | Claudio Cajado                      |                       25 |              25 |                    100.00
 PP            |           8.153 | Direita         | direita          |      222142 | Coronel Telhada                     |                        6 |               6 |                    100.00
 PP            |           8.153 | Direita         | direita          |       62881 | Danilo Forte                        |                        1 |               1 |                    100.00
 PP            |           8.153 | Direita         | direita          |      204355 | Da Vitoria                          |                       16 |              16 |                    100.00
 PP            |           8.153 | Direita         | direita          |      220642 | Delegado Bruno Lima                 |                        4 |               4 |                    100.00
 PP            |           8.153 | Direita         | direita          |      220649 | Delegado da Cunha                   |                       17 |              17 |                    100.00
 PP            |           8.153 | Direita         | direita          |       73768 | Dilceu Sperafico                    |                       29 |              29 |                    100.00
 PP            |           8.153 | Direita         | direita          |      204351 | Dr. Luiz Ovando                     |                       12 |              12 |                    100.00
 PP            |           8.153 | Direita         | direita          |      228616 | Dr. Remy Soares                     |                        3 |               3 |                    100.00
 PP            |           8.153 | Direita         | direita          |      141421 | Eduardo da Fonte                    |                        6 |               6 |                    100.00
 PP            |           8.153 | Direita         | direita          |       92699 | Fernando Monteiro                   |                        7 |               7 |                    100.00
 PP            |           8.153 | Direita         | direita          |      141459 | João Maia                           |                        1 |               1 |                    100.00
 PP            |           8.153 | Direita         | direita          |       74253 | Julio Lopes                         |                        8 |               8 |                    100.00
 PP            |           8.153 | Direita         | direita          |      204448 | Luiz Antônio Corrêa                 |                        8 |               8 |                    100.00
 PP            |           8.153 | Direita         | direita          |      220669 | Lula da Fonte                       |                        8 |               8 |                    100.00
 PP            |           8.153 | Direita         | direita          |      160161 | Marcelo Queiroz                     |                       11 |              11 |                    100.00
 PP            |           8.153 | Direita         | direita          |      219585 | Marco Brasil                        |                       10 |              10 |                    100.00
 PP            |           8.153 | Direita         | direita          |      178843 | Marx Beltrão                        |                        8 |               8 |                    100.00
 PP            |           8.153 | Direita         | direita          |      220647 | Mauricio Neves                      |                        2 |               2 |                    100.00
 PP            |           8.153 | Direita         | direita          |      220630 | Pedro Aihara                        |                        3 |               3 |                    100.00
 PP            |           8.153 | Direita         | direita          |      220624 | Robinson Faria                      |                        1 |               1 |                    100.00
 PP            |           8.153 | Direita         | direita          |      235776 | Sérgio Turra                        |                        5 |               5 |                    100.00
 PP            |           8.153 | Direita         | direita          |      204396 | Vermelho                            |                        1 |               1 |                    100.00
 PP            |           8.153 | Direita         | direita          |      137070 | Vicentinho Júnior                   |                        7 |               7 |                    100.00
 PP            |           8.153 | Direita         | direita          |      230768 | Zé Adriano                          |                        1 |               1 |                    100.00
 PP            |           8.153 | Direita         | direita          |       74550 | João Leão                           |                       48 |              47 |                     97.92
 PP            |           8.153 | Direita         | direita          |      204391 | José Nelto                          |                       41 |              40 |                     97.56
 PP            |           8.153 | Direita         | direita          |      220585 | Mersinho Lucena                     |                       35 |              34 |                     97.14
 PP            |           8.153 | Direita         | direita          |      220684 | Tião Medeiros                       |                       41 |              39 |                     95.12
 PP            |           8.153 | Direita         | direita          |      220008 | Eliza Virgínia                      |                       19 |              18 |                     94.74
 PP            |           8.153 | Direita         | direita          |      220703 | Neto Carletto                       |                       18 |              17 |                     94.44
 PP            |           8.153 | Direita         | direita          |      226708 | Allan Garcês                        |                       16 |              15 |                     93.75
 PP            |           8.153 | Direita         | direita          |      123086 | Átila Lira                          |                      108 |             101 |                     93.52
 PP            |           8.153 | Direita         | direita          |       66828 | Fausto Pinato                       |                       28 |              26 |                     92.86
 PP            |           8.153 | Direita         | direita          |      220665 | Clarissa Tércio                     |                       13 |              12 |                     92.31
 PP            |           8.153 | Direita         | direita          |      204360 | Silvia Cristina                     |                       13 |              12 |                     92.31
 PP            |           8.153 | Direita         | direita          |      220583 | Delegado Fabio Costa                |                       61 |              56 |                     91.80
 PP            |           8.153 | Direita         | direita          |      160599 | Dimas Fabiano                       |                       12 |              11 |                     91.67
 PP            |           8.153 | Direita         | direita          |      220707 | Amanda Gentil                       |                       11 |              10 |                     90.91
 PP            |           8.153 | Direita         | direita          |       66385 | Julio Arcoverde                     |                       11 |              10 |                     90.91
 PP            |           8.153 | Direita         | direita          |      220592 | Zezinho Barbary                     |                       11 |              10 |                     90.91
 PP            |           8.153 | Direita         | direita          |      107970 | Ana Paula Leão                      |                       20 |              18 |                     90.00
 PP            |           8.153 | Direita         | direita          |      178871 | Evair Vieira de Melo                |                       37 |              33 |                     89.19
 PP            |           8.153 | Direita         | direita          |      204524 | Pinheirinho                         |                        9 |               8 |                     88.89
 PP            |           8.153 | Direita         | direita          |      141480 | Lázaro Botelho                      |                       26 |              23 |                     88.46
 PP            |           8.153 | Direita         | direita          |      104552 | Socorro Neri                        |                       25 |              22 |                     88.00
 PP            |           8.153 | Direita         | direita          |      204395 | Pedro Lupion                        |                       48 |              42 |                     87.50
 PP            |           8.153 | Direita         | direita          |      220560 | Thiago de Joaldo                    |                       15 |              13 |                     86.67
 PP            |           8.153 | Direita         | direita          |      178934 | Toninho Wandscheer                  |                       50 |              42 |                     84.00
 PP            |           8.153 | Direita         | direita          |      204376 | Coronel Armando                     |                        6 |               5 |                     83.33
 PP            |           8.153 | Direita         | direita          |      220582 | Daniel Barbosa                      |                       18 |              15 |                     83.33
 PP            |           8.153 | Direita         | direita          |      178963 | Covatti Filho                       |                       41 |              34 |                     82.93
 PP            |           8.153 | Direita         | direita          |      204406 | Pedro Westphalen                    |                       11 |               9 |                     81.82
 PP            |           8.153 | Direita         | direita          |      220587 | Gerlen Diniz                        |                       73 |              57 |                     78.08
 PP            |           8.153 | Direita         | direita          |      178858 | Mário Negromonte Jr.                |                        9 |               7 |                     77.78
 PP            |           8.153 | Direita         | direita          |      160527 | Aguinaldo Ribeiro                   |                        7 |               5 |                     71.43
 PRD           |           8.161 | Direita         | direita          |      220630 | Pedro Aihara                        |                        4 |               4 |                    100.00
 PRD           |           8.161 | Direita         | direita          |      235088 | Ribeiro Neto                        |                        4 |               4 |                    100.00
 PSB           |           3.589 | Centro-esquerda | esquerda         |      220676 | Andreia Siqueira                    |                        9 |               9 |                    100.00
 PSB           |           3.589 | Centro-esquerda | esquerda         |      204533 | Idilvan Alencar                     |                       11 |              11 |                    100.00
 PSB           |           3.589 | Centro-esquerda | esquerda         |      204489 | Robério Monteiro                    |                       13 |              13 |                    100.00
 PSB           |           3.589 | Centro-esquerda | esquerda         |      139285 | Lídice da Mata                      |                      368 |             364 |                     98.91
 PSB           |           3.589 | Centro-esquerda | esquerda         |      141533 | Rodrigo Rollemberg                  |                      129 |             127 |                     98.45
 PSB           |           3.589 | Centro-esquerda | esquerda         |      178931 | Luciano Ducci                       |                      307 |             302 |                     98.37
 PSB           |           3.589 | Centro-esquerda | esquerda         |      220662 | Lucas Ramos                         |                      334 |             328 |                     98.20
 PSB           |           3.589 | Centro-esquerda | esquerda         |      220605 | Bandeira de Mello                   |                      317 |             310 |                     97.79
 PSB           |           3.589 | Centro-esquerda | esquerda         |      204394 | Gervásio Maia                       |                      359 |             351 |                     97.77
 PSB           |           3.589 | Centro-esquerda | esquerda         |      220663 | Eriberto Medeiros                   |                      298 |             291 |                     97.65
 PSB           |           3.589 | Centro-esquerda | esquerda         |      160517 | Paulo Folletto                      |                      234 |             227 |                     97.01
 PSB           |           3.589 | Centro-esquerda | esquerda         |      160548 | Jonas Donizette                     |                      338 |             327 |                     96.75
 PSB           |           3.589 | Centro-esquerda | esquerda         |      220667 | Pedro Campos                        |                      347 |             333 |                     95.97
 PSB           |           3.589 | Centro-esquerda | esquerda         |      178964 | Heitor Schuch                       |                      211 |             202 |                     95.73
 PSB           |           3.589 | Centro-esquerda | esquerda         |       72442 | Felipe Carreras                     |                      275 |             261 |                     94.91
 PSB           |           3.589 | Centro-esquerda | esquerda         |      220664 | Guilherme Uchoa                     |                      307 |             285 |                     92.83
 PSB           |           3.589 | Centro-esquerda | esquerda         |      220668 | Maria Arraes                        |                       13 |              12 |                     92.31
 PSB           |           3.589 | Centro-esquerda | esquerda         |      178858 | Mário Negromonte Jr.                |                       13 |              12 |                     92.31
 PSB           |           3.589 | Centro-esquerda | esquerda         |      204550 | Júnior Mano                         |                       68 |              60 |                     88.24
 PSB           |           3.589 | Centro-esquerda | esquerda         |      204534 | Tabata Amaral                       |                      336 |             292 |                     86.90
 PSB           |           3.589 | Centro-esquerda | esquerda         |      220686 | Duarte Jr.                          |                      339 |             293 |                     86.43
 PSB           |           3.589 | Centro-esquerda | esquerda         |      220528 | Dr. Victor Linhalis                 |                        5 |               4 |                     80.00
 PSD           |           6.937 | Centro-direita  | direita          |       74090 | Átila Lins                          |                        2 |               2 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      143942 | Caio Vianna                         |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      220699 | Castro Neto                         |                        4 |               4 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      204488 | Célio Studart                       |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      205476 | Charles Fernandes                   |                        9 |               9 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      116379 | Darci de Matos                      |                        4 |               4 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      160588 | Diego Andrade                       |                        2 |               2 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      143632 | Domingos Neto                       |                        5 |               5 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      220570 | Dr. Ismael Alexandrino              |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      171623 | Fabio Reis                          |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      220708 | Gabriel Nunes                       |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |       74270 | Gilberto Nascimento                 |                        2 |               2 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      141450 | Hugo Leal                           |                        2 |               2 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      204508 | Igor Timo                           |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |       98615 | Ismael                              |                       20 |              20 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      215043 | Josivaldo JP                        |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      204497 | Júnior Ferrari                      |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      138286 | Luciano Alves                       |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      220581 | Luciano Amaral                      |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      204410 | Luisa Canziani                      |                        4 |               4 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      141487 | Luiz Fernando Faria                 |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      162332 | Luiz Nishimori                      |                        2 |               2 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      204431 | Marcos Aurélio Sampaio              |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      178895 | Misael Varella                      |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      204573 | Otto Alencar Filho                  |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      220685 | Paulo Litro                         |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      122158 | Pedro Paulo                         |                        2 |               2 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |       74084 | Raimundo Santos                     |                        2 |               2 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      225386 | Renan Ferreirinha                   |                        2 |               2 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      175765 | Ribamar Silva                       |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      213274 | Ricardo Silva                       |                        2 |               2 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      226837 | Saulo Pedroso                       |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |       92776 | Stefano Aguiar                      |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      157130 | Túlio Gadêlha                       |                        1 |               1 |                    100.00
 PSD           |           6.937 | Centro-direita  | direita          |      220561 | Delegada Katarina                   |                       61 |              60 |                     98.36
 PSD           |           6.937 | Centro-direita  | direita          |      220691 | Diego Coronel                       |                       59 |              56 |                     94.92
 PSD           |           6.937 | Centro-direita  | direita          |      220536 | Zé Haroldo Cathedral                |                       59 |              56 |                     94.92
 PSD           |           6.937 | Centro-direita  | direita          |      220658 | Luiz Gastão                         |                       24 |              22 |                     91.67
 PSD           |           6.937 | Centro-direita  | direita          |       74856 | Laura Carneiro                      |                       68 |              62 |                     91.18
 PSD           |           6.937 | Centro-direita  | direita          |      204557 | Sidney Leite                        |                       25 |              21 |                     84.00
 PSD           |           6.937 | Centro-direita  | direita          |       74574 | Paulo Magalhães                     |                       38 |              31 |                     81.58
 PSD           |           6.937 | Centro-direita  | direita          |      204387 | Sargento Fahur                      |                        9 |               7 |                     77.78
 PSD           |           6.937 | Centro-direita  | direita          |       74317 | Júlio Cesar                         |                        3 |               2 |                     66.67
 PSD           |           6.937 | Centro-direita  | direita          |      204504 | Cezinha de Madureira                |                       20 |              13 |                     65.00
 PSD           |           6.937 | Centro-direita  | direita          |      205865 | Reinhold Stephanes                  |                        8 |               5 |                     62.50
 PSD           |           6.937 | Centro-direita  | direita          |      220664 | Guilherme Uchoa                     |                        1 |               0 |                      0.00
 PSD           |           6.937 | Centro-direita  | direita          |      223128 | Rodrigo Estacho                     |                        1 |               0 |                      0.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220714 | Adail Filho                         |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220538 | Albuquerque                         |                        2 |               2 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220542 | Alexandre Guimarães                 |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204571 | Alex Santana                        |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204353 | Aline Gurgel                        |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204356 | Amaro Neto                          |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      123756 | Antônia Lúcia                       |                        2 |               2 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220544 | Antonio Andrade                     |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      160665 | Augusto Coutinho                    |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |       73441 | Celso Russomanno                    |                        5 |               5 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      218086 | Ely Santos                          |                        2 |               2 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204482 | Euclydes Pettersen                  |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |       92699 | Fernando Monteiro                   |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220534 | Fred Linhares                       |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      224117 | Gabriel Mota                        |                        2 |               2 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204408 | Gustinho Ribeiro                    |                        2 |               2 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220697 | Jadyel Alencar                      |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220567 | Jeferson Rodrigues                  |                        2 |               2 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      205550 | Jorge Braz                          |                        5 |               5 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      214694 | Jorge Goetten                       |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204474 | Juarez Costa                        |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204372 | Julio Cesar Ribeiro                 |                        5 |               5 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |       98057 | Lafayette de Andrada                |                       64 |              64 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |       80815 | Leo Prates                          |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220616 | Luciano Vieira                      |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      222429 | Luis Carlos Gomes                   |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      150418 | Márcio Marinho                      |                        4 |               4 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204506 | Marcos Pereira                      |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220530 | Messias Donato                      |                        9 |               9 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      154178 | Milton Vieira                       |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220584 | Murilo Galdino                      |                       28 |              28 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204422 | Ossesio Silva                       |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |       89536 | Prof. Paulo Fernando                |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      115200 | Raniery Paulino                     |                        7 |               7 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      163321 | Ronaldo Nogueira                    |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220631 | Samuel Viana                        |                        1 |               1 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204425 | Silvio Costa Filho                  |                        7 |               7 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220597 | Thiago Flores                       |                        2 |               2 |                    100.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220543 | Ricardo Ayres                       |                       95 |              94 |                     98.95
 REPUBLICANOS  |           8.333 | Direita         | direita          |      178881 | Aluisio Mendes                      |                       44 |              42 |                     95.45
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220551 | Franciane Bayer                     |                       15 |              14 |                     93.33
 REPUBLICANOS  |           8.333 | Direita         | direita          |      204540 | Maria Rosas                         |                       13 |              12 |                     92.31
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220588 | Roberto Duarte                      |                      114 |             103 |                     90.35
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220599 | Marcelo Crivella                    |                       37 |              32 |                     86.49
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220695 | Rogéria Santos                      |                        6 |               5 |                     83.33
 REPUBLICANOS  |           8.333 | Direita         | direita          |       74044 | Wilson Santiago                     |                        5 |               4 |                     80.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      178929 | Diego Garcia                        |                       59 |              47 |                     79.66
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220539 | Defensor Stélio Dener               |                       41 |              31 |                     75.61
 REPUBLICANOS  |           8.333 | Direita         | direita          |      141555 | Vinicius Carvalho                   |                        4 |               3 |                     75.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |       74356 | Silas Câmara                        |                        2 |               1 |                     50.00
 REPUBLICANOS  |           8.333 | Direita         | direita          |      220552 | Zucco                               |                       19 |               7 |                     36.84
 SOLIDARIEDADE |           6.007 | Centro-direita  | direita          |      220589 | Eduardo Velloso                     |                        5 |               5 |                    100.00
 SOLIDARIEDADE |           6.007 | Centro-direita  | direita          |      220687 | Márcio Honaiser                     |                        5 |               5 |                    100.00
 SOLIDARIEDADE |           6.007 | Centro-direita  | direita          |      220668 | Maria Arraes                        |                       40 |              40 |                    100.00
 SOLIDARIEDADE |           6.007 | Centro-direita  | direita          |      235088 | Ribeiro Neto                        |                        5 |               5 |                    100.00
