Q13 complemento - ranking completo deputado x categoria de gasto
 id_deputado |                nome                 |                     descricao_despesa                     | qtd_lancamentos | gasto_total
      204485 | Luiz Carlos Motta                   | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |              69 |   127325.20
      204485 | Luiz Carlos Motta                   | COMBUSTÍVEIS E LUBRIFICANTES.                             |             376 |    83155.05
      204485 | Luiz Carlos Motta                   | PASSAGEM AÉREA - SIGEPA                                   |             119 |    81836.52
      204485 | Luiz Carlos Motta                   | PASSAGEM AÉREA - REEMBOLSO                                |               5 |    22056.31
      204485 | Luiz Carlos Motta                   | PASSAGEM AÉREA - RPA                                      |               6 |    14827.22
      204485 | Luiz Carlos Motta                   | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |              65 |     5840.36
      204485 | Luiz Carlos Motta                   | ASSINATURA DE PUBLICAÇÕES                                 |               3 |     3495.00
      204485 | Luiz Carlos Motta                   | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               1 |      497.20
      204485 | Luiz Carlos Motta                   | PASSAGENS TERRESTRES, MARÍTIMAS OU FLUVIAIS               |               2 |      455.86
      204485 | Luiz Carlos Motta                   | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               5 |       96.40
      204485 | Luiz Carlos Motta                   | SERVIÇOS POSTAIS                                          |               2 |       69.22
      204485 | Luiz Carlos Motta                   | TELEFONIA                                                 |              33 |       36.83
       74041 | Luiz Couto                          | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              95 |   411250.36
       74041 | Luiz Couto                          | PASSAGEM AÉREA - SIGEPA                                   |             376 |   373753.75
       74041 | Luiz Couto                          | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             249 |   371592.66
       74041 | Luiz Couto                          | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |             190 |   306907.14
       74041 | Luiz Couto                          | COMBUSTÍVEIS E LUBRIFICANTES.                             |             407 |   297144.73
       74041 | Luiz Couto                          | TELEFONIA                                                 |              72 |    24227.64
       74041 | Luiz Couto                          | SERVIÇO DE SEGURANÇA PRESTADO POR EMPRESA ESPECIALIZADA.  |              28 |     8471.88
       74041 | Luiz Couto                          | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |               9 |     6306.38
       74041 | Luiz Couto                          | PASSAGEM AÉREA - REEMBOLSO                                |               1 |     3120.80
       74041 | Luiz Couto                          | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |               1 |       60.00
      141487 | Luiz Fernando Faria                 | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              91 |   504580.00
      141487 | Luiz Fernando Faria                 | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             228 |   473137.11
      141487 | Luiz Fernando Faria                 | PASSAGEM AÉREA - SIGEPA                                   |             371 |   244742.84
      141487 | Luiz Fernando Faria                 | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              24 |   177400.00
      141487 | Luiz Fernando Faria                 | COMBUSTÍVEIS E LUBRIFICANTES.                             |             270 |    51853.22
      141487 | Luiz Fernando Faria                 | PASSAGEM AÉREA - RPA                                      |               3 |     9414.52
      141487 | Luiz Fernando Faria                 | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |             185 |     8493.16
      141487 | Luiz Fernando Faria                 | TELEFONIA                                                 |              37 |     3948.52
      229432 | Luiz Fernando Vampiro               | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              42 |   286102.31
      229432 | Luiz Fernando Vampiro               | LOCAÇÃO OU FRETAMENTO DE VEÍCULOS AUTOMOTORES             |              20 |   108785.70
      229432 | Luiz Fernando Vampiro               | COMBUSTÍVEIS E LUBRIFICANTES.                             |             327 |    70355.99
      229432 | Luiz Fernando Vampiro               | PASSAGEM AÉREA - SIGEPA                                   |              73 |    59428.61
      229432 | Luiz Fernando Vampiro               | FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR                |             240 |    18077.58
      229432 | Luiz Fernando Vampiro               | HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.    |              18 |    11268.33
      229432 | Luiz Fernando Vampiro               | SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO                 |             118 |     7179.83
      229432 | Luiz Fernando Vampiro               | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |               5 |     1841.60
      229432 | Luiz Fernando Vampiro               | TELEFONIA                                                 |              16 |     1418.61
      229432 | Luiz Fernando Vampiro               | SERVIÇOS POSTAIS                                          |               2 |      185.65
      229432 | Luiz Fernando Vampiro               | AQUISIÇÃO DE TOKENS E CERTIFICADOS DIGITAIS               |               1 |      143.00
      220658 | Luiz Gastão                         | DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.                      |              84 |  1130468.75
      220658 | Luiz Gastão                         | PASSAGEM AÉREA - SIGEPA                                   |             240 |   248162.79
      220658 | Luiz Gastão                         | MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR |             245 |   190911.54
