SET
 id_dep |                nome                 | gasto_total |         beneficio          | custo_beneficio 
    436 | JOSÉ RIBEIRO                        |             |    0.000000000000000000000 |                
    437 | JULIO DE MIRANDA                    |             |    0.000000000000000000000 |                
    438 | LIMA E SILVA                        |             |    0.000000000000000000000 |                
    439 | LUIS CARLOS                         |             |    0.000000000000000000000 |                
    440 | MACHADO NUNES                       |             |    0.000000000000000000000 |                
    441 | MONTEIRO DE BARROS                  |             |    0.000000000000000000000 |                
    442 | PENIDO                              |             |    0.000000000000000000000 |                
    443 | ROCHA                               |             |    0.000000000000000000000 |                
    444 | SILVA VIANA                         |             |    0.000000000000000000000 |                
    445 | VALE DA GAMA                        |             |    0.000000000000000000000 |                
    446 | VASCONCELLOS                        |             |    0.000000000000000000000 |                
    447 | SÉRGIO DE OLIVEIRA                  |             |    0.000000000000000000000 |                
    448 | ASSIS ROCHA                         |             |    0.000000000000000000000 |                
    449 | FERNANDES CHAVES                    |             |    0.000000000000000000000 |                
    450 | HENRIQUES                           |             |    0.000000000000000000000 |                
    451 | AGUIAR                              |             |    0.000000000000000000000 |                
    453 | M.J.CARNEIRO DA CUNHA               |             |    0.000000000000000000000 |                
    454 | NEVES                               |             |    0.000000000000000000000 |                
    455 | PAES DE ANDRADE                     |             |    0.000000000000000000000 |                
    456 | PEIXOTO DE BRITO                    |             |    0.000000000000000000000 |                
    457 | UCHÔA CAVALCANTI                    |             |    0.000000000000000000000 |                
    458 | D. MANUEL                           |             |    0.000000000000000000000 |                
    459 | ALVARES DE AZEVEDO                  |             |    0.000000000000000000000 |                
    460 | EUZEBIO DE QUEIROZ                  |             |    0.000000000000000000000 |                
    461 | PEREIRA DA SILVA                    |             |    0.000000000000000000000 |                
    462 | CARNEIRO DE CAMPOS                  |             |    0.000000000000000000000 |                
    463 | ALVES DOS SANTOS                    |             |    0.000000000000000000000 |                
    464 | FONSECA                             |             |    0.000000000000000000000 |                
    465 | NEBIAS                              |             |    0.000000000000000000000 |                
    466 | PACHECO                             |             |    0.000000000000000000000 |                
    467 | PACHECO JORDÃO                      |             |    0.000000000000000000000 |                
    468 | PEREIRA JORGE                       |             |    0.000000000000000000000 |                
    469 | MARIZ                               |             |    0.000000000000000000000 |                
    470 | OLIVEIRA LISBOA                     |             |    0.000000000000000000000 |                
    471 | TAVARES BASTOS                      |             |    0.000000000000000000000 |                
    472 | ALMEIDA COUTO                       |             |    0.000000000000000000000 |                
    473 | AMÂNCIO                             |             |    0.000000000000000000000 |                
    474 | APRIGIO                             |             |    0.000000000000000000000 |                
    475 | JUNQUEIRA                           |             |    0.000000000000000000000 |                
    476 | MARCELINO DE BRITO                  |             |    0.000000000000000000000 |                
    477 | RIBEIRO                             |             |    0.000000000000000000000 |                
    478 | BEZERRA                             |             |    0.000000000000000000000 |                
    479 | CARVALHO E SILVA                    |             |    0.000000000000000000000 |                
    480 | CRUZ SECO                           |             |    0.000000000000000000000 |                
    481 | FERNANDES DE BARROS                 |             |    0.000000000000000000000 |                
    482 | PAMPLONA                            |             |    0.000000000000000000000 |                
    483 | POMPEU                              |             |    0.000000000000000000000 |                
    484 | MONJARDIM                           |             |    0.000000000000000000000 |                
    485 | SANTOS E ALMEIDA                    |             |    0.000000000000000000000 |                
    486 | DIAS DE MOTA                        |             |    0.000000000000000000000 |                
    487 | GODÓI                               |             |    0.000000000000000000000 |                
    488 | JOSÉ JORGE                          |             |    0.000000000000000000000 |                
    489 | PAULO BARBOSA                       |             |    0.000000000000000000000 |                
    490 | TORRES-HOMEM                        |             |    0.000000000000000000000 |                
    491 | ACAUÃ                               |             |    0.000000000000000000000 |                
    492 | AIRES DO NASCIMENTO                 |             |    0.000000000000000000000 |                
    493 | FRANÇA LEITE                        |             |    0.000000000000000000000 |                
    494 | TOSCANO DE BRITO                    |             |    0.000000000000000000000 |                
    495 | AFONSO FERREIRA                     |             |    0.000000000000000000000 |                
    498 | JOSÉ PEDRO DA SILVA                 |             |    0.000000000000000000000 |                
    499 | LOPES NETO                          |             |    0.000000000000000000000 |                
    501 | VILELA TAVARES                      |             |    0.000000000000000000000 |                
    502 | CONDE DO RIO PARDO                  |             |    0.000000000000000000000 |                
    503 | SOUZA RAMOS                         |             |    0.000000000000000000000 |                
    504 | MARANHÃO                            |             |    0.000000000000000000000 |                
    505 | MATOSO CÂMARA                       |             |    0.000000000000000000000 |                
    506 | GONÇALVES DE MAGALHÃES              |             |    0.000000000000000000000 |                
    507 | VIEIRA DA CUNHA                     |             |    0.000000000000000000000 |                
    508 | GOMES DOS SANTOS                    |             |    0.000000000000000000000 |                
    509 | JOSINO                              |             |    0.000000000000000000000 |                
    510 | SANTOS BARRETO                      |             |    0.000000000000000000000 |                
    511 | VALDETARO                           |             |    0.000000000000000000000 |                
    512 | CAMPOS MELO                         |             |    0.000000000000000000000 |                
    513 | GAVIÃO PEIXOTO                      |             |    0.000000000000000000000 |                
    514 | MENDONÇA E CASTRO                   |             |    0.000000000000000000000 |                
    515 | PIMENTA BUENO                       |             |    0.000000000000000000000 |                
    516 | RODRIGUES DOS SANTOS                |             |    0.000000000000000000000 |                
    517 | SOUSA QUEIROZ                       |             |    0.000000000000000000000 |                
    518 | STOCKLER                            |             |    0.000000000000000000000 |                
    519 | SÁ BITTENCOURT                      |             |    0.000000000000000000000 |                
    520 | SILVA                               |             |    0.000000000000000000000 |                
    521 | TITARA                              |             |    0.000000000000000000000 |                
