"idVotacao";"uriVotacao";"dataHoraVoto";"voto";"deputado_id";"deputado_uri";"deputado_nome";"deputado_siglaPartido";"deputado_uriPartido";"deputado_siglaUf";"deputado_idLegislatura";"deputado_urlFoto"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:11:49";"Não";"98148";"https://dadosabertos.camara.leg.br/api/v2/deputados/98148";"Cobalchini";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/98148.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:34";"Não";"220594";"https://dadosabertos.camara.leg.br/api/v2/deputados/220594";"Coronel Assis";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MT";"57";"https://www.camara.leg.br/internet/deputado/bandep/220594.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:45";"Não";"204378";"https://dadosabertos.camara.leg.br/api/v2/deputados/204378";"Coronel Chrisóstomo";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/204378.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:44";"Sim";"220595";"https://dadosabertos.camara.leg.br/api/v2/deputados/220595";"Coronel Fernanda";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MT";"57";"https://www.camara.leg.br/internet/deputado/bandep/220595.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:12:12";"Não";"220666";"https://dadosabertos.camara.leg.br/api/v2/deputados/220666";"Coronel Meira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220666.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:08";"Não";"220590";"https://dadosabertos.camara.leg.br/api/v2/deputados/220590";"Coronel Ulysses";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"AC";"57";"https://www.camara.leg.br/internet/deputado/bandep/220590.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:17:03";"Não";"220608";"https://dadosabertos.camara.leg.br/api/v2/deputados/220608";"Cristiane Lopes";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220608.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:03";"Não";"204355";"https://dadosabertos.camara.leg.br/api/v2/deputados/204355";"Da Vitoria";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"ES";"57";"https://www.camara.leg.br/internet/deputado/bandep/204355.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:12:59";"Não";"141411";"https://dadosabertos.camara.leg.br/api/v2/deputados/141411";"Dagoberto Nogueira";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"MS";"57";"https://www.camara.leg.br/internet/deputado/bandep/141411.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:11";"Sim";"220555";"https://dadosabertos.camara.leg.br/api/v2/deputados/220555";"Daiana Santos";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/220555.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:17";"Não";"74467";"https://dadosabertos.camara.leg.br/api/v2/deputados/74467";"Damião Feliciano";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PB";"57";"https://www.camara.leg.br/internet/deputado/bandep/74467.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:19";"Não";"220629";"https://dadosabertos.camara.leg.br/api/v2/deputados/220629";"Dandara";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220629.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:11:32";"Não";"220571";"https://dadosabertos.camara.leg.br/api/v2/deputados/220571";"Daniel Agrobom";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220571.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:12:44";"Não";"74060";"https://dadosabertos.camara.leg.br/api/v2/deputados/74060";"Daniel Almeida";"PCdoB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36779";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/74060.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:12:28";"Não";"220582";"https://dadosabertos.camara.leg.br/api/v2/deputados/220582";"Daniel Barbosa";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"AL";"57";"https://www.camara.leg.br/internet/deputado/bandep/220582.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:11:52";"Não";"204409";"https://dadosabertos.camara.leg.br/api/v2/deputados/204409";"Daniel Trzeciak";"PSDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36835";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/204409.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:53";"Não";"204459";"https://dadosabertos.camara.leg.br/api/v2/deputados/204459";"Daniela do Waguinho";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/204459.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:10";"Não";"220557";"https://dadosabertos.camara.leg.br/api/v2/deputados/220557";"Daniela Reinehr";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SC";"57";"https://www.camara.leg.br/internet/deputado/bandep/220557.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:20";"Não";"62881";"https://dadosabertos.camara.leg.br/api/v2/deputados/62881";"Danilo Forte";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/62881.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:14:06";"Não";"204511";"https://dadosabertos.camara.leg.br/api/v2/deputados/204511";"David Soares";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/204511.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:45";"Não";"220539";"https://dadosabertos.camara.leg.br/api/v2/deputados/220539";"Defensor Stélio Dener";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220539.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:14:13";"Não";"220565";"https://dadosabertos.camara.leg.br/api/v2/deputados/220565";"Delegada Adriana Accorsi";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220565.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:02";"Não";"220625";"https://dadosabertos.camara.leg.br/api/v2/deputados/220625";"Delegada Ione";"AVANTE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36898";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/220625.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:48";"Não";"220561";"https://dadosabertos.camara.leg.br/api/v2/deputados/220561";"Delegada Katarina";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"SE";"57";"https://www.camara.leg.br/internet/deputado/bandep/220561.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:43";"Não";"220642";"https://dadosabertos.camara.leg.br/api/v2/deputados/220642";"Delegado Bruno Lima";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220642.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:13:02";"Não";"220673";"https://dadosabertos.camara.leg.br/api/v2/deputados/220673";"Delegado Caveira";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220673.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:12:43";"Não";"220649";"https://dadosabertos.camara.leg.br/api/v2/deputados/220649";"Delegado da Cunha";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220649.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:12:22";"Não";"220583";"https://dadosabertos.camara.leg.br/api/v2/deputados/220583";"Delegado Fabio Costa";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"AL";"57";"https://www.camara.leg.br/internet/deputado/bandep/220583.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:51";"Não";"204512";"https://dadosabertos.camara.leg.br/api/v2/deputados/204512";"Delegado Marcelo Freitas";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204512.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:14";"Não";"220701";"https://dadosabertos.camara.leg.br/api/v2/deputados/220701";"Delegado Matheus Laiola";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220701.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:12:55";"Não";"220652";"https://dadosabertos.camara.leg.br/api/v2/deputados/220652";"Delegado Palumbo";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220652.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:03";"Não";"220654";"https://dadosabertos.camara.leg.br/api/v2/deputados/220654";"Delegado Paulo Bilynskyj";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220654.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:38";"Não";"220619";"https://dadosabertos.camara.leg.br/api/v2/deputados/220619";"Delegado Ramagem";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220619.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:11:30";"Não";"220553";"https://dadosabertos.camara.leg.br/api/v2/deputados/220553";"Denise Pessôa";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RS";"57";"https://www.camara.leg.br/internet/deputado/bandep/220553.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:10";"Não";"220691";"https://dadosabertos.camara.leg.br/api/v2/deputados/220691";"Diego Coronel";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"BA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220691.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:08:52";"Não";"178929";"https://dadosabertos.camara.leg.br/api/v2/deputados/178929";"Diego Garcia";"REPUBLICANOS";"https://dadosabertos.camara.leg.br/api/v2/partidos/37908";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/178929.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:21";"Não";"73768";"https://dadosabertos.camara.leg.br/api/v2/deputados/73768";"Dilceu Sperafico";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"PR";"57";"https://www.camara.leg.br/internet/deputado/bandep/73768.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:11:34";"Não";"220671";"https://dadosabertos.camara.leg.br/api/v2/deputados/220671";"Dilvanda Faro";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220671.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:08:43";"Sim";"160599";"https://dadosabertos.camara.leg.br/api/v2/deputados/160599";"Dimas Fabiano";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/160599.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:11:41";"Não";"220602";"https://dadosabertos.camara.leg.br/api/v2/deputados/220602";"Dimas Gadelha";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220602.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:08:28";"Não";"143632";"https://dadosabertos.camara.leg.br/api/v2/deputados/143632";"Domingos Neto";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/143632.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:08:43";"Não";"160758";"https://dadosabertos.camara.leg.br/api/v2/deputados/160758";"Domingos Sávio";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/160758.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:06";"Não";"220573";"https://dadosabertos.camara.leg.br/api/v2/deputados/220573";"Dorinaldo Malafaia";"PDT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36786";"AP";"57";"https://www.camara.leg.br/internet/deputado/bandep/220573.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:42";"Não";"227433";"https://dadosabertos.camara.leg.br/api/v2/deputados/227433";"Douglas Viegas";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"SP";"57";"https://www.camara.leg.br/internet/deputado/bandep/227433.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:28";"Não";"221339";"https://dadosabertos.camara.leg.br/api/v2/deputados/221339";"Dr. Benjamim";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/221339.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:12";"Não";"220614";"https://dadosabertos.camara.leg.br/api/v2/deputados/220614";"Dr. Daniel Soranz";"PSD";"https://dadosabertos.camara.leg.br/api/v2/partidos/36834";"RJ";"57";"https://www.camara.leg.br/internet/deputado/bandep/220614.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:13:02";"Não";"220610";"https://dadosabertos.camara.leg.br/api/v2/deputados/220610";"Dr. Fernando Máximo";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"RO";"57";"https://www.camara.leg.br/internet/deputado/bandep/220610.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:11:14";"Sim";"220688";"https://dadosabertos.camara.leg.br/api/v2/deputados/220688";"Dr. Francisco";"PT";"https://dadosabertos.camara.leg.br/api/v2/partidos/36844";"PI";"57";"https://www.camara.leg.br/internet/deputado/bandep/220688.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:11";"Não";"204518";"https://dadosabertos.camara.leg.br/api/v2/deputados/204518";"Dr. Frederico";"PRD";"https://dadosabertos.camara.leg.br/api/v2/partidos/38010";"MG";"57";"https://www.camara.leg.br/internet/deputado/bandep/204518.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:13:28";"Não";"204481";"https://dadosabertos.camara.leg.br/api/v2/deputados/204481";"Dr. Jaziel";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/204481.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:26";"Não";"204351";"https://dadosabertos.camara.leg.br/api/v2/deputados/204351";"Dr. Luiz Ovando";"PP";"https://dadosabertos.camara.leg.br/api/v2/partidos/37903";"MS";"57";"https://www.camara.leg.br/internet/deputado/bandep/204351.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:09:18";"Não";"220528";"https://dadosabertos.camara.leg.br/api/v2/deputados/220528";"Dr. Victor Linhalis";"PODE";"https://dadosabertos.camara.leg.br/api/v2/partidos/36896";"ES";"57";"https://www.camara.leg.br/internet/deputado/bandep/220528.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:11:56";"Não";"204412";"https://dadosabertos.camara.leg.br/api/v2/deputados/204412";"Dr. Zacharias Calil";"UNIÃO";"https://dadosabertos.camara.leg.br/api/v2/partidos/38009";"GO";"57";"https://www.camara.leg.br/internet/deputado/bandep/204412.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:14:44";"Não";"220674";"https://dadosabertos.camara.leg.br/api/v2/deputados/220674";"Dra. Alessandra Haber";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"PA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220674.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:35";"Não";"230088";"https://dadosabertos.camara.leg.br/api/v2/deputados/230088";"Dra. Mayra Pinheiro";"PL";"https://dadosabertos.camara.leg.br/api/v2/partidos/37906";"CE";"57";"https://www.camara.leg.br/internet/deputado/bandep/230088.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:10:34";"Não";"220686";"https://dadosabertos.camara.leg.br/api/v2/deputados/220686";"Duarte Jr.";"PSB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36832";"MA";"57";"https://www.camara.leg.br/internet/deputado/bandep/220686.jpg"
"1197773-140";"https://dadosabertos.camara.leg.br/api/v2/votacoes/1197773-140";"2024-12-04T21:11:34";"Não";"220540";"https://dadosabertos.camara.leg.br/api/v2/deputados/220540";"Duda Ramos";"MDB";"https://dadosabertos.camara.leg.br/api/v2/partidos/36899";"RR";"57";"https://www.camara.leg.br/internet/deputado/bandep/220540.jpg"
