 ano_dados | id_votacao  |                        titulo_proposicao                         | ideologia_score_medio | ideologia_faixa  | campo_ideologico | votos_sim | votos_nao | outros | total_votos | pct_sim 
-----------+-------------+------------------------------------------------------------------+-----------------------+------------------+------------------+-----------+-----------+--------+-------------+---------
      2026 | 2595984-22  | REQ 1066/2026                                                    |                 6.680 | Centro-direita   | direita          |        26 |        55 |      1 |          82 |    31.7
      2026 | 2595984-22  | REQ 1066/2026                                                    |                 8.204 | Direita          | direita          |        32 |        86 |      0 |         118 |    27.1
      2026 | 2595984-22  | REQ 1066/2026                                                    |                 8.788 | Extrema direita  | direita          |        77 |         9 |      0 |          86 |    89.5
      2026 | 2595984-26  | REQ 1066/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |         9 |      0 |           9 |     0.0
      2026 | 2595984-26  | REQ 1066/2026                                                    |                 2.558 | Esquerda         | esquerda         |         0 |        67 |      0 |          67 |     0.0
      2026 | 2595984-26  | REQ 1066/2026                                                    |                 3.731 | Centro-esquerda  | esquerda         |         4 |        29 |      0 |          33 |    12.1
      2026 | 2595984-26  | REQ 1066/2026                                                    |                 6.679 | Centro-direita   | direita          |        19 |        60 |      0 |          79 |    24.1
      2026 | 2595984-26  | REQ 1066/2026                                                    |                 8.221 | Direita          | direita          |        36 |        89 |      0 |         125 |    28.8
      2026 | 2595984-26  | REQ 1066/2026                                                    |                 8.789 | Extrema direita  | direita          |        67 |         8 |      0 |          75 |    89.3
      2026 | 2595984-31  | REQ 1066/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |         9 |      0 |           9 |     0.0
      2026 | 2595984-31  | REQ 1066/2026                                                    |                 2.573 | Esquerda         | esquerda         |         0 |        68 |      0 |          68 |     0.0
      2026 | 2595984-31  | REQ 1066/2026                                                    |                 3.776 | Centro-esquerda  | esquerda         |         2 |        28 |      1 |          31 |     6.5
      2026 | 2595984-31  | REQ 1066/2026                                                    |                 6.670 | Centro-direita   | direita          |        17 |        64 |      0 |          81 |    21.0
      2026 | 2595984-31  | REQ 1066/2026                                                    |                 8.222 | Direita          | direita          |        34 |        82 |      0 |         116 |    29.3
      2026 | 2595984-31  | REQ 1066/2026                                                    |                 8.788 | Extrema direita  | direita          |        71 |         6 |      0 |          77 |    92.2
      2026 | 2595984-34  | REQ 1066/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2026 | 2595984-34  | REQ 1066/2026                                                    |                 2.552 | Esquerda         | esquerda         |        63 |         1 |      0 |          64 |    98.4
      2026 | 2595984-34  | REQ 1066/2026                                                    |                 3.745 | Centro-esquerda  | esquerda         |        32 |         2 |      1 |          35 |    91.4
      2026 | 2595984-34  | REQ 1066/2026                                                    |                 6.673 | Centro-direita   | direita          |        62 |        23 |      0 |          85 |    72.9
      2026 | 2595984-34  | REQ 1066/2026                                                    |                 8.235 | Direita          | direita          |        83 |        42 |      0 |         125 |    66.4
      2026 | 2595984-34  | REQ 1066/2026                                                    |                 8.788 | Extrema direita  | direita          |         8 |        72 |      0 |          80 |    10.0
      2026 | 2596339-8   | REQ 5788/2025                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2026 | 2596339-8   | REQ 5788/2025                                                    |                 2.586 | Esquerda         | esquerda         |        67 |         1 |      0 |          68 |    98.5
      2026 | 2596339-8   | REQ 5788/2025                                                    |                 3.745 | Centro-esquerda  | esquerda         |        35 |         0 |      0 |          35 |   100.0
      2026 | 2596339-8   | REQ 5788/2025                                                    |                 6.665 | Centro-direita   | direita          |        81 |        12 |      0 |          93 |    87.1
      2026 | 2596339-8   | REQ 5788/2025                                                    |                 8.248 | Direita          | direita          |       105 |        28 |      1 |         134 |    78.4
      2026 | 2596339-8   | REQ 5788/2025                                                    |                 8.788 | Extrema direita  | direita          |         6 |        72 |      0 |          78 |     7.7
      2026 | 2596663-47  | REQ 1304/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |         9 |      0 |           9 |     0.0
      2026 | 2596663-47  | REQ 1304/2026                                                    |                 2.557 | Esquerda         | esquerda         |         1 |        57 |      1 |          59 |     1.7
      2026 | 2596663-47  | REQ 1304/2026                                                    |                 3.731 | Centro-esquerda  | esquerda         |        24 |         3 |      0 |          27 |    88.9
      2026 | 2596663-47  | REQ 1304/2026                                                    |                 6.719 | Centro-direita   | direita          |        41 |        38 |      2 |          81 |    50.6
      2026 | 2596663-47  | REQ 1304/2026                                                    |                 8.222 | Direita          | direita          |        77 |        44 |      1 |         122 |    63.1
      2026 | 2596663-47  | REQ 1304/2026                                                    |                 8.787 | Extrema direita  | direita          |        70 |         1 |      0 |          71 |    98.6
      2026 | 2600122-8   | REQ 50/2026                                                      |                 1.415 | Extrema esquerda | esquerda         |         9 |         0 |      2 |          11 |    81.8
      2026 | 2600122-8   | REQ 50/2026                                                      |                 2.560 | Esquerda         | esquerda         |        68 |         0 |      0 |          68 |   100.0
      2026 | 2600122-8   | REQ 50/2026                                                      |                 3.756 | Centro-esquerda  | esquerda         |        35 |         0 |      1 |          36 |    97.2
      2026 | 2600122-8   | REQ 50/2026                                                      |                 6.667 | Centro-direita   | direita          |        84 |        12 |      0 |          96 |    87.5
      2026 | 2600122-8   | REQ 50/2026                                                      |                 8.248 | Direita          | direita          |       106 |        31 |      1 |         138 |    76.8
      2026 | 2600122-8   | REQ 50/2026                                                      |                 8.787 | Extrema direita  | direita          |         5 |        70 |      0 |          75 |     6.7
      2026 | 2600277-9   | (sem proposicao vinculada)                                       |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2026 | 2600277-9   | (sem proposicao vinculada)                                       |                 2.560 | Esquerda         | esquerda         |        68 |         0 |      0 |          68 |   100.0
      2026 | 2600277-9   | (sem proposicao vinculada)                                       |                 3.765 | Centro-esquerda  | esquerda         |        33 |         0 |      0 |          33 |   100.0
      2026 | 2600277-9   | (sem proposicao vinculada)                                       |                 6.657 | Centro-direita   | direita          |        67 |        19 |      1 |          87 |    77.0
      2026 | 2600277-9   | (sem proposicao vinculada)                                       |                 8.242 | Direita          | direita          |        93 |        33 |      1 |         127 |    73.2
      2026 | 2600277-9   | (sem proposicao vinculada)                                       |                 8.787 | Extrema direita  | direita          |         6 |        67 |      0 |          73 |     8.2
      2026 | 2600278-9   | REQ 96/2026                                                      |                 1.415 | Extrema esquerda | esquerda         |         8 |         0 |      0 |           8 |   100.0
      2026 | 2600278-9   | REQ 96/2026                                                      |                 2.552 | Esquerda         | esquerda         |        64 |         0 |      0 |          64 |   100.0
      2026 | 2600278-9   | REQ 96/2026                                                      |                 3.754 | Centro-esquerda  | esquerda         |        30 |         1 |      0 |          31 |    96.8
      2026 | 2600278-9   | REQ 96/2026                                                      |                 6.665 | Centro-direita   | direita          |        66 |        14 |      1 |          81 |    81.5
      2026 | 2600278-9   | REQ 96/2026                                                      |                 8.247 | Direita          | direita          |        99 |        24 |      1 |         124 |    79.8
      2026 | 2600278-9   | REQ 96/2026                                                      |                 8.789 | Extrema direita  | direita          |         6 |        64 |      0 |          70 |     8.6
      2026 | 2600708-7   | REQ 176/2026                                                     |                 1.415 | Extrema esquerda | esquerda         |         7 |         3 |      0 |          10 |    70.0
      2026 | 2600708-7   | REQ 176/2026                                                     |                 2.534 | Esquerda         | esquerda         |        55 |         1 |      0 |          56 |    98.2
      2026 | 2600708-7   | REQ 176/2026                                                     |                 3.777 | Centro-esquerda  | esquerda         |        23 |         7 |      0 |          30 |    76.7
      2026 | 2600708-7   | REQ 176/2026                                                     |                 6.663 | Centro-direita   | direita          |        64 |         1 |      0 |          65 |    98.5
      2026 | 2600708-7   | REQ 176/2026                                                     |                 8.177 | Direita          | direita          |       101 |         3 |      1 |         105 |    96.2
      2026 | 2600708-7   | REQ 176/2026                                                     |                 8.790 | Extrema direita  | direita          |        55 |         7 |      0 |          62 |    88.7
      2026 | 2600838-46  | REQ 226/2026                                                     |                 1.415 | Extrema esquerda | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2026 | 2600838-46  | REQ 226/2026                                                     |                 2.542 | Esquerda         | esquerda         |        58 |         1 |      0 |          59 |    98.3
      2026 | 2600838-46  | REQ 226/2026                                                     |                 3.785 | Centro-esquerda  | esquerda         |        23 |         5 |      0 |          28 |    82.1
      2026 | 2600838-46  | REQ 226/2026                                                     |                 6.691 | Centro-direita   | direita          |         6 |        59 |      0 |          65 |     9.2
      2026 | 2600838-46  | REQ 226/2026                                                     |                 8.269 | Direita          | direita          |         9 |       101 |      1 |         111 |     8.1
      2026 | 2600838-46  | REQ 226/2026                                                     |                 8.786 | Extrema direita  | direita          |         0 |        66 |      0 |          66 |     0.0
      2026 | 2601040-23  | REQ 309/2026                                                     |                 1.415 | Extrema esquerda | esquerda         |         6 |         1 |      0 |           7 |    85.7
      2026 | 2601040-23  | REQ 309/2026                                                     |                 2.548 | Esquerda         | esquerda         |         0 |        62 |      0 |          62 |     0.0
      2026 | 2601040-23  | REQ 309/2026                                                     |                 3.752 | Centro-esquerda  | esquerda         |         6 |        27 |      0 |          33 |    18.2
      2026 | 2601040-23  | REQ 309/2026                                                     |                 6.672 | Centro-direita   | direita          |        15 |        69 |      0 |          84 |    17.9
      2026 | 2601040-23  | REQ 309/2026                                                     |                 8.253 | Direita          | direita          |        22 |       107 |      1 |         130 |    16.9
      2026 | 2601040-23  | REQ 309/2026                                                     |                 8.791 | Extrema direita  | direita          |        38 |        35 |      0 |          73 |    52.1
      2026 | 2601040-31  | REQ 309/2026                                                     |                 1.415 | Extrema esquerda | esquerda         |         1 |         6 |      0 |           7 |    14.3
      2026 | 2601040-31  | REQ 309/2026                                                     |                 2.558 | Esquerda         | esquerda         |        65 |         1 |      1 |          67 |    97.0
      2026 | 2601040-31  | REQ 309/2026                                                     |                 3.747 | Centro-esquerda  | esquerda         |        28 |         6 |      0 |          34 |    82.4
      2026 | 2601040-31  | REQ 309/2026                                                     |                 6.659 | Centro-direita   | direita          |        75 |         8 |      1 |          84 |    89.3
      2026 | 2601040-31  | REQ 309/2026                                                     |                 8.248 | Direita          | direita          |       102 |        17 |      1 |         120 |    85.0
      2026 | 2601040-31  | REQ 309/2026                                                     |                 8.787 | Extrema direita  | direita          |        46 |        23 |      0 |          69 |    66.7
      2026 | 2601223-8   | REQ 284/2026                                                     |                 1.415 | Extrema esquerda | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2026 | 2601223-8   | REQ 284/2026                                                     |                 2.591 | Esquerda         | esquerda         |        51 |         0 |      0 |          51 |   100.0
      2026 | 2601223-8   | REQ 284/2026                                                     |                 3.771 | Centro-esquerda  | esquerda         |        26 |         0 |      0 |          26 |   100.0
      2026 | 2601223-8   | REQ 284/2026                                                     |                 6.658 | Centro-direita   | direita          |        77 |         4 |      0 |          81 |    95.1
      2026 | 2601223-8   | REQ 284/2026                                                     |                 8.259 | Direita          | direita          |       117 |         5 |      1 |         123 |    95.1
      2026 | 2601223-8   | REQ 284/2026                                                     |                 8.788 | Extrema direita  | direita          |        57 |        10 |      0 |          67 |    85.1
      2026 | 2601522-8   | REQ 309/2026                                                     |                 1.415 | Extrema esquerda | esquerda         |         0 |        10 |      0 |          10 |     0.0
      2026 | 2601522-8   | REQ 309/2026                                                     |                 2.577 | Esquerda         | esquerda         |        70 |         1 |      0 |          71 |    98.6
      2026 | 2601522-8   | REQ 309/2026                                                     |                 3.756 | Centro-esquerda  | esquerda         |        29 |         7 |      0 |          36 |    80.6
      2026 | 2601522-8   | REQ 309/2026                                                     |                 6.670 | Centro-direita   | direita          |        81 |        15 |      0 |          96 |    84.4
      2026 | 2601522-8   | REQ 309/2026                                                     |                 8.243 | Direita          | direita          |       108 |        28 |      1 |         137 |    78.8
      2026 | 2601522-8   | REQ 309/2026                                                     |                 8.788 | Extrema direita  | direita          |        10 |        71 |      0 |          81 |    12.3
      2026 | 2601794-5   | REC 2/2026                                                       |                 1.415 | Extrema esquerda | esquerda         |         0 |         9 |      0 |           9 |     0.0
      2026 | 2601794-5   | REC 2/2026                                                       |                 2.570 | Esquerda         | esquerda         |         0 |        66 |      0 |          66 |     0.0
      2026 | 2601794-5   | REC 2/2026                                                       |                 3.748 | Centro-esquerda  | esquerda         |         0 |        36 |      0 |          36 |     0.0
      2026 | 2601794-5   | REC 2/2026                                                       |                 6.696 | Centro-direita   | direita          |        30 |        56 |      1 |          87 |    34.5
      2026 | 2601794-5   | REC 2/2026                                                       |                 8.247 | Direita          | direita          |        50 |        73 |      2 |         125 |    40.0
      2026 | 2601794-5   | REC 2/2026                                                       |                 8.787 | Extrema direita  | direita          |        71 |         4 |      0 |          75 |    94.7
      2026 | 2601990-42  | REQ 2406/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |        11 |         0 |      0 |          11 |   100.0
      2026 | 2601990-42  | REQ 2406/2026                                                    |                 2.545 | Esquerda         | esquerda         |        67 |         0 |      0 |          67 |   100.0
      2026 | 2601990-42  | REQ 2406/2026                                                    |                 3.766 | Centro-esquerda  | esquerda         |        29 |         2 |      0 |          31 |    93.5
      2026 | 2601990-42  | REQ 2406/2026                                                    |                 6.670 | Centro-direita   | direita          |        87 |         0 |      1 |          88 |    98.9
      2026 | 2601990-42  | REQ 2406/2026                                                    |                 8.176 | Direita          | direita          |       142 |         1 |      0 |         143 |    99.3
      2026 | 2601990-42  | REQ 2406/2026                                                    |                 8.788 | Extrema direita  | direita          |        85 |         0 |      0 |          85 |   100.0
      2026 | 2603342-42  | REQ 1090/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2026 | 2603342-42  | REQ 1090/2026                                                    |                 2.563 | Esquerda         | esquerda         |        68 |         2 |      0 |          70 |    97.1
      2026 | 2603342-42  | REQ 1090/2026                                                    |                 3.770 | Centro-esquerda  | esquerda         |        37 |         0 |      0 |          37 |   100.0
      2026 | 2603342-42  | REQ 1090/2026                                                    |                 6.680 | Centro-direita   | direita          |        72 |        20 |      1 |          93 |    77.4
      2026 | 2603342-42  | REQ 1090/2026                                                    |                 8.249 | Direita          | direita          |       114 |        40 |      1 |         155 |    73.5
      2026 | 2603342-42  | REQ 1090/2026                                                    |                 8.788 | Extrema direita  | direita          |         6 |        74 |      0 |          80 |     7.5
      2026 | 2604314-28  | REQ 1134/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |         0 |        10 |      0 |          10 |     0.0
      2026 | 2604314-28  | REQ 1134/2026                                                    |                 2.568 | Esquerda         | esquerda         |        48 |         9 |      0 |          57 |    84.2
      2026 | 2604314-28  | REQ 1134/2026                                                    |                 3.748 | Centro-esquerda  | esquerda         |         3 |        29 |      0 |          32 |     9.4
      2026 | 2604314-28  | REQ 1134/2026                                                    |                 6.682 | Centro-direita   | direita          |         4 |        83 |      1 |          88 |     4.5
      2026 | 2604314-28  | REQ 1134/2026                                                    |                 8.226 | Direita          | direita          |         4 |       125 |      1 |         130 |     3.1
      2026 | 2604314-28  | REQ 1134/2026                                                    |                 8.791 | Extrema direita  | direita          |         1 |        81 |      0 |          82 |     1.2
      2026 | 2604383-7   | REQ 1090/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2026 | 2604383-7   | REQ 1090/2026                                                    |                 2.566 | Esquerda         | esquerda         |        72 |         0 |      0 |          72 |   100.0
      2026 | 2604383-7   | REQ 1090/2026                                                    |                 3.763 | Centro-esquerda  | esquerda         |        34 |         0 |      0 |          34 |   100.0
      2026 | 2604383-7   | REQ 1090/2026                                                    |                 6.681 | Centro-direita   | direita          |        77 |        17 |      0 |          94 |    81.9
      2026 | 2604383-7   | REQ 1090/2026                                                    |                 8.268 | Direita          | direita          |       108 |        36 |      1 |         145 |    74.5
      2026 | 2604383-7   | REQ 1090/2026                                                    |                 8.787 | Extrema direita  | direita          |         7 |        67 |      0 |          74 |     9.5
      2026 | 2605090-8   | REQ 1159/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2026 | 2605090-8   | REQ 1159/2026                                                    |                 2.589 | Esquerda         | esquerda         |        70 |         0 |      0 |          70 |   100.0
      2026 | 2605090-8   | REQ 1159/2026                                                    |                 3.771 | Centro-esquerda  | esquerda         |        36 |         0 |      0 |          36 |   100.0
      2026 | 2605090-8   | REQ 1159/2026                                                    |                 6.687 | Centro-direita   | direita          |        77 |        18 |      0 |          95 |    81.1
      2026 | 2605090-8   | REQ 1159/2026                                                    |                 8.230 | Direita          | direita          |        94 |        46 |      0 |         140 |    67.1
      2026 | 2605090-8   | REQ 1159/2026                                                    |                 8.789 | Extrema direita  | direita          |         4 |        83 |      0 |          87 |     4.6
      2026 | 2605243-12  | (sem proposicao vinculada)                                       |                 1.415 | Extrema esquerda | esquerda         |         0 |        12 |      0 |          12 |     0.0
      2026 | 2605243-12  | (sem proposicao vinculada)                                       |                 2.548 | Esquerda         | esquerda         |         1 |        68 |      0 |          69 |     1.4
      2026 | 2605243-12  | (sem proposicao vinculada)                                       |                 3.761 | Centro-esquerda  | esquerda         |        12 |        23 |      0 |          35 |    34.3
      2026 | 2605243-12  | (sem proposicao vinculada)                                       |                 6.708 | Centro-direita   | direita          |        87 |         9 |      0 |          96 |    90.6
      2026 | 2605243-12  | (sem proposicao vinculada)                                       |                 8.194 | Direita          | direita          |       132 |        10 |      1 |         143 |    92.3
      2026 | 2605243-12  | (sem proposicao vinculada)                                       |                 8.790 | Extrema direita  | direita          |        85 |         1 |      0 |          86 |    98.8
      2026 | 2606970-8   | REQ 1285/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |         8 |         0 |      0 |           8 |   100.0
      2026 | 2606970-8   | REQ 1285/2026                                                    |                 2.563 | Esquerda         | esquerda         |        70 |         0 |      0 |          70 |   100.0
      2026 | 2606970-8   | REQ 1285/2026                                                    |                 3.760 | Centro-esquerda  | esquerda         |        36 |         0 |      0 |          36 |   100.0
      2026 | 2606970-8   | REQ 1285/2026                                                    |                 6.711 | Centro-direita   | direita          |        88 |         2 |      0 |          90 |    97.8
      2026 | 2606970-8   | REQ 1285/2026                                                    |                 8.241 | Direita          | direita          |       136 |         2 |      1 |         139 |    97.8
      2026 | 2606970-8   | REQ 1285/2026                                                    |                 8.787 | Extrema direita  | direita          |        61 |        15 |      0 |          76 |    80.3
      2026 | 2607727-7   | (sem proposicao vinculada)                                       |                 1.415 | Extrema esquerda | esquerda         |        11 |         0 |      0 |          11 |   100.0
      2026 | 2607727-7   | (sem proposicao vinculada)                                       |                 2.561 | Esquerda         | esquerda         |        61 |         0 |      0 |          61 |   100.0
      2026 | 2607727-7   | (sem proposicao vinculada)                                       |                 3.773 | Centro-esquerda  | esquerda         |        33 |         1 |      0 |          34 |    97.1
      2026 | 2607727-7   | (sem proposicao vinculada)                                       |                 6.674 | Centro-direita   | direita          |        76 |        16 |      1 |          93 |    81.7
      2026 | 2607727-7   | (sem proposicao vinculada)                                       |                 8.227 | Direita          | direita          |        96 |        39 |      1 |         136 |    70.6
      2026 | 2607727-7   | (sem proposicao vinculada)                                       |                 8.788 | Extrema direita  | direita          |         2 |        75 |      0 |          77 |     2.6
      2026 | 2607960-9   | REQ 1376/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2026 | 2607960-9   | REQ 1376/2026                                                    |                 2.556 | Esquerda         | esquerda         |        66 |         0 |      0 |          66 |   100.0
      2026 | 2607960-9   | REQ 1376/2026                                                    |                 3.766 | Centro-esquerda  | esquerda         |        33 |         0 |      1 |          34 |    97.1
      2026 | 2607960-9   | REQ 1376/2026                                                    |                 6.673 | Centro-direita   | direita          |        75 |        12 |      0 |          87 |    86.2
      2026 | 2607960-9   | REQ 1376/2026                                                    |                 8.245 | Direita          | direita          |       100 |        25 |      1 |         126 |    79.4
      2026 | 2607960-9   | REQ 1376/2026                                                    |                 8.788 | Extrema direita  | direita          |        32 |        49 |      0 |          81 |    39.5
      2026 | 2608575-64  | REQ 1405/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |        12 |         0 |      0 |          12 |   100.0
      2026 | 2608575-64  | REQ 1405/2026                                                    |                 2.523 | Esquerda         | esquerda         |        52 |         0 |      0 |          52 |   100.0
      2026 | 2608575-64  | REQ 1405/2026                                                    |                 3.760 | Centro-esquerda  | esquerda         |        32 |         0 |      0 |          32 |   100.0
      2026 | 2608575-64  | REQ 1405/2026                                                    |                 6.684 | Centro-direita   | direita          |        79 |         6 |      0 |          85 |    92.9
      2026 | 2608575-64  | REQ 1405/2026                                                    |                 8.201 | Direita          | direita          |       112 |        10 |      1 |         123 |    91.1
      2026 | 2608575-64  | REQ 1405/2026                                                    |                 8.789 | Extrema direita  | direita          |        55 |        23 |      0 |          78 |    70.5
      2026 | 2610645-5   | REC 6/2026                                                       |                 1.415 | Extrema esquerda | esquerda         |         0 |        11 |      0 |          11 |     0.0
      2026 | 2610645-5   | REC 6/2026                                                       |                 2.586 | Esquerda         | esquerda         |         0 |        68 |      0 |          68 |     0.0
      2026 | 2610645-5   | REC 6/2026                                                       |                 3.743 | Centro-esquerda  | esquerda         |         0 |        32 |      0 |          32 |     0.0
      2026 | 2610645-5   | REC 6/2026                                                       |                 6.676 | Centro-direita   | direita          |        20 |        67 |      1 |          88 |    22.7
      2026 | 2610645-5   | REC 6/2026                                                       |                 8.237 | Direita          | direita          |        57 |        72 |      0 |         129 |    44.2
      2026 | 2610645-5   | REC 6/2026                                                       |                 8.788 | Extrema direita  | direita          |        75 |         4 |      0 |          79 |    94.9
      2026 | 2611717-33  | REQ 1635/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2026 | 2611717-33  | REQ 1635/2026                                                    |                 2.565 | Esquerda         | esquerda         |        70 |         1 |      0 |          71 |    98.6
      2026 | 2611717-33  | REQ 1635/2026                                                    |                 3.751 | Centro-esquerda  | esquerda         |        36 |         0 |      1 |          37 |    97.3
      2026 | 2611717-33  | REQ 1635/2026                                                    |                 6.652 | Centro-direita   | direita          |        82 |         7 |      1 |          90 |    91.1
      2026 | 2611717-33  | REQ 1635/2026                                                    |                 8.203 | Direita          | direita          |       124 |         8 |      0 |         132 |    93.9
      2026 | 2611717-33  | REQ 1635/2026                                                    |                 8.789 | Extrema direita  | direita          |        70 |        17 |      0 |          87 |    80.5
      2026 | 2611717-38  | REQ 1635/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |        10 |         0 |      0 |          10 |   100.0
      2026 | 2611717-38  | REQ 1635/2026                                                    |                 2.563 | Esquerda         | esquerda         |        62 |         0 |      0 |          62 |   100.0
      2026 | 2611717-38  | REQ 1635/2026                                                    |                 3.757 | Centro-esquerda  | esquerda         |        29 |         2 |      1 |          32 |    90.6
      2026 | 2611717-38  | REQ 1635/2026                                                    |                 6.628 | Centro-direita   | direita          |        64 |        12 |      0 |          76 |    84.2
      2026 | 2611717-38  | REQ 1635/2026                                                    |                 8.219 | Direita          | direita          |       101 |        19 |      1 |         121 |    83.5
      2026 | 2611717-38  | REQ 1635/2026                                                    |                 8.787 | Extrema direita  | direita          |        18 |        53 |      2 |          73 |    24.7
      2026 | 2613731-29  | PRLP 1 => PL 1625/2026                                           |                 1.415 | Extrema esquerda | esquerda         |         0 |        10 |      0 |          10 |     0.0
      2026 | 2613731-29  | PRLP 1 => PL 1625/2026                                           |                 2.535 | Esquerda         | esquerda         |         0 |        69 |      0 |          69 |     0.0
      2026 | 2613731-29  | PRLP 1 => PL 1625/2026                                           |                 3.743 | Centro-esquerda  | esquerda         |         0 |        32 |      0 |          32 |     0.0
      2026 | 2613731-29  | PRLP 1 => PL 1625/2026                                           |                 6.704 | Centro-direita   | direita          |        11 |        82 |      0 |          93 |    11.8
      2026 | 2613731-29  | PRLP 1 => PL 1625/2026                                           |                 8.159 | Direita          | direita          |        24 |       113 |      0 |         137 |    17.5
      2026 | 2613731-29  | PRLP 1 => PL 1625/2026                                           |                 8.790 | Extrema direita  | direita          |        80 |         6 |      0 |          86 |    93.0
      2026 | 2613731-47  | PRLP 1 => PL 1625/2026                                           |                 1.415 | Extrema esquerda | esquerda         |         0 |        11 |      0 |          11 |     0.0
      2026 | 2613731-47  | PRLP 1 => PL 1625/2026                                           |                 2.565 | Esquerda         | esquerda         |         0 |        63 |      0 |          63 |     0.0
      2026 | 2613731-47  | PRLP 1 => PL 1625/2026                                           |                 3.769 | Centro-esquerda  | esquerda         |         0 |        32 |      0 |          32 |     0.0
      2026 | 2613731-47  | PRLP 1 => PL 1625/2026                                           |                 6.690 | Centro-direita   | direita          |        33 |        49 |      0 |          82 |    40.2
      2026 | 2613731-47  | PRLP 1 => PL 1625/2026                                           |                 8.167 | Direita          | direita          |        77 |        45 |      1 |         123 |    62.6
      2026 | 2613731-47  | PRLP 1 => PL 1625/2026                                           |                 8.790 | Extrema direita  | direita          |        86 |         0 |      1 |          87 |    98.9
      2026 | 2613731-65  | PRLP 1 => PL 1625/2026                                           |                 1.415 | Extrema esquerda | esquerda         |         2 |        10 |      0 |          12 |    16.7
      2026 | 2613731-65  | PRLP 1 => PL 1625/2026                                           |                 2.539 | Esquerda         | esquerda         |         1 |        57 |      0 |          58 |     1.7
      2026 | 2613731-65  | PRLP 1 => PL 1625/2026                                           |                 3.758 | Centro-esquerda  | esquerda         |         1 |        26 |      0 |          27 |     3.7
      2026 | 2613731-65  | PRLP 1 => PL 1625/2026                                           |                 6.678 | Centro-direita   | direita          |        33 |        39 |      2 |          74 |    44.6
      2026 | 2613731-65  | PRLP 1 => PL 1625/2026                                           |                 8.161 | Direita          | direita          |        67 |        50 |      0 |         117 |    57.3
      2026 | 2613731-65  | PRLP 1 => PL 1625/2026                                           |                 8.791 | Extrema direita  | direita          |        77 |         0 |      0 |          77 |   100.0
      2026 | 2617164-10  | REC 7/2026                                                       |                 1.415 | Extrema esquerda | esquerda         |         9 |         0 |      0 |           9 |   100.0
      2026 | 2617164-10  | REC 7/2026                                                       |                 2.535 | Esquerda         | esquerda         |        69 |         0 |      0 |          69 |   100.0
      2026 | 2617164-10  | REC 7/2026                                                       |                 3.762 | Centro-esquerda  | esquerda         |        27 |         1 |      0 |          28 |    96.4
      2026 | 2617164-10  | REC 7/2026                                                       |                 6.698 | Centro-direita   | direita          |        15 |        73 |      2 |          90 |    16.7
      2026 | 2617164-10  | REC 7/2026                                                       |                 8.210 | Direita          | direita          |        31 |        90 |      2 |         123 |    25.2
      2026 | 2617164-10  | REC 7/2026                                                       |                 8.788 | Extrema direita  | direita          |         3 |        81 |      0 |          84 |     3.6
      2026 | 2618104-8   | (sem proposicao vinculada)                                       |                 1.415 | Extrema esquerda | esquerda         |         0 |        10 |      0 |          10 |     0.0
      2026 | 2618104-8   | (sem proposicao vinculada)                                       |                 2.541 | Esquerda         | esquerda         |         2 |        70 |      0 |          72 |     2.8
      2026 | 2618104-8   | (sem proposicao vinculada)                                       |                 3.771 | Centro-esquerda  | esquerda         |        18 |        15 |      0 |          33 |    54.5
      2026 | 2618104-8   | (sem proposicao vinculada)                                       |                 6.665 | Centro-direita   | direita          |        91 |         8 |      0 |          99 |    91.9
      2026 | 2618104-8   | (sem proposicao vinculada)                                       |                 8.195 | Direita          | direita          |       132 |         1 |      1 |         134 |    98.5
      2026 | 2618104-8   | (sem proposicao vinculada)                                       |                 8.790 | Extrema direita  | direita          |        87 |         0 |      0 |          87 |   100.0
      2026 | 2625979-8   | REQ 2976/2026                                                    |                 1.415 | Extrema esquerda | esquerda         |        11 |         0 |      0 |          11 |   100.0
      2026 | 2625979-8   | REQ 2976/2026                                                    |                 2.538 | Esquerda         | esquerda         |        64 |         0 |      0 |          64 |   100.0
