"idVotacao";"uriVotacao";"data";"descricao";"proposicao_id";"proposicao_uri";"proposicao_ementa";"proposicao_codTipo";"proposicao_siglaTipo";"proposicao_numero";"proposicao_ano";"proposicao_titulo"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604370";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604370";"Destaque para Votação em Separado - PL 278/2026";"846";"DTQ";"8";"";"DTQ 8 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604372";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604372";"Votação Nominal do Destaque para Votação em Separado - PL 278/2026-Destaque para Votação em Separado - PL 278/2026";"1053";"RPD";"23";"";"RPD 23 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604381";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604381";"Destaque de Emenda - PL 278/2026";"1011";"DTQ";"9";"";"DTQ 9 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604382";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604382";"Votação Nominal do Destaque de Emenda - PL 278/2026-Destaque de Emenda - PL 278/2026";"1054";"RPD";"24";"";"RPD 24 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604385";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604385";"Parecer proferido em Plenário pelo Relator, Dep. Aguinaldo Ribeiro (PP-PB) pela:
• Comissão de Meio Ambiente e Desenvolvimento Sustentável, que conclui pela aprovação do PL nº 278/2026, na forma do Substitutivo adotado.
• Comissão de Ciência, Tecnologia e Inovação, que conclui pela aprovação do PL nº 278/2026, na forma do Substitutivo adotado pelo relator da Comissão de Meio Ambiente e Desenvolvimento Sustentável.
• Comissão de Finanças e Tributação, que conclui pela adequação e compatibilidade orçamentária e financeira; e, no mérito, pela aprovação do PL nº 278/2026, na forma do Substitutivo adotado pelo relator da Comissão de Meio Ambiente e Desenvolvimento Sustentável.
• Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa do PL nº 278/2026 e do Substitutivo adotado pelo relator da Comissão de Meio Ambiente e Desenvolvimento Sustentável.";"192";"PPP";"1";"";"PPP 1 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604386";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604386";"Destaque de Emenda - PL 278/2026";"1011";"DTQ";"10";"";"DTQ 10 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604387";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604387";"Votação Nominal do Destaque de Emenda - PL 278/2026-Destaque de Emenda - PL 278/2026";"1054";"RPD";"25";"";"RPD 25 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604388";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604388";"Requerimento Procedimental Genérico - PL 278/2026";"890";"RPD";"26";"";"RPD 26 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604389";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604389";"Requerimento de Encerramento da Discussão e do Encaminhamento da Votação - PL 278/2026";"1000";"RPD";"27";"";"RPD 27 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604391";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604391";"Destaque de Emenda - PL 278/2026";"1011";"DTQ";"11";"";"DTQ 11 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604392";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604392";"Votação Nominal do Destaque de Emenda - PL 278/2026-Destaque de Emenda - PL 278/2026";"1054";"RPD";"28";"";"RPD 28 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604395";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604395";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025.";"1001";"PRLE";"1";"";"PRLE 1 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604396";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604396";"Parecer às Emendas de Plenário proferido pelo Relator, Dep. Aguinaldo Ribeiro (PP-PB) pela:
• Comissão de Meio Ambiente e Desenvolvimento Sustentável, que conclui pela rejeição de todas as Emendas de Plenário.
• Comissão de Ciência, Tecnologia e Inovação, que conclui pela rejeição de todas as Emendas de Plenário.
• Comissão de Finanças e Tributação, que conclui pela não implicação em aumento ou diminuição das despesas ou receitas públicas de todas as Emendas de Plenário; e, no mérito, pela rejeição.
• Comissão de Constituição e Justiça e de Cidadania, que conclui pela constitucionalidade, juridicidade e boa técnica legislativa de todas as Emendas de Plenário.";"442";"PEP";"1";"";"PEP 1 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2604398";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2604398";"";"255";"SBT";"1";"";"SBT 1 => PL 278/2026"
"2600838-46";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-46";"2026-02-24";"Rejeitada a Emenda de Plenário nº 68. Sim: 105; Não: 232; Total: 337.";"2605109";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2605109";"Redação Final ao PL 278/2026";"197";"RDF";"1";"";"RDF 1 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601013";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601013";"Requer, nos termos do artigo 155 do Regimento Interno, tramitação sob o regime urgência do Projeto de Lei nº 278, de 2026.";"392";"REQ";"226";"2026";"REQ 226/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601034";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601034";"Requer o apensamento do Projeto de Lei nº 278, de 2026, ao Projeto de Lei nº 2.080, de 2025.";"304";"REQ";"229";"2026";"REQ 229/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601629";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601629";"Requerimento de Adiamento da Discussão Matéria Urgente - PL 278/2026";"892";"RPD";"1";"";"RPD 1 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601634";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601634";"Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PL 278/2026-Requerimento de Adiamento da Discussão Matéria Urgente - PL 278/2026";"1041";"RPD";"2";"";"RPD 2 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601635";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601635";"Requerimento de Adiamento da Votação Matéria Urgente - PL 278/2026";"467";"RPD";"3";"";"RPD 3 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601636";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601636";"Votação Nominal do Requerimento de Adiamento da Votação Matéria Urgente - PL 278/2026-Requerimento de Adiamento da Votação Matéria Urgente - PL 278/2026";"1043";"RPD";"4";"";"RPD 4 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601637";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601637";"Requerimento de Retirada de Matéria da Pauta - PL 278/2026";"328";"RPD";"5";"";"RPD 5 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601638";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601638";"Votação Nominal do Requerimento de Retirada de Pauta - PL 278/2026-Requerimento de Retirada de Matéria da Pauta - PL 278/2026";"1051";"RPD";"6";"";"RPD 6 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601639";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601639";"Requerimento de Votação Nominal - PL 278/2026";"332";"RPD";"7";"";"RPD 7 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601646";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601646";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025.";"870";"EMP";"1";"";"EMP 1 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601727";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601727";"Requerimento Procedimental Genérico - PL 278/2026";"890";"RPD";"8";"";"RPD 8 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601757";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601757";"Propõe a revogação do art. 8º-A da Lei nº 9.074, de 7 de julho de 1995.";"870";"EMP";"2";"";"EMP 2 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601758";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601758";"Acrescente-se art. 4º-A ao Projeto de Lei nº 278, de 2026, com a seguinte redação:

“Art. 4º-A.  Fica revogado o § 6º do art. 3º-A da Lei nº 10.848, de 15 de março de 2004.
Os dispositivos acima propostos e adjacentes deverão ser devidamente renumerados no momento da consolidação das emendas ao texto da proposição pela Redação Final.";"870";"EMP";"3";"";"EMP 3 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601850";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601850";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025.";"870";"EMP";"4";"";"EMP 4 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601852";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601852";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter  REDATA, e a Lei nº 15.211, de 17 de setembro de 2025";"870";"EMP";"5";"";"EMP 5 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601855";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601855";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025.";"870";"EMP";"6";"";"EMP 6 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601856";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601856";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025.";"870";"EMP";"7";"";"EMP 7 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601857";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601857";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025.";"870";"EMP";"8";"";"EMP 8 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601858";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601858";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025.";"870";"EMP";"9";"";"EMP 9 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601859";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601859";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025.";"870";"EMP";"10";"";"EMP 10 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2601979";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2601979";"Emenda ao PL 278/2026, que ""Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025"".";"870";"EMP";"11";"";"EMP 11 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2602022";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602022";"Altera o Projeto de Lei nº 278, de 2026, para reconhecer o Gás Natural, o Biometano e a energia nuclear como fontes aptas ao atendimento dos critérios de sustentabilidade energética aplicáveis aos serviços de datacenter.";"870";"EMP";"12";"";"EMP 12 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2602045";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602045";"Requerimento de Retirada de Matéria da Pauta - PL 278/2026";"328";"RPD";"9";"";"RPD 9 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2602048";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602048";"Requerimento de Adiamento da Discussão Matéria Urgente - PL 278/2026";"892";"RPD";"10";"";"RPD 10 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2602050";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602050";"Requerimento de Adiamento da Votação Matéria Urgente - PL 278/2026";"467";"RPD";"11";"";"RPD 11 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2602052";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602052";"Requerimento de Votação Nominal - PL 278/2026";"332";"RPD";"12";"";"RPD 12 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2602056";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602056";"Altera a Lei nº 11.196, de 21 de novembro de 2005, para instituir o Regime Especial de Tributação para Serviços de Datacenter – REDATA, e a Lei nº 15.211, de 17 de setembro de 2025.";"870";"EMP";"13";"";"EMP 13 => PL 278/2026"
"2600838-48";"https://dadosabertos.camara.leg.br/api/v2/votacoes/2600838-48";"2026-02-24";"Aprovada a Redação Final assinada pelo relator, Dep. Aguinaldo Ribeiro (PP/PB).";"2602057";"https://dadosabertos.camara.leg.br/api/v2/proposicoes/2602057";"Votação Nominal do Requerimento de Adiamento da Discussão Matéria Urgente - PL 278/2026-Requerimento de Adiamento da Discussão Matéria Urgente - PL 278/2026";"1041";"RPD";"13";"";"RPD 13 => PL 278/2026"
