"idEvento";"uriEvento";"dataHoraInicio";"idDeputado";"uriDeputado"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"198197";"https://dadosabertos.camara.leg.br/api/v2/deputados/198197"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204358";"https://dadosabertos.camara.leg.br/api/v2/deputados/204358"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204360";"https://dadosabertos.camara.leg.br/api/v2/deputados/204360"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204378";"https://dadosabertos.camara.leg.br/api/v2/deputados/204378"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204395";"https://dadosabertos.camara.leg.br/api/v2/deputados/204395"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204396";"https://dadosabertos.camara.leg.br/api/v2/deputados/204396"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204426";"https://dadosabertos.camara.leg.br/api/v2/deputados/204426"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204472";"https://dadosabertos.camara.leg.br/api/v2/deputados/204472"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204473";"https://dadosabertos.camara.leg.br/api/v2/deputados/204473"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204474";"https://dadosabertos.camara.leg.br/api/v2/deputados/204474"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204517";"https://dadosabertos.camara.leg.br/api/v2/deputados/204517"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204559";"https://dadosabertos.camara.leg.br/api/v2/deputados/204559"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"204567";"https://dadosabertos.camara.leg.br/api/v2/deputados/204567"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"205476";"https://dadosabertos.camara.leg.br/api/v2/deputados/205476"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220538";"https://dadosabertos.camara.leg.br/api/v2/deputados/220538"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220542";"https://dadosabertos.camara.leg.br/api/v2/deputados/220542"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220546";"https://dadosabertos.camara.leg.br/api/v2/deputados/220546"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220551";"https://dadosabertos.camara.leg.br/api/v2/deputados/220551"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220557";"https://dadosabertos.camara.leg.br/api/v2/deputados/220557"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220558";"https://dadosabertos.camara.leg.br/api/v2/deputados/220558"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220559";"https://dadosabertos.camara.leg.br/api/v2/deputados/220559"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220571";"https://dadosabertos.camara.leg.br/api/v2/deputados/220571"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220572";"https://dadosabertos.camara.leg.br/api/v2/deputados/220572"
"66998";"https://dadosabertos.camara.leg.br/api/v2/eventos/66998";"2023-03-15T10:50:29";"220581";"https://dadosabertos.camara.leg.br/api/v2/deputados/220581"
